Date,U,CC,delT,AirT,Humidity,Prec(mm/d),swr(w/m2),inflow(m3/s),Ice_d,days from iceoff,MLD,W,thermD,NOX,O2,PO4,TotP,NH4,Si,Chl
2018-10-19,2.2437083333333336,0.0541666666666666,0.0199333333333342,6.584166666666665,89.45833333333333,0.0,343.5,0.184,101,181.0,-21.0,0.0057558898371549,-15.0,1.2682369560495914,307.2777017212324,0.6260122188137636,1.0206699899031173,1.5846495978593338,38.78079109132182,3.226460886739414
2018-10-20,1.443125,0.6750000000000002,0.0702444444444427,6.621249999999999,91.57083333333333,0.2,184.0,0.175,101,182.0,-21.0,0.0330656082584089,-15.0,1.4711857211367563,306.65695871080874,0.6430134424594408,1.0346951299189961,1.5951987610015315,38.858284434264014,3.3438546565690186
2018-10-21,4.913666666666667,0.9625,0.0385555555555559,8.639166666666666,94.32916666666668,1.5,134.5,0.168,101,183.0,-21.0,0.103973804436739,-15.0,1.5853922888768694,303.8025159998396,0.6643814717663662,1.0380899059189983,1.6235516366460072,39.039822657165836,3.3116152736624698
2018-10-22,7.006875,0.2791666666666666,0.063366666666667,9.1925,74.45833333333333,4.400000000000001,319.5,0.16,101,184.0,-21.0,0.0031096975204878,-15.0,1.7243333835961239,307.268326517663,0.7008095536626364,1.0634168964343667,1.6397909991633124,39.199198645969375,3.106550079802003
2018-10-23,5.455583333333332,0.9291666666666668,0.0174000000000003,5.744166666666668,94.83333333333331,2.399999999999999,138.6,0.1699999999999999,101,185.0,-21.0,0.0041676487151133,-15.0,1.8778212781841648,313.8899960574318,0.7397366348491818,1.0573088192251523,1.6743626512474774,39.403845844000806,2.90365729222011
2018-10-24,7.020166666666667,0.6541666666666667,0.0202777777777765,5.434166666666667,78.45833333333333,0.0,279.5,0.19,101,186.0,-21.0,0.0088769208545476,-15.0,2.019186589982715,325.02518422741247,0.7797283960332289,1.0820583486710411,1.7371163433100356,39.563221832804345,2.740408979113399
2018-10-25,3.6565000000000007,0.6208333333333335,0.0220577777777783,4.162916666666667,82.79166666666667,0.0,295.7,0.203,101,187.0,-21.0,0.0058716385562763,-15.0,2.227219192163448,329.8920992978918,0.8185638400726486,1.1056235512241663,1.8148381456014298,39.767869030835776,2.5211085454933153
2018-10-26,4.529750000000001,0.4791666666666667,0.0394088888888894,2.97875,87.625,0.1,244.5,0.231,101,188.0,-21.0,0.0184485259496431,-15.0,2.1705562029091943,330.2561805411441,0.8322623460507069,1.1260533175266356,1.8652491989192028,40.01519561898473,2.307110134427053
2018-10-27,7.491541666666666,0.8083333333333332,0.0638077777777788,3.516666666666667,71.25,0.5,124.6,0.272,101,189.0,-21.0,0.0165861314527648,-15.0,2.2102421975111364,335.9448362401552,0.8544077065831852,1.1310121927786656,1.9006611996151364,40.1686710483779,2.0771080680748892
2018-10-28,4.685375,0.7583333333333336,0.0035288888888889,2.8350000000000004,74.45833333333333,0.8000000000000003,166.3,0.302,101,190.0,-21.0,0.0042132198335714,-15.0,2.07603331776424,343.0576066734132,0.8724164004534577,1.206339838881275,1.9089968090249272,40.311952756567216,1.895021531626995
2018-10-29,4.925083333333333,0.5000000000000001,0.0240877777777761,2.7329166666666667,78.20833333333333,2.0,166.8,0.33,101,191.0,-21.0,0.0103279358747931,-15.0,2.0331270198358014,344.83518712337155,0.8725627129070359,1.2640043068740223,1.9253572950269036,40.447582347694045,1.8328526879740947
2018-10-30,6.7331666666666665,1.0,-0.0002022222222226,5.264166666666667,95.45833333333331,12.5,15.49,0.355,101,192.0,-21.0,0.0071674816156191,-15.0,2.1809363667349126,347.39263348187615,0.8815541885774791,1.315083039277363,1.930203143357668,40.40231113846614,1.808449532924332
2018-10-31,5.772166666666667,0.9375,0.0127588888888876,9.355416666666663,88.41666666666667,0.1,115.4,0.38,101,193.0,-21.0,0.0012331442294559,-15.0,2.3124953635146235,339.7794437432355,0.8858610221146461,1.3654812550617093,1.9003788352567204,40.447582347694045,1.7851152612598242
2018-11-01,3.146249999999999,0.6291666666666668,0.0331255555555545,7.065833333333333,90.79166666666669,0.2999999999999999,197.8,0.398,101,194.0,-21.0,0.0016354470386846,-15.0,2.5327030633116814,340.16446731880814,0.8848670109457684,1.4164529060278326,1.860149715053294,40.447582347694045,1.785272482048035
2018-11-02,3.612583333333333,0.9041666666666665,0.0460366666666667,9.1175,97.04166666666669,0.2999999999999999,65.45,0.454,101,195.0,-21.0,0.008910813521799,-15.0,2.6583907893145833,339.0365260385458,0.8923611631426943,1.4696279063077011,1.8564461274900703,40.32740961463435,1.8756419216334304
2018-11-03,3.6967499999999993,0.8083333333333335,0.0257844444444428,7.772500000000001,90.375,0.0,79.92,0.665,101,196.0,-21.0,0.0126851812694229,-15.0,2.8728992092326466,334.93323889126714,0.9055325682275791,1.5297759750086186,1.8520395613513558,40.30108804033042,1.9523016697527946
2018-11-04,3.8824166666666673,0.3416666666666666,0.0213166666666673,5.80375,88.91666666666667,0.0,224.3,0.779,101,197.0,-21.0,0.0030624985572214,-15.0,3.5298620015767606,331.9616533472962,0.9552306581043675,1.5395913480627634,1.8168332389135722,40.227448689778555,1.9657722951642833
2018-11-05,2.077541666666666,1.0,0.0118899999999992,6.795833333333333,99.33333333333331,0.8999999999999998,72.08,0.846,101,198.0,-21.0,0.0087898752953171,-15.0,3.663298628142076,328.6588360905349,0.992981564907053,1.522179749125005,1.8049829334401755,41.128409765704234,2.222824106050542
2018-11-06,2.699458333333333,1.0,0.0307322222222206,7.9454166666666675,98.70833333333331,0.2,41.83,0.885,101,199.0,-21.0,0.0103489136367317,-15.0,3.7470981604804527,324.2028847829016,1.0215352340756771,1.527745201351975,1.8013896347220018,42.16998099388858,2.295291926953982
2018-11-07,1.522458333333333,1.0,0.0384011111111108,7.220416666666668,99.91666666666669,0.0,43.5,0.901,101,200.0,-21.0,0.0,-15.0,3.9045614186219635,327.05774075267635,1.0440767420541144,1.522578408526565,1.768316158038594,43.371525465140984,2.6825227529407987
2018-11-08,1.3661250000000005,1.0,0.0623911111111112,7.365416666666667,99.625,1.0,25.96,0.903,101,201.0,-21.0,0.0160347834680591,-15.0,3.826316811335783,322.6781065384363,1.0789915459015238,1.5096127579561733,1.7626740581850044,44.609973027099294,2.9194359591008694
2018-11-09,0.8847916666666668,1.0,0.0240111111111112,7.195416666666669,98.70833333333331,4.799999999999998,58.95,0.901,101,202.0,-21.0,0.0242668411578813,-15.0,3.5889261824950998,322.34316931892255,1.1005762541977353,1.4988468836715259,1.7337601906029754,45.47995492343984,2.895922869775265
2018-11-10,2.5885416666666665,1.0,0.0332244444444427,6.91875,98.83333333333331,1.6000000000000003,29.74,0.896,101,203.0,-21.0,0.1003886148895067,-15.0,3.2637253893598523,321.78457723920013,1.0963587832560604,1.4855422171982173,1.7247261077489482,45.47995492343984,3.0545628387900705
2018-11-11,4.505041666666666,1.0,0.0105744444444439,7.462500000000001,99.08333333333331,4.0,16.55,0.89,101,204.0,-21.0,0.0118748641682436,-15.0,2.911394230787548,319.83019108158067,1.066564308390314,1.4691887479569237,1.7503077405321303,45.43342154093201,3.288570180923219
2018-11-12,3.851458333333333,0.9916666666666668,0.0102544444444454,8.042499999999999,98.75,0.2,42.84,0.883,101,205.0,-21.0,0.0,-15.0,3.2431055985815123,322.3904105869842,1.0414984652942003,1.4907153554753034,1.7079948601188402,44.44210208310741,3.309498016080799
2018-11-13,2.9105416666666666,0.8833333333333333,0.0227366666666677,7.7366666666666655,97.70833333333331,0.0,151.3,0.968,101,206.0,-21.0,0.0057931800228615,-15.0,3.731688882825455,323.7326019178373,1.0459317900742817,1.5182762407006194,1.7086565461153818,44.67565806477252,3.296455603320873
2018-11-14,3.2520833333333337,0.9791666666666666,0.0161077777777798,7.256249999999999,93.27083333333331,0.0,73.84,1.0550000000000002,101,207.0,-21.0,0.0103738932369237,-15.0,3.7929668570231554,322.1924697846539,1.0556367513926699,1.5371119416945103,1.7516124178319017,44.49827402154284,2.894767693295755
2018-11-15,4.1785000000000005,1.0,0.0081655555555562,7.809166666666666,94.95833333333331,0.0,82.3,1.1789999999999998,101,208.0,-21.0,0.0034473375554425,-15.0,3.9775629953216645,325.27040756854245,1.0485425608054144,1.5389933116081111,1.7458992563109188,43.712198586279236,2.720314570537236
2018-11-16,4.873333333333332,0.3541666666666667,0.0106977777777785,8.163333333333334,87.91666666666667,0.0,141.5,1.247,101,209.0,-21.0,0.0015876510846164,-15.0,4.574726722744242,327.1918984034951,1.0452255136006152,1.567352534704813,1.7255420593956219,43.32116004355142,2.701901440706861
2018-11-17,4.277916666666665,0.3166666666666666,0.0034311111111113,6.191666666666666,91.58333333333331,0.0,151.9,1.258,101,210.0,-21.0,0.0011126688559582,-15.0,5.641319685817426,330.89196316241777,1.0634701682528245,1.5870764096704302,1.5448188388620996,44.146320922404485,2.440550520236546
2018-11-18,6.427708333333334,0.8333333333333334,0.0048966666666663,5.305000000000001,80.875,0.0,64.54,1.236,101,211.0,-21.0,0.0045716980972897,-15.0,6.166233670867419,334.4825711626355,1.0893419155037667,1.6137075302156088,1.3714511514929293,44.85118394469805,2.220069526182025
2018-11-19,2.935333333333333,0.8125000000000001,0.0004377777777779,2.0554166666666664,79.45833333333333,0.0,63.5,1.196,101,212.0,-21.0,0.0012738772281857,-15.0,6.430510728324255,336.8837222833966,1.0943871463194579,1.6142395284089666,1.2401592193968478,46.12700345048974,1.9558155430680828
2018-11-20,2.727583333333333,0.9125,0.004607777777779,0.6479166666666666,86.16666666666667,0.0,107.3,1.144,101,213.0,-21.0,0.0345175878887256,-15.0,6.2205278803400414,338.58934904210537,1.0701369209026486,1.6061124396501079,1.0618598043720422,46.21116077568462,1.906852564105472
2018-11-21,2.4619166666666668,1.0,0.0391444444444433,1.955833333333333,80.45833333333333,0.0,49.66,1.089,101,214.0,-21.0,0.0321063091963235,-15.0,6.052722773701423,337.7831121610725,1.0446583225968686,1.587839889167083,0.8849419346846054,46.66810339643174,1.9564311307021323
2018-11-22,5.522666666666667,0.3166666666666666,0.0359033333333336,-0.7516666666666666,88.125,0.0,151.0,1.03,101,215.0,-21.0,0.0172355382315307,-15.0,6.354840503886256,337.75279642102123,1.0265669035359286,1.601304764175982,0.7370157147608032,47.036010216015974,1.8819176157317978
2018-11-23,3.845916666666666,0.9583333333333334,0.0255788888888899,-3.874166666666666,99.04166666666669,0.2,55.94,0.968,101,216.0,-21.0,0.0027191609143757,-15.0,6.285390713409449,341.5055406890034,1.005140857142656,1.5812902353896752,0.5855442141469542,47.511159390036546,2.06975956307567
2018-11-24,4.095791666666667,0.7416666666666668,0.0275988888888889,-1.0954166666666667,97.33333333333331,0.2999999999999999,131.9,0.907,101,217.0,-21.0,0.0070368255681277,-15.0,5.798115053018651,343.3294420696005,0.9850285114176413,1.5731511310930058,0.5818291959193836,47.897959741369434,2.1299683896528436
2018-11-25,3.425916666666667,0.6625000000000001,0.0414077777777768,-0.6425000000000001,95.33333333333331,0.0,127.6,0.85,101,218.0,-21.0,0.0045000406655884,-15.0,5.917130590793056,345.06455348191196,0.9547635687728002,1.5548579140257517,0.5780140045365807,48.85461335212153,2.09751558381875
2018-11-26,5.312166666666667,0.5625,0.0712455555555546,0.4412499999999999,87.375,0.2,115.2,0.798,101,219.0,-21.0,0.0035228814807382,-15.0,5.722687321780555,342.579417149171,0.9615597667008873,1.5506913087928935,0.5804062930102749,48.552201601688594,2.0784585190155274
2018-11-27,4.978083333333333,0.1083333333333333,0.030315555555556,-2.494166666666666,91.16666666666669,0.0,147.1,0.749,101,220.0,-21.0,0.0,-15.0,6.010851050226374,344.468457874541,0.946673639484814,1.5566200731590374,0.5862295920106136,47.95248463237146,2.006698949197543
2018-11-28,2.370416666666667,0.0416666666666666,-0.0195344444444449,-4.637083333333333,94.83333333333331,0.2,138.4,0.703,101,221.0,-21.0,0.0011002806805725,-15.0,6.278314391042892,348.8057405370084,0.9192460242583735,1.5723061406005294,0.5886447644189625,47.906593345027645,1.8762194418560962
2018-11-29,5.930625,0.8875000000000001,-0.0494644444444434,2.3304166666666664,82.5,2.5,66.99,0.66,101,222.0,-21.0,0.0840716047885062,-15.0,5.717896860465202,350.1324657400583,0.9089682636476566,1.565819153455676,0.5895954219009537,47.59299866305297,1.8993961126409935
2018-11-30,6.082458333333334,1.0,-0.0242566666666661,3.453333333333333,95.41666666666669,9.0,20.56,0.621,101,223.0,-21.0,0.0058161035673263,-15.0,5.557462399347143,349.17481941491553,0.9119294790467246,1.5571050657080032,0.5951364969637893,47.219068797725605,1.676580270838839
2019-04-01,4.543666666666666,0.0333333333333333,-0.099258888888889,2.915833333333333,53.333333333333336,0.0,593.6,1.951,78,1.0,-21.0,0.0005741430454921,-15.0,5.944603532126058,358.74728855559266,0.8500735819852315,1.5040048163755917,0.6126375682770817,46.60461063235133,2.306692901516637
2019-04-02,4.292333333333334,0.0333333333333333,-0.1601344444444445,3.793333333333333,53.708333333333336,0.0,580.5,1.785,78,2.0,-21.0,0.0026836382905167,-15.0,6.241110095710425,370.19496226991953,0.7889655284912178,1.4417857743841398,0.6047422476897643,45.58033542606171,2.983515396458483
2019-04-03,3.9805833333333336,0.3666666666666667,-0.1283166666666666,4.3620833333333335,64.54166666666667,0.0,488.8,1.639,78,3.0,-21.0,0.0044822874538803,-15.0,6.56744037730653,384.25881395659974,0.7313594685452209,1.3955772730547473,0.5852958613148058,45.3895866336099,3.6442158207579385
2019-04-04,3.533458333333332,0.4125,-0.1272688888888886,5.622916666666666,61.41666666666666,0.0,551.1,1.546,78,4.0,-21.0,0.0033840725046405,-15.0,6.472278840421649,394.6686488402388,0.6827367867449016,1.337414884079566,0.5651223712916619,45.47830154555491,4.390506110440206
2019-04-05,2.935458333333333,0.7458333333333335,-0.0246622222222216,2.52625,87.41666666666667,0.0,161.3,1.495,78,5.0,-21.0,0.0068292369227776,-15.0,6.651213746915659,407.10586524156287,0.6565813304011918,1.2755157484492616,0.543583239839145,45.37196703203062,5.274274507474625
2019-04-06,3.458291666666666,0.1416666666666666,-0.0874011111111108,5.6887500000000015,63.25,1.0,602.4,1.455,78,6.0,-21.0,0.0090231804898188,-15.0,6.679928001688734,420.35741427160144,0.6037042394977915,1.2143532422025172,0.526670647687057,45.978851307516074,6.418164102693178
2019-04-07,4.032583333333334,0.9916666666666668,0.0013233333333326,3.457916666666668,84.16666666666667,2.299999999999999,402.0,1.412,78,7.0,-21.0,0.0034231760939407,-15.0,6.638686230920499,434.08531603217034,0.548120982321785,1.2012404958191607,0.508040644127235,46.46642233778976,7.998475546992576
2019-04-08,10.33175,1.0,-0.0199411111111111,0.6841666666666669,82.20833333333333,2.2000000000000006,154.4,1.389,78,8.0,-21.0,0.0,-15.0,6.110162430193728,435.52739699580917,0.5560536477163209,1.2017051539515708,0.4807486495881483,46.78522678231433,8.858418493551682
2019-04-09,8.965708333333334,1.0,0.007140000000001,-0.0991666666666666,81.58333333333333,2.2000000000000006,90.1,1.361,78,9.0,-21.0,0.0004972450737624,-15.0,5.284134430008094,435.66140611961725,0.5758842560567626,1.214035091858763,0.47174401116990555,46.81705066209253,9.715393284071121
2019-04-10,7.797166666666667,1.0,-0.0059955555555548,-0.1466666666666667,71.54166666666667,0.1,245.0,1.355,78,10.0,-21.0,0.0006698650270863,-15.0,4.681984782510241,435.09707956254726,0.583603298052326,1.2146093805954448,0.508234053932512,46.8024579319627,10.67647952578656
2019-04-11,4.245708333333334,0.7333333333333334,0.0009566666666671,-0.24375,71.04166666666667,0.0,343.4,1.388,78,11.0,-21.0,0.0004569653706732,-15.0,4.227184389231306,435.7728910272653,0.5919725665764457,1.2319036155312062,0.5723631310846792,46.76920938279021,11.46930023273009
2019-04-12,3.8345416666666665,0.4958333333333333,-0.016498888888889,0.4166666666666667,70.625,0.0,620.9,1.408,78,12.0,-21.0,0.0014697772996837,-15.0,3.6998452375880424,438.99319730315256,0.5468388642433991,1.230531579022049,0.5975680904052253,46.24090203918639,12.443362383218426
2019-04-13,3.1997500000000003,0.7041666666666666,-0.0186433333333337,1.6404166666666669,67.33333333333333,0.0,428.4,1.416,78,13.0,-21.0,0.0073174722079649,-15.0,3.8485357032610352,442.68263936658474,0.5388927583546596,1.2574305532549108,0.5984904875581485,46.248117134122516,12.855422024999545
2019-04-14,2.031625,0.6291666666666667,-0.0508600000000005,2.536666666666666,66.58333333333333,0.0,483.0,1.403,78,14.0,-21.0,0.0236132397845863,-15.0,3.525576847203972,444.8551669827758,0.5259434912609594,1.2503561176535172,0.6071798480531581,45.78743530852904,12.95886980587199
2019-04-15,2.1717083333333336,0.0,-0.0037333333333333,2.5079166666666666,64.08333333333333,0.0,664.7,1.402,78,15.0,-21.0,0.0200687450604453,-15.0,3.1170219774799954,449.10362561910205,0.47865508589591815,1.2272500728768565,0.6049734995535274,45.45834753855371,13.10607210773834
2019-04-16,2.167958333333333,0.0,0.0358411111111114,5.395416666666667,62.91666666666666,0.0,656.9,1.39,78,16.0,-21.0,0.0479600325899252,-15.0,2.7484574971289093,453.11018594537256,0.4163988493536542,1.20582034543224,0.6058428830816596,45.057359006756414,13.451188790143453
2019-04-17,2.0533333333333337,0.0,-0.0125811111111109,5.568333333333334,55.70416666666666,0.0,687.4,1.377,78,17.0,-21.0,0.0088029599180434,-15.0,2.591105728854241,456.29211039809104,0.34796651094911774,1.1731739339155993,0.5650251860519442,44.53338275399832,13.790550141290614
2019-04-18,1.4275000000000004,0.0,0.0234711111111107,6.897083333333335,61.57916666666668,0.0,693.4,1.3490000000000002,78,18.0,-21.0,0.009596398999312,-15.0,2.3637899178253354,458.48371034989,0.28386251394534784,1.1288036266131416,0.49958663316644686,44.00771001474556,14.134816216877535
2019-04-19,1.5284583333333333,0.1333333333333333,0.0530322222222223,7.49875,61.68333333333333,0.0,603.6,1.32,78,19.0,-21.0,0.0400116774402209,-15.0,2.1822559473383207,456.9815285338056,0.28074112281154334,1.1176498152399215,0.47870311415482014,43.47521688518457,14.309153355219374
2019-04-20,1.521041666666667,0.1833333333333333,0.2430155555555555,9.0625,59.17916666666667,0.0,637.9,1.278,78,20.0,-21.0,0.0,-15.0,2.7209079668651635,451.3407912804396,0.23851207484708176,1.0937231286839006,0.4801521976880143,42.63739392805768,14.540601873933896
2019-04-21,3.9642916666666665,0.4583333333333333,0.6019422222222226,7.731250000000002,60.94583333333335,0.0,653.1,1.241,78,21.0,-21.0,0.1613290065365698,-1.5,2.4594079314611657,449.4133943405494,0.18126431994771605,1.0291336917422258,0.48231608527195097,42.46389170358121,14.37796206167882
2019-04-22,4.272041666666667,0.6166666666666667,0.3563488888888875,11.319583333333332,46.9625,0.0,678.6,1.211,78,22.0,-21.0,0.0147579017196003,-15.0,2.2491965189176244,446.62425159488913,0.15432755048536478,1.0225393636343305,0.4847851538254309,42.15963264181924,14.6426881946358
2019-04-23,3.2339583333333333,0.0458333333333333,0.1289233333333328,11.63125,54.40416666666667,0.0,668.6,1.186,78,23.0,-21.0,0.0257987390976799,-15.0,2.175588249549848,443.0869345174777,0.1372224032039116,1.0065938590792665,0.49126965201862294,42.174516544681246,14.553532018808898
2019-04-24,2.908416666666666,0.0,0.3415499999999989,10.591666666666669,51.7875,0.0,628.3,1.154,78,24.0,-4.669412448528405,0.0506162118790788,-15.0,1.964928085360094,439.47441851047415,0.1389877293754493,0.9856427803169733,0.4941433821121479,42.160059434706454,13.84776278020783
2019-04-25,3.136375,0.4916666666666667,0.5059699999999987,11.176249999999998,57.56250000000001,0.2999999999999999,645.0,1.128,78,25.0,-2.140059126717466,0.0393687107371732,-3.4994,1.6879859373638413,438.18240477667945,0.12996260751220282,0.9603601507515587,0.5019587433236189,42.145602324731655,13.038383290882871
2019-04-26,2.898166666666667,0.6583333333333333,0.5961988888888907,10.314166666666669,68.10833333333333,0.0,623.8,1.106,78,26.0,-2.437895559496268,0.0628859879554163,-11.5281,1.4390863907723652,432.2480640614469,0.11567246427532915,0.9228785702052377,0.5042808602720864,42.107158420038964,12.178750110003206
2019-04-27,2.9617083333333336,0.2166666666666666,0.986542222222222,11.366666666666667,61.80833333333334,0.0,690.3,1.077,78,27.0,-2.740616809182429,0.1389938312311912,-3.3841,0.323708053596344,428.16229791319216,0.09486255008367243,0.8465617492489422,0.5063823032616626,41.73243364006874,11.06372035130359
2019-04-28,3.5743750000000003,0.0,1.1699499999999992,7.3929166666666655,67.07083333333333,0.0,707.1,1.0510000000000002,78,28.0,-3.161163350904452,0.209834327569493,-3.5092,0.30482838210154756,421.15298814209876,0.08769163896661933,0.8037918640912635,0.49787712600488493,41.20711989518775,9.992197192779946
2019-04-29,1.26725,0.0166666666666666,0.9099211111111104,6.795000000000001,66.7625,0.0,639.3,1.03,78,29.0,-21.0,1.404955517630659,-11.6508,0.2961905066794266,412.64776576881155,0.0907048809168992,0.74663062874405,0.5013234359334499,40.856381909935415,8.742063072843063
2019-04-30,2.116791666666666,0.3666666666666666,1.2946,7.990416666666667,59.19583333333335,0.5,543.7,1.012,78,30.0,-5.722531865416757,2.406328692527337,-1.5,0.2711084412462772,402.232436844373,0.0788229376444084,0.6837226478984195,0.5153799265705341,40.656232889593866,7.404793771071751
2019-05-01,2.3618333333333337,0.7458333333333332,2.1442244444444443,6.385416666666667,73.03333333333332,12.4,511.7,0.986,78,31.0,-2.772608536297844,0.2742368408267045,-3.5118,0.22761501503785617,397.26970586058917,0.05596180799678639,0.62870637576631,0.53056336367782,40.52890896733049,6.4234814917712395
2019-05-02,3.859291666666666,0.9875,2.345320000000001,2.7062500000000003,92.28749999999998,8.300000000000002,248.6,0.97,78,32.0,-6.144795241794166,0.9828079780608796,-6.6732,0.2630078293800414,385.84697423919005,0.0673223766357532,0.5790114256962491,0.5399103376720767,40.48609299870863,5.813611685155796
2019-05-03,4.193000000000001,0.9833333333333332,2.126473333333334,2.0783333333333336,69.92083333333333,2.700000000000001,504.7,0.958,78,33.0,-10.37532761170063,0.4590098960597236,-9.5199,0.3157105796925359,385.5409038118563,0.05821073268116265,0.5342961520428939,0.5308950483055973,40.75386516683877,5.068893454267715
2019-05-04,2.1376666666666666,0.6333333333333333,1.0746466666666663,2.1279166666666667,72.87916666666668,0.0,557.6,0.951,78,34.0,-13.88023641466531,0.5744900915422699,-14.5,0.29826325395038916,388.01377946396457,0.07073293353406584,0.5256031891143566,0.5260057730663082,41.276173876105375,4.480101593495889
2019-05-05,3.768833333333333,0.525,1.121745555555556,5.974166666666668,61.125,0.0,692.2,1.004,78,35.0,-14.07811971250935,3.1234584534056475,-13.3934,0.2993329479055391,385.76256845043474,0.07380513733249573,0.5060100797208059,0.5268894548190232,41.25485605984712,4.083315502376119
2019-05-06,4.567291666666667,0.8208333333333333,0.5573977777777772,7.439583333333332,68.5125,0.0,745.6,1.026,78,36.0,-14.5732407914038,0.7837586579788461,-14.5,0.27737792446993853,387.1229521091438,0.07201962030871244,0.4955941143789186,0.5108341917470104,41.18743800925508,3.461567988949579
2019-05-07,4.463958333333333,0.6833333333333332,0.2135655555555553,5.452916666666667,75.98333333333333,0.0,605.6,1.03,78,37.0,-14.57347229393536,0.6003099835192774,-15.0,0.26139590591210193,393.6380417934892,0.08046908095436194,0.5024839123907257,0.4843669830238964,41.01553122808605,3.1445817382131422
2019-05-08,4.592499999999999,0.6375000000000001,0.0657144444444437,7.105833333333333,61.84583333333333,0.0,840.0,1.018,78,38.0,-18.01829141687656,0.97972909275845,-15.0,0.29064392754161056,392.02256358975137,0.08852201991055716,0.5209922171685103,0.46630951227715833,40.66586278231232,2.909854591836329
2019-05-09,4.6595,0.7041666666666667,0.19367777777778,8.4175,62.34166666666666,0.0,590.5,1.006,78,39.0,-19.0182171070802,1.1400852695198274,-15.0,0.24895407226656935,395.3059345623014,0.07644656473141007,0.5281859540464441,0.44711669010904104,40.366254330542006,2.5753781442605646
2019-05-11,1.4513750000000003,0.875,0.257331111111112,8.834583333333333,94.87916666666666,4.099999999999999,744.8,0.97,78,41.0,-21.0,0.3434041456853423,-15.0,0.276131541821302,391.35702377753876,0.09401549134181549,0.5337261919078847,0.459272559877287,39.7099575076859,2.535907086209671
2019-05-12,2.3512083333333336,1.0,0.6169677777777771,7.550416666666667,94.15416666666668,7.5,257.5,0.949,78,42.0,-5.059911260408217,0.7281159955410661,-1.5,0.3410576563211668,385.1991938219941,0.09194641947596592,0.5235507159148749,0.4852365347753212,39.31721031535343,2.7023098822408564
2019-05-13,3.5405833333333327,0.5916666666666668,1.0650522222222207,7.105416666666668,64.68333333333332,0.0,752.3,0.933,78,43.0,-5.041778617245271,0.382403490668745,-1.5,0.3467925508329291,387.15290888583735,0.0890559996308328,0.5277282449575683,0.49626231002830773,39.400257078075825,2.6871802014645345
2019-05-14,2.408041666666667,0.1458333333333333,0.9342433333333346,7.987500000000001,54.77916666666667,0.0,798.8,0.923,78,44.0,-9.410552928251397,0.4462873937223977,-3.5075,0.4188878800648218,384.90788316241367,0.08856739755105818,0.5213071333134688,0.5065386065485338,39.354828315503354,2.636676735252588
2019-05-15,1.7082499999999998,0.0,0.8951977777777778,9.705833333333333,57.22499999999999,0.0,771.8,0.935,78,45.0,-9.233216367575292,1.30623679862201,-1.5,0.43308586871937,377.5366276051917,0.08452087667049654,0.5175510658143638,0.540823253608929,39.41388828350786,2.4811239251242228
2019-05-16,1.5684166666666666,0.0,1.2447455555555536,10.113333333333332,61.85416666666666,0.0,782.0,0.943,78,46.0,-3.19468784862902,0.7636839773850271,-1.5,0.38927645788406545,372.56145852727843,0.07768478715862301,0.5072282535578867,0.5744530966658432,39.631212625593584,2.4146202979117484
2019-05-17,3.10675,0.0124999999999999,1.4241022222222224,11.245416666666666,63.0,0.0,787.8,0.935,78,47.0,-2.558038536778457,0.8913819156428269,-1.5,0.3998086704594102,369.0717374938335,0.07432918697636624,0.4943611989456346,0.6009990828445098,39.71396902003437,2.2399741478116897
2019-05-18,3.6709166666666655,0.6750000000000002,1.558247777777776,13.968749999999998,56.37500000000001,1.6000000000000003,716.5,0.927,78,48.0,-3.377077801176113,0.4422295934747399,-3.5022,0.31473119459611737,369.55270148727766,0.04982398510728742,0.48225799503173417,0.6158173388685608,40.06773425856077,1.924118901025508
2019-05-19,1.7590833333333338,0.975,1.7825144444444447,12.064166666666663,89.31666666666668,2.2000000000000006,287.4,0.919,78,49.0,-3.749884557447302,0.5254152927769906,-7.0594,0.2928209872914182,369.46587892093595,0.04735365919598989,0.48289491738911977,0.6229379626109093,40.24879709256048,1.8348568593481513
2019-05-20,2.202375,0.4583333333333333,2.1261055555555544,15.18875,76.90833333333333,0.0,762.9,0.913,78,50.0,-3.58722937935409,2.473795329533979,-6.4942,0.27730754176248823,359.4444937203231,0.04915626737881878,0.48545484712304726,0.6392112347772464,41.19878972038729,1.7707001889139649
2019-05-21,2.418041666666667,0.5333333333333333,3.3691466666666656,16.15458333333333,76.14583333333333,0.0,727.7,0.905,78,51.0,-1.957099204934898,0.5703774487385889,-1.5,0.2216845256615911,358.0525703267858,0.053429388696673,0.4828129456002733,0.6594318499856723,42.286022134054285,1.8009916944271762
2019-05-22,3.2430833333333333,0.6,3.63896888888889,15.507083333333332,77.55416666666667,0.0,792.2,0.898,78,52.0,-1.633670021713544,0.4600491284121908,-2.0975,0.21217404942755275,357.54125612597454,0.051625683919814105,0.47748455767216696,0.6487830549783692,42.900763522215875,1.807607432031921
2019-05-23,2.531625,0.9291666666666668,5.140906666666668,11.290833333333332,97.33333333333331,2.100000000000001,331.8,0.89,78,53.0,-2.286424657638157,0.5640972412804284,-3.4656,0.23839837858405138,360.65197928141737,0.058746164332703146,0.4730394128501416,0.637442706343025,42.988093383209346,1.9904569999730215
