Date,thermD,MLD,swr,U,AirP,AirT,CC,Prec,RelHum,Inflow,W,delT,Ice_d,day_from_iceoff,NOX,O2,PO4-P,Tot-P,Si,NH4-N,Chl
2010-07-16,-3.1327,-2.729989321122327,780.78,2.7350919942061105,1016.8958333333334,22.98333333333333,0.01,0.0,59.22973633,1.68355,4.187818281015656,21.21974277496338,103,94.0,732.980010063553,10.345538079065301,7.8776952925679655,45.55560784157075,1.9770913733889566,12.61929727783406,13.522090829976943
2010-07-17,-3.1325,-2.7209066086987024,560.5,2.861775090297064,1017.5333333333332,22.7375,0.01,0.0,70.93716431,1.60302,3.679251295160226,21.26697969436645,103,95.0,731.8231970724631,10.394015706679005,8.005005830561345,45.86710902228932,1.8343227587340043,12.607852701457318,13.519190859547463
2010-07-18,-3.1592,-3.189571151485576,743.86,2.9674030542373657,1017.5125,20.3,0.01,0.0,66.85348511,1.52636,4.561803004777244,20.74126625061035,103,96.0,726.5516002551841,10.385332917825059,7.988170800595917,45.41015983125756,1.7303077715123583,12.653830928629494,13.515833908140795
2010-07-19,-3.2211,-3.2205910298538627,788.86,3.082456191380819,1018.3208333333332,19.995833333333334,0.01,0.0,55.89713287,1.45337,2.668569075001604,20.068321704864506,103,97.0,728.9770954645131,10.351247579657297,7.966113746883098,44.64307091552665,1.7169956742028971,12.730854568449018,13.536995229294504
2010-07-20,-3.2876,-3.2238948375284786,597.98,3.0154526233673096,1016.2333333333332,22.241666666666664,0.01,0.0,61.60253906,1.38387,2.3672861833733254,19.73061752319336,103,98.0,704.0648383907298,10.308056148764106,8.009561311479644,44.27734854975351,1.6254241020847,12.57435304615234,13.56319499447116
2010-07-21,-3.4635,-3.217670786348686,756.02,3.4753193457921348,1012.4291666666668,22.9125,0.01,0.0,64.99835968,1.31769,2.5275127934262382,19.49831247329712,103,99.0,659.4179873096247,10.272906549983377,7.987417594614969,44.38921707696412,1.4552681239275296,12.751935179454719,13.569806447821804
2010-07-22,-3.5438,-3.2179601662412964,702.77,3.5060313443342843,1007.7916666666666,21.541666666666668,0.01,4.2,62.83572388,1.25468,1.8577099973158044,19.507116317749023,103,100.0,672.304727276477,10.218263870182131,7.894032566796054,43.88502990477866,1.3531236864512728,12.917551605062519,13.585540690258934
2010-07-23,-3.6396,-3.70636286205068,694.04,2.622617026170095,1018.8833333333332,14.8,0.01,0.0,55.34912109,2.26631,2.4040218567644227,18.88390064239502,103,101.0,680.5493150635693,10.163247615710267,7.810454365718739,42.939504097978215,1.296740826960832,12.940086723093273,13.606313376719006
2010-07-24,-3.7935,-3.7327150730558007,515.94,3.08727185924848,1016.2125,14.883333333333333,0.01,46.9,72.32906342,1.76564,5.525576503686659,17.87644386291504,103,102.0,689.1508156805845,10.14327930007805,7.991259968125954,41.46318856685016,1.2723555881108422,13.324145951441386,13.576093728800464
2010-07-25,-4.1123,-4.144928751955578,245.04,2.7862500647703805,1006.5583333333334,16.191666666666666,0.01,0.9,85.89854431,20.3748,2.887122721114871,16.393747329711914,103,103.0,708.4152131881738,9.93911198036568,8.524854838457802,39.65594582655116,1.2655120077273996,13.375209487318442,13.542188838432562
2010-07-26,-4.5662,-4.220617071759166,336.34,2.8473282953103385,1009.3791666666666,17.233333333333334,0.01,0.0,72.18252563,11.6383,4.70921509883173,14.710551738739014,103,104.0,735.4135425034839,9.786053948739768,8.999892838830302,38.92906470321516,1.315931379889769,13.498221305011482,13.405169052474736
2010-07-27,-4.6566,-4.575966253928457,759.1,2.460592925548553,1012.5875,19.391666666666666,0.01,0.0,68.51887512,7.4546,4.8328030274129485,13.714595794677734,103,105.0,759.5917747171205,9.635842501183348,8.901232425488775,37.8475826932738,1.4138863610539423,13.669452554751668,13.351328548767615
2010-07-28,-4.7194,-4.460635408968323,524.85,2.2009104986985526,1009.8083333333334,19.154166666666665,0.01,3.4,76.20606232,5.49004,6.129446688304234,13.628565788269045,103,106.0,758.9964086172789,9.459113970148964,8.91126539509858,35.36382874765456,1.5173902931804502,13.563990875317113,13.302285620152194
2010-07-29,-4.8595,-2.233007248989445,78.73,3.126924882332484,999.2458333333334,17.462500000000002,0.01,8.1,95.32255554,5.50708,1.996803041674889,14.46409559249878,103,107.0,762.5136178769208,9.328665881599749,9.059972267636777,33.61390750284557,1.5283087571974343,13.842041599055355,13.129718286652926
2010-07-30,-4.7406,-4.151427689265929,619.35,4.64318307240804,1003.0458333333332,18.7625,0.01,0.4,78.84251404,7.40076,2.1599752025479764,13.584025382995604,103,108.0,801.7932060518893,9.204066469296402,8.854712586318131,32.27217014970147,1.6199443753386842,13.991757633353732,13.061615836492217
2010-07-31,-5.281,-5.12678047071239,510.04,3.6228312154610953,1009.2291666666666,17.091666666666665,0.01,0.0,67.74167633,5.67776,1.349602033960152,12.883686542510986,103,109.0,851.2270473309454,9.093269539120445,8.539575278861646,31.751582317123646,1.7565406354056523,14.1368800633247,12.974444924132285
2010-08-01,-5.6073,-5.633153805261792,728.07,3.216652075449625,1012.1375,19.675,0.01,1.8,71.72464752,4.71833,2.6500041567588704,12.4432110786438,103,110.0,862.0546815651833,9.199029394994875,7.949624691918864,32.571908571354236,1.8041462861810675,14.121024209692136,12.888904556710902
2010-08-02,-5.6343,-5.154011145147683,206.38,1.8693286379178364,1012.55,15.845833333333331,0.01,6.3,93.20751953,4.63908,2.9012994265211027,12.757699012756348,103,111.0,850.1704882147227,9.136756001833385,7.7748396959736095,31.929922172737424,1.7685250686925278,14.34510532806179,12.753165082753435
2010-08-03,-5.6528,-4.2302940962528215,503.69,2.1907878120740256,1009.975,17.604166666666668,0.01,7.5,81.78263092,5.84335,8.304958846015214,12.828807353973389,103,112.0,847.0699169115353,9.11892407178458,8.31380574380765,31.243044200973635,1.7789413739210558,14.215077654527315,12.571334010736923
2010-08-04,-5.6484,-4.630233616784905,329.21,2.4694614509741464,1004.9083333333332,15.954166666666666,0.01,4.8,92.74388885,6.90479,7.653708266679424,12.670997142791748,103,113.0,846.6521653584575,9.045755445080117,8.633184486480731,32.0411194633006,1.813867043886816,14.473543763387969,12.433859936052103
2010-08-05,-5.7089,-4.087453656301134,757.2,2.5933241148789725,1012.3416666666668,18.454166666666666,0.01,0.0,74.02890778,6.69591,4.433651616633672,12.627776622772217,103,114.0,856.9687628055518,9.017776665974777,8.456527808321491,32.07005728404537,1.8923005032318814,14.187628510897325,12.508888852142864
2010-08-06,-5.6978,-4.1849934309442,778.0,2.1010766128698983,1018.2458333333334,18.725,0.01,0.0,76.00469971,5.3899,4.50304828305905,12.819583892822266,103,115.0,823.6751686877896,9.03237690586815,8.633705822966894,32.225738435563635,1.884021056094125,14.27871335913639,12.456429206439728
2010-08-07,-5.695,-2.6136513088371864,198.36,2.0061348179976144,1018.0958333333332,17.529166666666665,0.01,12.5,87.17863464,4.6951,3.0753539249077484,14.13500165939331,103,116.0,771.3641885278632,9.025286830411769,8.908569514976818,31.87302420534712,1.7510071963057352,14.23408345787844,12.358155028627651
2010-08-08,-5.7119,-2.5369873457761987,167.94,2.562987267971039,1011.1708333333332,17.245833333333334,0.01,0.5,86.99066925,8.12118,3.0136045132358205,14.15004587173462,103,117.0,764.4007967848153,8.993085778092393,8.937774458389352,31.980035132050777,1.6827569154286763,14.51475549807935,12.29688073997475
2010-08-09,-5.6991,-3.6623359585214055,427.71,1.941685438156128,1007.6,17.741666666666667,0.01,33.8,91.09405518,6.26933,3.621505142910619,13.032196998596191,103,118.0,760.761231424992,9.03859329533326,8.814598765965753,32.01340319669572,1.6304189261275066,14.502148346449866,12.377139312538942
2010-08-10,-5.5912,-3.650149713114899,407.11,2.7888043423493705,1011.3166666666666,17.291666666666668,0.01,0.0,77.9568634,18.324,5.9784513554477705,12.717975616455078,103,119.0,774.2027979275118,9.02407795153051,8.990553557979121,32.0453964624601,1.58337998933298,14.697664374795849,12.408352779213562
2010-08-11,-4.6597,-4.161609598921953,719.49,2.5605734487374625,1014.6375,18.8,0.01,0.0,71.34794617,11.6638,3.521503677504924,12.202900886535645,103,120.0,786.8546540984519,9.11805244162292,9.222799117159425,32.77654973286315,1.5291892110041694,14.52018730191473,12.513883828637125
2010-08-12,-4.7892,-4.560561428759059,601.93,2.2325600584348044,1018.1833333333334,20.370833333333334,0.01,0.0,84.55015564,8.5417,4.970001297004328,12.084547996520996,103,121.0,764.7534391664052,9.046487624832665,9.18751947900064,33.6369830902252,1.4727729416290796,14.512442827840411,12.542244403091276
2010-08-13,-5.2834,-2.625209729361596,635.27,2.35903267065684,1020.2958333333332,21.9625,0.01,0.0,83.79588318,6.99636,2.4410187087155126,12.95849609375,103,122.0,758.9433363766885,9.13303839255852,9.296712324279854,35.32019036393962,1.4222197353046735,14.215419343622333,12.570336176543922
2010-08-14,-5.5066,-1.6918014886079051,623.3,1.849715262651444,1018.1458333333334,23.3,0.01,0.0,76.23336792,6.15776,1.098513754615849,14.409805297851562,103,123.0,810.2672433264385,9.280101876435241,8.96730469872254,35.72376477531829,1.47605309169601,13.820205104521166,12.724446524048917
2010-08-15,-1.5711,-1.486111596127031,458.72,2.6782294710477195,1020.2666666666668,19.091666666666665,0.01,0.0,76.53965759,5.63984,1.512523383741335,15.364349842071531,103,124.0,884.6963419190125,9.46927927476305,8.98994484619005,35.45981192895669,1.535849412393452,13.45081914345361,12.8295378941215
2010-08-16,-3.0109,-2.698618303468666,627.46,2.724933385848999,1020.525,17.720833333333335,0.01,0.7,66.90879822,5.27108,2.0200373289027733,14.274458408355711,103,125.0,880.9795314787407,9.672294831053922,8.844259485694906,36.78345207567223,1.667912301768972,13.026476781165513,13.012527157692478
2010-08-17,-3.2053,-3.198761621849296,251.7,2.7134488026301065,1009.3166666666666,17.783333333333335,0.01,0.8,87.51094055,5.15062,2.6522412792652275,13.782443046569824,103,126.0,872.8132231894746,9.722681826265207,8.230219746832384,36.52417914045674,1.7557097109379465,12.847977203640117,13.135767182931655
2010-08-18,-3.6788,-3.6534539963598327,390.04,2.2167415221532187,1002.6666666666666,17.133333333333333,0.01,14.3,86.54619598,5.02164,3.3320539205881348,13.165110111236572,103,127.0,853.4283923385404,9.784068143363886,7.912323355967918,35.054961942296096,1.7976221661409222,12.904020465372996,13.137376340702243
2010-08-19,-4.0966,-3.651369525260148,579.36,2.6070308883984885,1005.9,15.85,0.01,0.0,88.46568298,8.96139,4.690173081401347,12.710755348205566,103,128.0,877.7855539904564,9.778719444250472,7.94935548590657,34.05986437248217,1.839809431223747,12.829456663080448,13.173361451722972
2010-08-20,-4.1806,-4.099778740692231,480.8,2.250134835640589,1014.4916666666668,14.370833333333332,0.01,0.0,70.91540527,6.82019,4.153972655210733,12.309083461761476,103,129.0,893.7168369925823,9.590240606113781,7.810390112432643,33.725245768995386,1.8708462234499474,12.924268117646703,13.100200921644916
2010-08-21,-4.4453,-4.213842133291302,382.66,2.969512422879537,1011.0625,17.3125,0.01,2.3,82.86315155,5.73474,5.198079384612049,11.941049575805664,103,130.0,858.0304957324416,9.346372061769616,7.91738219475993,32.88990410383987,1.8791998434223285,12.93778291183693,12.98017541469976
2010-08-22,-4.6674,-4.232132866181898,530.06,3.9062092204888654,1003.75,16.895833333333332,0.01,0.0,64.19341278,5.70104,1.9884487012361989,11.61497163772583,103,131.0,792.36509664074,9.120628121395841,7.762791027220244,33.26717137962625,1.880690055099714,13.155261310173255,13.001985829174284
2010-08-23,-5.3554,-5.119751452500179,675.72,2.7259869972864785,1000.7791666666668,16.920833333333334,0.01,2.2,63.83733749,5.0693,1.6216105642064649,11.157833099365234,103,132.0,832.0829423115014,8.985645580025245,7.825685405163795,32.3438354650462,1.8873342344421802,13.487445941038416,12.886798493928035
2010-08-24,-5.6388,-5.251299375818892,450.02,3.235427141189575,992.4083333333332,14.908333333333331,0.01,6.0,89.72681427,5.21952,5.380476993691224,11.129088401794434,103,133.0,838.9922879585574,8.863757093515002,8.267236009454534,32.386629960093174,1.8513965179905942,13.832192025636562,12.600921107289773
2010-08-25,-5.7305,-4.624258393600955,305.02,2.831381340821584,992.7625,13.091666666666669,0.01,2.3,72.26024628,6.29841,1.9295285466529648,11.20958375930786,103,134.0,853.79152029737,8.820829377207739,8.291195276102306,33.50718693340639,1.9166972527944226,13.622305489449497,12.379277778103697
2010-08-26,-5.6645,-5.522349889919108,466.86,2.587461938460668,1002.6,12.241666666666667,0.01,0.0,82.46504211,5.85806,5.200043022614098,10.541685581207275,103,135.0,843.5126485462391,8.791877103781347,8.32888088690955,33.967989778489745,1.921512155277448,13.614726468134263,12.083122480975357
2010-08-27,-5.9484,-5.718487344724501,542.48,2.571230153242747,1006.6458333333334,11.925,0.01,0.0,75.62739563,5.05088,5.847030842513469,10.002460956573486,103,136.0,846.5190232149137,8.782147589940966,8.572188181169372,32.68624334561299,1.9423992758235087,13.518410459490228,12.001484864770516
2010-08-28,-6.1852,-5.700671246058063,531.43,2.182336529095968,1006.6416666666668,11.0125,0.01,0.0,73.89081573,4.57568,5.607929923721723,9.70661735534668,103,137.0,848.0397287626331,8.739126338356304,8.750187594104485,32.8359800326573,1.9699891755392493,13.522665380434011,11.611605720628353
2010-08-29,-6.3449,-5.349541178858446,481.25,2.051299005746841,1007.7,10.925,0.01,0.0,69.90283966,4.25328,6.887203496710227,9.611823081970217,103,138.0,840.9609631090063,8.668062606976267,9.061795784917944,33.09393674465308,1.9851610456833364,13.314011432867579,10.987451640092436
2010-08-30,-6.5442,-5.096261767616037,481.87,2.0341004927953086,1014.1708333333332,11.1625,0.01,13.9,82.11488342,4.00396,6.724169765286262,9.457883358001707,103,139.0,807.9678729188321,8.55230848761851,9.576668866870838,32.616978421945866,1.9176438930221458,13.07953395509457,10.418778691602617
2010-08-31,-6.5173,-5.244584748027252,589.81,1.9571884870529173,1015.5958333333332,12.191666666666668,0.01,0.3,70.80380249,7.95188,6.89353364126879,9.129422664642334,103,140.0,800.3135033069256,8.562518297173773,9.329782824305086,33.80224405473623,1.877335229531214,12.845818619296912,10.434870364215223
2010-09-01,-6.7239,-5.207267987751929,630.28,2.1108465095361075,1015.4375,10.670833333333334,0.01,0.4,81.01643372,6.0255,6.97763911699404,8.997848987579346,103,141.0,796.37494034758,8.43740065019964,9.337879848938588,33.36947028925625,1.8015697215844841,12.875741527339391,10.154327972215615
2010-09-02,-6.9339,-4.230083563430522,516.23,3.054097334543864,1016.7458333333334,9.595833333333331,0.01,0.0,66.52806091,5.0915,4.241540032240512,9.060660362243652,103,142.0,791.3697869079597,8.464912647628319,9.414360093508597,34.147759761863206,1.769572965572026,12.694787241225768,9.865188758993309
2010-09-03,-6.549,-6.159403672119136,412.6,3.2653270959854126,1016.0958333333332,8.508333333333333,0.01,0.0,59.43006516,4.48076,2.4636659744459046,8.599398612976074,103,143.0,791.0065401334059,8.527814355540235,9.387798491933438,35.27512161767965,1.7471989296696453,12.613773370856766,9.421927776994952
2010-09-04,-7.5218,-7.168999788235781,610.13,1.9799989461898804,1022.1208333333334,8.9625,0.01,0.0,56.3129425,4.10366,2.7417390180811974,7.95091438293457,103,144.0,776.1706700695038,8.532431706098844,9.439122730829565,36.45630261993117,1.7081751503511846,12.601407257501068,9.385430510174197
2010-09-05,-7.6696,-7.240304003865891,528.42,1.6035381853580477,1025.7333333333331,9.7375,0.01,0.0,72.13132477,3.83524,10.694870843410516,7.578092575073242,103,145.0,766.210248981294,8.610737608501918,9.498397274395154,36.25060597767749,1.6576215301817079,12.484244244167021,9.48413671744282
2010-09-06,-7.9392,-6.102196316163904,497.8,1.710509032011032,1027.7125,12.804166666666667,0.01,0.0,79.35916901,3.61984,11.21006550879038,7.55873441696167,103,146.0,758.6017833797225,8.633549328164754,9.090720198926094,35.87474776684915,1.6321627272896178,12.316865274636685,9.783735025568344
2010-09-07,-8.1087,-4.1862772134309285,555.54,1.5834781924883523,1026.8833333333334,11.870833333333332,0.01,0.0,82.76651764,3.43255,4.875213910458953,7.728343963623047,103,147.0,750.4357188218057,8.655256537413262,8.966379031763001,34.76676790851247,1.63002332652137,12.111402138043479,9.829575174011055
2010-09-08,-8.2203,-2.3379711861365413,582.9,1.772321701049805,1026.9125,12.491666666666667,0.01,0.0,83.03656006,3.26212,1.9422926293574432,8.192763805389404,103,148.0,744.5517390205366,8.774657104808792,8.815653773222238,34.78553704821996,1.6111710067129075,12.094159640679962,10.170661425706609
2010-09-09,-2.1167,-2.2193436290736406,566.32,2.075913101434708,1027.35,13.370833333333332,0.01,0.0,72.02812958,3.10333,1.4963122796169022,8.568151950836182,103,149.0,794.0476112366671,9.05735172255453,8.793597925373323,34.67579310444058,1.6156165797204458,12.060638464192321,10.734205126956942
2010-09-10,-2.9887,-2.675409126089728,447.44,2.240591754515966,1022.0416666666666,13.420833333333334,0.01,0.0,82.8169632,2.9537,1.624521660931613,8.677251815795898,103,150.0,836.7274938494174,9.159240156792128,8.848948226061587,33.80710012515717,1.6447252641419365,12.070311740060282,11.237056370283684
2010-09-11,-3.5397,-3.23270613905132,217.8,2.117132465044657,1017.4125,14.175,0.01,0.0,87.13008881,2.81191,1.991294105207149,8.619879722595215,103,151.0,842.234879165523,9.241457649296223,8.753117751849947,32.446352107660566,1.680350203779877,12.210354345035865,11.62463379080549
2010-09-12,-3.7956,-3.704597137220782,225.32,2.733171453078588,1015.4666666666668,16.470833333333335,0.01,0.1,88.09895325,2.6772,2.8798219096744044,8.347625732421875,103,152.0,846.6143331757811,9.14514167623623,8.715524111390494,31.60070315365771,1.7116440347555784,12.586636350936189,12.011514304022437
2010-09-13,-4.8614,-4.233576879855189,116.3,2.4433542986710868,1015.3083333333334,13.804166666666667,0.01,2.3,92.45559692,2.57414,2.150863204072884,8.090860843658447,103,153.0,850.3150854750336,9.096257768847023,8.808337043873717,32.3018251195887,1.751885786762829,13.091217899431168,12.143064472769462
2010-09-14,-5.1378,-4.995997636259371,527.31,3.8169606626033774,1004.8708333333334,12.808333333333332,0.01,2.5,84.56147766,3.01863,3.563879409821808,7.793644428253174,103,154.0,873.7763634545425,9.08851423028594,9.012359933610282,32.38461436562018,1.783904005242764,13.584671968145788,12.25363089002539
2010-09-15,-7.1486,-6.834225141025772,459.85,3.478680451711019,993.1208333333334,12.241666666666667,0.01,5.8,77.51874542,3.28747,1.5952566198298823,7.24548864364624,103,155.0,931.5219800869397,9.103879658760535,9.688811005847585,31.911784195906144,1.8755226957334743,14.060056714005455,12.021969963585704
2010-09-16,-7.632,-7.668574631575781,456.03,3.68576447168986,989.8333333333334,11.220833333333331,0.01,1.3,84.24974823,4.37832,2.4583223667606577,6.92411470413208,103,156.0,911.2955280196949,8.874104738228803,10.097449134852841,31.10469877485275,1.9445255484208668,14.7118829543799,11.387987258229634
2010-09-17,-8.4172,-8.121974998107024,588.52,3.6040984292825065,993.15,11.820833333333333,0.01,1.9,81.30476379,3.76364,2.1911861957515963,6.546208381652832,103,157.0,890.5855824896628,8.771670916231455,10.3791319455546,31.009972765874842,1.9799602048829195,15.330444795207082,11.122477881735966
2010-09-18,-8.8503,-8.645347923414693,219.98,2.3400377929210663,994.1833333333334,10.0125,0.01,7.9,91.49412537,3.62127,2.51661067996151,6.311258792877197,103,158.0,900.8318912065077,8.71783080923203,10.971134537700872,31.854589611299993,1.9901718233075456,15.399433353601335,10.577414627956859
2010-09-19,-9.0292,-8.322321891653983,326.53,2.406516194343567,1000.9041666666668,9.520833333333334,0.01,2.0,87.96749878,5.51669,7.756379659227054,6.0956621170043945,103,159.0,899.6090005049098,8.719543986463894,11.176650329453098,33.07543772424475,2.018531605445781,15.038651435738329,10.028563075008197
2010-09-20,-9.1734,-8.634485371190708,415.29,2.559337536493937,1006.9541666666668,9.35,0.01,7.9,84.28073883,4.66598,7.330653589497986,5.816408157348633,103,160.0,903.5710278934336,8.769479066021956,11.699009143012958,33.86134283333013,2.047653629793265,14.588482010749813,9.512662545823199
2010-09-21,-9.2679,-8.604609398469501,223.05,2.8051802118619285,1006.7458333333334,10.945833333333333,0.01,15.6,91.79430389,6.33171,5.82738619042433,5.564533233642578,103,161.0,892.1657505673994,8.723928581977404,12.328709085765661,34.83741295263462,2.087197105400738,14.193216398665186,8.977065372563612
2010-09-22,-9.2523,-8.965868763929027,499.27,2.4431074261665344,1018.6541666666668,10.4,0.01,0.0,64.84752655,10.9478,5.158017992419897,5.31334114074707,103,162.0,830.6548246410117,8.636842800898307,12.908918445716495,36.43048671080193,2.1065484499610445,13.683471857503497,8.705682418117961
2010-09-23,-9.7072,-9.221302740202798,393.04,3.087921847899755,1011.1416666666668,12.554166666666667,0.01,0.3,78.71536255,7.20921,6.604223317209343,5.072976112365723,103,163.0,831.4918322629155,8.762925866925153,12.884355738259023,37.672574351880584,2.1549355030016337,12.997825793740812,8.919482265295901
2010-09-24,-10.1828,-7.3088872344617855,446.02,3.11551633477211,1002.0708333333332,14.470833333333331,0.01,0.4,87.23313141,5.52112,1.7636579610279433,5.087992668151856,103,164.0,831.3274483697178,8.776460372886941,13.88353157355463,38.90972125239996,2.2158120346728998,12.181622156582195,8.866932294599971
2010-09-25,-10.3438,-7.986090128599667,348.72,3.173070122798284,1006.3541666666666,11.75,0.0095833333333333,0.0,94.41671753,4.69462,2.2106046474719947,5.136762619018555,103,165.0,844.0524869481566,8.754109904412259,14.554484739431063,39.749610394550864,2.2779896559820068,11.769827173068888,8.839673740132671
2010-09-26,-10.2348,-8.220740105851352,276.74,2.967111458381017,1018.0666666666666,10.070833333333333,0.01,0.0,77.03877258,4.13981,2.0907557647829225,5.1441755294799805,103,166.0,856.2824420981078,8.889574975638935,15.511950790648845,39.60410808156899,2.377889861810387,11.763183272394615,8.623089673432407
2010-09-27,-9.5923,-9.219157089933358,319.36,2.9742998282114663,1019.7791666666668,9.058333333333334,0.01,0.0,69.26866913,3.79541,2.840386872025478,4.788759231567383,103,167.0,872.1953193989914,8.94694082050401,16.0539706156787,39.85325652343804,2.470697619590875,11.74886380343953,8.436546654961864
2010-09-28,-10.085,-9.759674072661936,478.71,2.9165260394414267,1020.2833333333332,7.8875,0.01,0.0,65.16473389,3.54899,2.843022669109274,4.513910293579102,103,168.0,861.8493829832832,9.059862824674706,16.505029917068715,39.985311894520876,2.5716339648107294,11.559919683638016,8.212658177426258
2010-09-29,-10.5781,-10.2051355174693,452.04,1.9068226714928944,1024.225,6.929166666666667,0.01,0.0,74.39331055,3.35049,3.071851195125448,4.288895606994629,103,169.0,881.8954627032527,9.105871362811412,17.680948502941035,39.88339594952559,2.6141587751979367,11.435234880018166,7.90502962122175
2010-09-30,-10.7475,-10.22081944186524,420.46,1.4744150439898174,1024.7916666666667,5.691666666666666,0.01,0.0,80.16249847,3.17752,10.36765429617997,4.145463943481445,103,170.0,866.622664770695,9.013672293493636,18.456354834745884,39.620222673653195,2.5850952755703784,11.377601858961341,7.4035029360196125
2010-10-01,-11.2654,-9.25101810298551,454.51,1.4930827418963115,1024.6208333333334,5.8500000000000005,0.01,0.0,80.05524445,3.01991,13.258853313957225,4.045089721679688,103,171.0,857.9194652764612,9.02024157911721,18.202300332416325,39.15897827372722,2.546470917486034,11.436115913796188,6.912999094334701
2010-10-02,-11.5839,-8.7165839527553,421.23,1.764699270327886,1025.8416666666667,6.041666666666667,0.01,0.0,80.94313812,2.87299,11.07585264003158,3.922090530395508,103,172.0,854.8127704357893,9.128644190012476,18.138035758775537,38.70012330745497,2.5182209097702684,11.482780848999615,6.729046706138731
2010-10-03,-11.7767,-9.248943957284974,313.34,2.5296565294265747,1024.625,8.362499999999999,0.01,0.0,70.77378845,2.7345,8.137999768682567,3.744376182556152,103,173.0,869.7040404960027,9.176450840089375,18.331357473756302,39.18154398631253,2.5136405813436573,11.471923653852793,6.67529479211655
2010-10-04,-11.2163,-10.158850208563695,368.77,3.40229348341624,1020.2125,10.604166666666666,0.01,0.0,71.99111938,2.60324,4.599356352903762,3.556443214416504,103,174.0,885.1343243625536,9.263628091032498,18.915878314590184,38.92329298932428,2.5020548219863663,11.581457456615285,6.601802990872263
2010-10-05,-11.7645,-11.266349398076317,295.56,3.1467935740947723,1021.125,9.729166666666666,0.01,0.0,73.97920227,2.47854,2.008722122866598,3.407261848449707,103,175.0,905.7185200967604,9.320743036395353,20.042685969660226,39.17047507158367,2.516033608669512,11.605366180610174,6.48896313977625
2010-10-06,-12.154,-11.935266176532092,130.46,4.371359904607137,1023.0729166666666,10.5625,0.01,0.0,73.78518677,2.35992,2.317194855508697,3.2545785903930664,103,176.0,925.4953741947112,9.377404821364292,20.014221756443106,39.0404453983852,2.5557559054114263,12.131823235089621,6.502018477257364
2010-10-07,-13.3918,-13.256132727548922,45.28,3.0659116009871163,1026.9625,9.566666666666666,0.01,13.3,87.63453674,2.24703,1.4536930706822566,3.0267763137817383,103,177.0,949.5016234014985,9.323517438687094,21.26547665821709,38.92578434630066,2.6684459152436615,12.421827175258773,6.413038205520968
2010-10-08,-14.0879,-13.716619477893714,169.83,1.3955703377723694,1033.8208333333334,9.091666666666669,0.01,0.0,92.82833099,6.07427,2.9318919095533875,2.797898292541504,103,178.0,953.6489412478004,9.218994021313451,22.771582644719526,39.51890723966237,2.7569061240515462,12.58861695744623,6.324057933784571
2010-10-09,-14.2753,-13.25470423327706,303.64,2.070861011743545,1030.6583333333333,8.291666666666666,0.0095833333333333,0.0,85.67205811,4.26436,17.158193640837528,2.6266098022460938,103,179.0,963.4060541097782,9.208327876833184,22.88507721033874,40.18138504297242,2.790072033941999,12.578502436570957,6.309573280320031
2010-10-10,-14.6118,-12.945186835584035,198.63,2.560208131869634,1020.5,6.158333333333334,0.01,0.0,69.65808105,3.3868,6.758016292203509,2.5109901428222656,103,180.0,962.4421037104795,9.204706726802339,23.09539039382749,40.382255978917094,2.8151058315807194,12.579828576137592,6.260369036782379
2010-10-11,-14.2383,-13.74273134857572,400.7,2.657986531654993,1016.8708333333334,4.3875,0.0045833333333333,0.0,66.23623657,2.92619,4.618243161680596,2.321587562561035,103,181.0,951.8949879371047,9.178214162975104,23.29696739947212,40.77618613545528,2.8351288277713342,12.524644904473222,6.218344392372183
2010-10-12,-14.7541,-14.508269737401022,341.99,2.946562677621841,1015.1666666666666,5.0125,0.01,0.0,55.90158844,2.65385,3.9330365353606913,2.078476905822754,103,182.0,943.6792433852546,9.140677678948126,23.538097578058505,40.740159416328936,2.832054695479158,12.541504953370415,6.205083902446568
2010-10-13,-15.8935,-15.60405155755362,334.54,2.4576865832010903,1013.1375,4.95,0.01,0.6,69.05727386,2.46824,2.252014955348196,1.8503646850585933,103,183.0,936.4669347425581,9.116167307302442,24.0752131425215,41.581022168620734,2.838852852375681,12.000558437470243,6.177543911500914
2010-10-14,-16.2783,-15.90487225463727,382.75,4.08579941590627,1002.7791666666668,5.5875,0.01,0.0,63.98592758,2.47463,3.833678519585892,1.6489219665527344,103,184.0,919.5485229075986,9.209276017524004,23.93284745674781,41.80052654773764,2.8179886510404986,11.964448425745957,6.177543911500914
2010-10-15,-18.5698,-18.43320428480797,372.66,2.6646380623181662,1008.975,1.6375,0.01,0.1,60.33686447,2.29007,1.0258762948452498,1.4024877548217771,103,185.0,904.7203477874428,9.41081628069549,24.178886495150728,42.60999551105578,2.8046944276771737,11.780505223810618,6.177543911500914
2010-10-16,-19.5573,-19.270598712320112,359.55,1.9123691121737163,1017.7958333333332,0.5625,0.01,0.0,69.39360046,2.17627,2.730291908443466,1.1618013381958008,103,186.0,893.8441507809033,9.421634548292955,25.557224828488668,42.20712913215761,2.8420980311718447,11.757408771343052,6.103048293229058
2010-10-17,-20.1955,-20.08112436462317,335.82,2.256528228521347,1018.7875,3.4166666666666665,0.01,0.0,71.73111725,2.05007,2.72984155001018,0.942974090576172,103,187.0,888.33751607995,9.345527930739467,26.59934082954271,42.68236089457572,2.8353323552965435,11.708735121887246,6.103048293229058
