Date	AirP	AirT	RelHum	SWR	Prec	CC	U	delT	inflow(m3/s)	outflow(m3/s)	Ice_d	days from iceoff	W	MLD	thermD	NO3N	NH4N	O2	PO4P	TOC	SiO2	TOTN	TOTP	chl-a
2002-10-22	990.902	1.350839	90.64988102017747	26.97036	4.670365	0.988512	4.501565543119082	0.8816232500000001	0.9770868	1.368889	107	207.0	1.918361209490916	16.2486	16.2486	362.6949462890625	29.84717559814453	9.792998313903809	10.563638687133789	8.62162971496582	1.7757048606872559	870.0626831054688	26.302425384521484	9.264912605285645
2002-10-23	973.8234	5.091876	93.71052164917612	38.97016	0.01431943	0.9388185	5.170512299761601	0.008083	5.543870500000001	7.048889	107	208.0	0.0114400769838286	19.0	19.0	367.5079345703125	30.711706161499023	9.875438690185547	10.569143295288086	8.624255180358887	1.839372158050537	876.4210205078125	26.302446365356445	9.293976783752441
2002-10-24	980.7772	5.647038	76.73631141415086	41.53716	0.01578181	0.4277647	4.723320267759217	0.0159072499999999	20.071365	6.58074	107	209.0	0.0816625812676847	19.0	19.0	372.0008544921875	31.850830078125	9.95865249633789	10.572166442871094	8.557915687561035	1.8859448432922363	880.6565551757812	26.302444458007812	9.345003128051758
2002-10-25	979.16	6.648992	91.3668568592905	41.63692	0.01527965	0.9459147	5.487526567863744	0.0123377500000001	22.496604	10.17926	107	210.0	0.3157882290618781	19.0	19.0	373.0563049316406	32.67287826538086	9.8823823928833	10.574195861816406	8.527289390563965	1.9604482650756836	884.7637329101562	26.302438735961914	9.383222579956055
2002-10-26	971.8457	7.856559	74.51320635594823	47.85494	0.0003290945	0.4713329	4.33178930416208	0.0154550000000002	56.500788500000006	15.73926	107	211.0	0.0398538893272054	19.0	19.0	380.0001220703125	31.58384132385254	9.580500602722168	10.688713073730469	8.531136512756348	2.2026145458221436	883.1194458007812	26.302431106567383	8.81885814666748
2002-10-27	980.0328	5.37753	76.77685964929083	49.54233	0.0004946836	0.8049707	1.076732912235569	0.0060087499999998	34.870436	12.9363	107	212.0	0.0939777734685174	19.0	19.0	403.4277648925781	28.875747680664062	9.018115997314453	10.675987243652344	8.537790298461914	2.398167133331299	917.3501586914062	26.302413940429688	8.75881290435791
2002-10-28	991.7395	2.751967	73.79877197612771	36.4592	0.1330929	0.3619956	1.8939850581784528	0.006717	25.878594	11.01185	107	213.0	0.0359861138871361	19.0	19.0	399.3271484375	27.431344985961914	9.017068862915039	10.647571563720703	8.487784385681152	2.603585958480835	913.4720458984375	26.30243492126465	8.857117652893066
2002-10-29	998.8198	2.360126	80.42084480785432	28.98576	0.2404263	0.1998503	1.4244239496827096	0.0098137500000001	21.956181	9.388147	107	214.0	0.1020702869970424	19.0	19.0	396.8673400878906	27.138134002685547	9.004735946655273	10.643145561218262	8.476388931274414	2.877051830291748	910.3502807617188	26.30240821838379	8.994627952575684
2002-10-30	1001.901	-0.2348253	83.80826131743179	53.43448	0.03161003	0.11525	0.5295037763716705	0.1205124999999998	19.1023935	8.075556	107	215.0	16.740867594868302	19.0	19.0	397.043212890625	27.43265151977539	8.656975746154785	10.651450157165527	8.596693992614746	3.1933186054229736	907.8341064453125	26.302410125732422	9.120691299438477
2002-10-31	997.5945	3.293754	84.19757231967486	24.86891	2.387157	0.3639703	3.3108558333424907	0.2133154999999997	15.952732	7.164444	107	216.0	1.9829121219679748	19.0	19.0	399.7120666503906	28.178081512451172	8.64407730102539	10.663348197937012	8.57069206237793	3.2353482246398926	908.3317260742188	26.30240821838379	9.22156810760498
2002-11-01	1002.467	2.69904	70.3306432123019	9.707188	19.02699	0.007574173	1.958303070610369	0.0109650000000001	13.156324499999998	6.29037	107	217.0	0.6051024804860731	19.0	19.0	403.68780517578125	28.405406951904297	8.767690658569336	10.671874046325684	8.522780418395996	3.243880271911621	906.8909301757812	26.302404403686523	9.187673568725586
2002-11-02	1013.047	-1.541399	84.40555523921826	38.07973	2.486873	0.08890773	1.8733779291492387	0.25919625	13.235354999999998	5.373333	107	218.0	26.36339821876613	19.0	19.0	406.6599426269531	28.226625442504883	8.676214218139648	10.677164077758789	8.652026176452637	2.9517033100128174	903.837890625	26.302404403686523	9.189323425292969
2002-11-03	1011.477	-2.343369	84.53043227490105	33.73591	0.3751238	0.659366	2.3702930591004985	0.7060141	12.0543585	4.699259	107	219.0	2.0438236588238	10.7693	10.7693	401.3835754394531	28.876956939697266	8.884403228759766	10.606565475463867	8.646333694458008	2.5086560249328613	899.7698974609375	26.302410125732422	9.248467445373535
2002-11-04	1011.086	-1.218348	85.66075855962409	21.39434	5.997994	0.3520341	0.513742315565547	1.124398475	10.5837195	4.145185	107	220.0	0.0	12.0629	12.0629	400.14520263671875	29.587039947509766	9.083528518676758	10.592670440673828	8.587815284729004	2.2793595790863037	900.71630859375	26.30240821838379	9.249052047729492
2002-11-05	1011.929	-0.1829983	87.7793264211567	36.64338	0.5140907	0.6131201	1.8763147811156315	1.389120295	9.147635	3.660741	107	221.0	11.32487151851598	12.1099	12.1099	400.0792541503906	30.30518913269043	9.040684700012207	10.591355323791504	8.67111587524414	2.231574058532715	898.635986328125	26.30241584777832	9.260062217712402
2002-11-06	1001.67	4.118997	89.76034808101561	14.65018	4.924572	0.9895414	5.274675337405285	1.3079706375	11.295536	5.37037	107	222.0	209.15193158151453	13.2445	13.2445	356.385009765625	28.50926399230957	8.43703842163086	10.017446517944336	9.099889755249023	2.2504220008850098	901.4625244140625	26.302148818969727	9.292943000793457
2002-11-07	992.9559	4.211471	97.4023364762366	65.80363	0.0	1.000004	0.4836404878157535	1.117539325	18.3148915	7.367407	107	223.0	0.0	17.730999999999998	17.7564	325.7964172363281	34.93008804321289	8.141988754272461	9.890708923339844	8.661036491394043	2.125431537628174	896.3767700195312	26.302465438842773	8.641031265258789
2002-11-08	991.0198	2.733576	94.90509434722476	70.12736	0.01020584	0.9925042	1.7294984990263969	1.029061215	15.237013	6.971852	107	224.0	268.9274403613926	17.7653	17.7653	253.96212768554688	31.510602951049805	7.539629936218262	9.752781867980957	9.042107582092285	2.0189995765686035	839.787353515625	27.117910385131836	8.42733097076416
2002-11-09	994.3083	1.134162	85.16713461070142	24.34749	0.4354392	0.8054231	3.97229009438699	0.9468955825	12.5173	6.128889	107	225.0	14.460558267455314	17.7692	17.7692	216.16986083984375	37.173927307128906	7.09578275680542	8.740837097167969	8.561196327209473	1.671858787536621	810.4318237304688	26.7889461517334	8.508224487304688
2002-11-10	1002.515	-3.305694	72.65018715705806	30.38991	0.3589572	0.5744755	3.3904617797027297	0.0083403999999999	10.44065	5.460741	107	226.0	0.0577459596181654	19.0	19.0	196.24073791503906	37.666160583496094	7.0812458992004395	8.235217094421387	8.327186584472656	1.863286018371582	789.569091796875	26.81842803955078	8.72346305847168
2002-11-11	999.8506	-6.962162	78.32711827213691	35.20204	0.2002523	0.8018588	2.7740941629677964	0.0155002999999999	8.828849	4.782222	107	227.0	0.0756449042571156	19.0	19.0	187.2193603515625	38.88461685180664	7.2692084312438965	8.192276954650879	8.350761413574219	2.3651158809661865	781.775390625	27.18836784362793	9.066494941711426
2002-11-12	995.4271	-5.531501	85.65875091719774	60.15926	0.01925739	0.9994798	2.8581525237971466	0.0227632749999999	7.5512295	5.145185	107	228.0	0.0771567103983572	19.0	19.0	183.95518493652344	40.26305389404297	7.827995300292969	8.665983200073242	8.572060585021973	2.9838640689849854	789.769287109375	27.421894073486328	9.513603210449219
2002-11-13	984.5096	-3.591367	86.85332003379584	59.62002	0.0278442	0.9868971	4.676865555648356	0.028534425	7.0896115	6.235556	107	229.0	0.3301193352668516	19.0	19.0	184.34629821777344	40.36065673828125	8.442151069641113	9.074822425842285	8.65151309967041	3.6835825443267822	806.845458984375	27.47049903869629	9.963728904724121
2002-11-14	987.3271	-0.9578712	87.34314936310419	60.01448	0.02161342	0.9936547	3.9558871976497256	0.034010975	6.7281775	5.671111	107	230.0	0.3497127954902581	19.0	19.0	253.47531127929688	50.167015075683594	8.279909133911133	10.205479621887207	8.451859474182129	3.9321701526641846	863.1078491210938	27.482481002807617	9.652475357055664
2002-11-15	988.0565	1.469651	94.4976488569308	79.82681	0.01038782	0.9995579	2.428856476550733	0.0390366249999999	8.448979	6.045926	107	231.0	0.9837429349468324	19.0	19.0	249.5363006591797	47.62266159057617	8.63762378692627	10.197423934936523	8.361751556396484	3.985013008117676	898.5484008789062	27.55759048461914	9.27255630493164
2002-11-16	995.3214	1.874629	95.91114567104115	58.09535	0.05526595	0.9736441	0.9662018443645664	0.0436704	10.05495	6.866667	107	232.0	0.9114331513327912	19.0	19.0	399.790283203125	27.168127059936523	9.322684288024902	10.582188606262207	8.542896270751953	4.4952545166015625	979.362548828125	27.887935638427734	9.28640079498291
2002-11-17	992.9601	1.543917	96.50521482915045	70.34151	0.01862176	0.9627843	0.9221826610123832	0.0484072999999999	10.475661	6.648889	107	233.0	5.408696711806439	19.0	19.0	400.2044982910156	18.000839233398438	9.643969535827637	10.596923828125	8.694077491760254	4.165171146392822	1035.374755859375	29.196012496948242	9.235001564025879
2002-11-18	998.9565	-0.1074522	86.46753364901362	91.70425	0.005195167	0.5835336	2.675867840803697	0.053025345	9.99717	6.645926	107	234.0	6.784825295211268	19.0	19.0	399.9171447753906	16.36221694946289	10.19278621673584	10.588932037353516	8.830912590026855	3.8330109119415283	1012.1512451171875	28.78318214416504	9.170974731445312
2002-11-19	1008.342	-4.199713	83.33781506482359	73.40472	0.09868106	0.0979475	3.401338154152445	0.057668255	9.133005	6.032593	107	235.0	2.245075720088716	19.0	19.0	399.5743103027344	17.67717933654785	10.773216247558594	10.603713035583496	8.835015296936035	3.632140874862671	925.8899536132812	27.487010955810547	9.108860969543457
2002-11-20	1006.33	-4.091084	84.38146848161179	90.87467	0.0	0.1518245	3.869615074205445	0.0621708749999999	8.35727	5.245926	107	236.0	6.693022636295361	19.0	19.0	398.71337890625	19.429594039916992	10.884459495544434	10.579719543457031	8.763311386108398	3.441124677658081	912.8966674804688	27.161352157592773	8.98590087890625
2002-11-21	1003.718	-1.148502	80.873223419596	99.09727	0.0008127115	0.8601846	4.208058627017452	0.0659096224999999	7.682519	4.682963	107	237.0	0.2805385253519276	19.0	19.0	398.0245056152344	23.23046875	10.700250625610352	10.607609748840332	8.877847671508789	3.320756435394287	892.229248046875	27.599815368652344	8.841998100280762
2002-11-22	1004.835	-1.805319	86.6364369743797	87.18253	0.1760613	0.983292	3.710633524382595	0.0688937375	6.986062	4.204444	107	238.0	0.175411462569283	19.0	19.0	397.53228759765625	25.034088134765625	10.601766586303711	10.597329139709473	9.048524856567383	3.2549405097961426	884.0708618164062	27.553485870361328	8.970352172851562
2002-11-23	1006.981	-0.4462786	86.5931989569404	101.5531	0.009475022	0.9996867	4.170146886746917	0.0713761424999999	6.353619500000001	4.346667	107	239.0	0.1593800817063974	19.0	19.0	397.7342834472656	27.88471221923828	10.150640487670898	10.59218978881836	9.199048042297363	3.125518560409546	875.4478149414062	28.103456497192383	8.857331275939941
2002-11-24	1006.936	-0.08843468	91.44967747858	106.8778	0.0	0.9996536	3.7547324639932738	0.0733253775	6.0033945	5.782222	107	240.0	0.2442891635416201	19.0	19.0	397.3914489746094	27.494495391845703	10.385108947753906	10.592196464538574	9.205629348754883	3.0528252124786377	874.1990966796875	28.566665649414062	8.475915908813477
2002-11-25	1003.587	0.7935307	95.0317087240006	81.26809	0.01722858	0.9991804	2.244993102193858	0.07519321	6.1909115	5.130371	107	241.0	1.1200361534548209	19.0	19.0	397.90625	25.109575271606445	10.46541690826416	10.592155456542969	9.204032897949219	3.071411371231079	873.3662719726562	27.81280517578125	8.559420585632324
2002-11-26	998.3043	1.20206	93.02244894530097	42.39486	0.5810934	0.8647757	3.341538754432904	0.0771441975	8.25262	5.499259	107	242.0	13.0312529953835	19.0	19.0	398.9881896972656	24.670137405395508	10.247320175170898	10.591585159301758	9.198609352111816	3.120948076248169	871.6603393554688	27.056835174560547	8.72088623046875
2002-11-27	1006.949	-4.177495	94.3589237772192	21.90006	20.99991	0.7006299	1.2913766509793183	0.0792207825	9.697428	6.595556	107	243.0	5.217810955650373	19.0	19.0	398.7067565917969	25.728713989257812	10.0161714553833	10.591687202453613	9.097649574279785	3.115309238433838	875.3529663085938	26.662797927856445	8.900293350219727
2002-11-28	1010.474	-0.09596155	93.29217257458296	54.45151	2.015455	0.9978892	2.7201715301820584	0.081283935	8.7717395	5.974815	107	244.0	0.2486620197872327	19.0	19.0	398.65875244140625	26.891029357910156	9.783892631530762	10.59174919128418	9.0957670211792	3.2832295894622803	873.112548828125	26.451478958129883	9.054966926574707
2002-11-29	1015.127	0.7603195	88.50329339398417	35.30448	1.422493	0.9968209	4.772071194237152	0.0829761575	9.3543245	7.047407	107	245.0	0.0716866914791947	19.0	19.0	398.4810485839844	28.75988006591797	9.63774299621582	10.591525077819824	8.99682903289795	3.3236420154571533	868.6834106445312	26.349130630493164	9.185611724853516
2002-11-30	1019.635	-2.896755	86.20685897794148	51.99841	0.2569982	0.9985017	4.09869889084646	0.0845149399999999	9.575111	7.508148	107	246.0	0.1660799404723579	19.0	19.0	398.1053161621094	29.88767433166504	9.461546897888184	10.591737747192383	8.980609893798828	3.4436047077178955	870.623779296875	26.318771362304688	9.267923355102539
2003-03-01	1014.496	-5.232669	91.17073114532631	99.09727	0.0008127115	0.9721758	1.5732895938536566	0.1510586374999999	3.9330925	2.082963	157	-48.0	1.148282364179663	19.0	19.0	418.1334228515625	25.751361846923828	9.347509384155273	10.23496150970459	9.047419548034668	3.830662727355957	884.9711303710938	29.150148391723633	11.048282623291016
2003-03-02	1012.826	-4.875568	86.3873091902074	87.18253	0.1760613	0.9521728	1.8219153763178024	0.1513857149999999	3.730273	1.980741	157	-47.0	1.008866175625495	19.0	19.0	433.9440002441406	20.940927505493164	9.2106294631958	9.866547584533691	8.899449348449707	3.966928005218506	910.1492919921875	30.820873260498047	12.923502922058105
2003-03-03	1014.774	-5.124598	83.32611894390575	101.5531	0.009475022	0.9286713	1.1869683183682709	0.1517125899999999	3.5611280000000005	1.899259	157	-46.0	2.733268663187256	19.0	19.0	452.4662170410156	15.400005340576172	9.048413276672363	9.52523422241211	8.689872741699219	3.7958967685699463	937.1287841796875	31.722745895385742	14.689362525939941
2003-03-04	1016.547	-4.055323	79.17701498325114	106.8778	0.0	0.9575648	1.034560766743066	0.1520695349999999	3.446327	1.831111	157	-45.0	3.5872610848289463	19.0	19.0	488.7654113769531	11.214946746826172	9.389738082885742	8.82680606842041	8.515049934387207	3.49259090423584	952.0169677734375	31.74033546447754	16.29586410522461
2003-03-05	1011.491	-1.737187	85.0918652476693	81.26809	0.01722858	1.000007	3.32969095130464	0.152289585	3.330801	1.773333	157	-44.0	0.627986165944423	19.0	19.0	549.4563598632812	8.776371002197266	9.91085147857666	8.68237590789795	8.413439750671387	3.578066349029541	950.6898193359375	30.5908203125	16.571285247802734
2003-03-06	1003.262	0.2340088	86.08824562584557	42.39486	0.5810934	1.000007	4.73622871932565	0.15234283	6.479766000000001	3.38963	157	-43.0	3.7188378278735694	19.0	19.0	634.7335205078125	9.101241111755371	10.615360260009766	9.223600387573242	8.298208236694336	3.4901821613311768	988.0164184570312	29.479351043701172	15.782407760620117
2003-03-07	1001.883	1.575006	96.23793107134244	21.90006	20.99991	0.9772156	3.871178341695821	0.152509285	9.0673665	6.211852	157	-42.0	3.7332839169845538	19.0	19.0	721.9185791015625	9.239033699035645	11.699861526489258	9.17881965637207	8.163095474243164	3.4251277446746826	1064.529052734375	28.294475555419922	14.979747772216797
2003-03-08	997.5219	1.194927	95.48459397275612	54.45151	2.015455	0.9980978	3.203956089420234	0.152711435	10.9265485	8.103703	157	-41.0	1.190844140246874	19.0	19.0	782.349853515625	9.04436206817627	12.872472763061523	8.715839385986328	8.02548885345459	3.7185661792755127	1125.2000732421875	26.710670471191406	14.288309097290039
2003-03-09	994.4303	1.685361	96.76222247995533	35.30448	1.422493	0.9997521	2.89138435214736	0.1529204225	15.301058	9.225185	157	-40.0	17.319830776144453	19.0	19.0	782.3797607421875	10.016580581665039	13.2235746383667	9.230419158935547	7.99526834487915	3.8380186557769775	1164.9698486328125	26.895469665527344	12.465819358825684
2003-03-10	989.4749	5.124959	88.64355112447808	51.99841	0.2569982	0.6592644	5.680197914122448	0.1533824275	19.178293	10.24	157	-39.0	0.5179382548940619	19.0	19.0	782.4104614257812	10.76405143737793	13.42411994934082	9.690116882324219	7.973119258880615	3.957345724105835	1178.8172607421875	27.29962921142578	11.05655574798584
2003-03-11	987.6085	3.360013	89.58773409105513	61.69335	0.2804425	0.6919255	2.755227726015583	0.1540833675	23.884241	11.22815	157	-38.0	2.670067497199377	19.0	19.0	782.4425048828125	11.044549942016602	13.31871509552002	10.179886817932129	7.9539079666137695	4.001156330108643	1194.3455810546875	27.756155014038086	10.205406188964844
2003-03-12	1008.475	2.339352	60.31613730328451	44.20342	1.109824	0.2208932	3.450270016182938	0.1547419225	21.7840545	11.71111	157	-37.0	0.0	19.0	19.0	782.4662475585938	10.648781776428223	12.8921537399292	10.590322494506836	7.938889026641846	4.029594421386719	1201.0787353515625	28.117877960205078	9.663178443908691
2003-03-13	1025.439	1.137106	68.59070314731763	52.34313	0.9351889	0.1385778	0.3519758646246074	0.15561206525	18.9601995	11.48444	157	-36.0	54.03999834593041	19.0	19.0	779.5125732421875	9.610669136047363	12.128496170043945	10.988869667053223	7.924254417419434	4.022420406341553	1199.3616943359375	28.162513732910156	9.416919708251953
2003-03-14	1028.252	1.027201	75.32897685308362	55.50429	0.8302718	0.5282537	0.802899778692864	0.15648062925	17.197861	10.84444	157	-35.0	32.66715598480821	19.0	19.0	780.58203125	9.632734298706055	11.779813766479492	11.117156028747559	7.917266368865967	4.01784610748291	1195.9197998046875	28.374448776245117	9.415828704833984
2003-03-15	1031.488	1.721555	73.73277267442889	54.56624	1.53	0.9204335	0.4629631341294466	0.15732900525	16.355479	10.23852	157	-34.0	31.52837210789507	19.0	19.0	780.2903442382812	9.642840385437012	11.704941749572754	11.124353408813477	7.919306755065918	4.036864280700684	1195.8924560546875	28.55670738220215	9.415850639343262
2003-03-16	1023.767	1.697802	74.14423591792418	107.7292	0.4230388	0.7461262	1.0415760987284075	0.15815447225	15.704769	9.877037	157	-33.0	13.163813457558684	19.0	19.0	779.96630859375	9.631980895996094	11.871325492858887	11.138542175292969	7.922056198120117	4.0738654136657715	1195.8570556640625	28.53597068786621	9.415571212768555
2003-03-17	1021.94	3.406281	69.01551108134903	134.2516	0.0007839686	0.2315667	1.90273725921504	0.15902724275	16.557204	9.897778	157	-32.0	3.89695014473936	19.0	19.0	779.2384033203125	9.6273775100708	12.314474105834961	11.13578987121582	7.941749572753906	4.084592819213867	1195.810791015625	28.570571899414062	9.41394329071045
2003-03-18	1017.409	2.501734	73.78591097356075	80.39046	0.3386876	0.1593884	0.2167213464593878	0.1600638067499999	17.154691	10.06519	157	-31.0	117.41067269961466	19.0	19.0	741.5444946289062	8.705512046813965	12.502989768981934	10.779294967651367	7.954586029052734	4.0291900634765625	1192.900390625	28.98409652709961	9.423877716064453
2003-03-19	1011.302	2.938273	69.36797807697198	153.8604	0.01171719	0.7527381	1.217244190990797	0.16123579825	16.7963145	9.642963	157	-30.0	27.65189909540853	19.0	19.0	752.1246948242188	8.788118362426758	12.505910873413086	10.539026260375977	8.013282775878906	4.078030109405518	1186.556640625	28.953258514404297	9.417709350585938
2003-03-20	1017.697	0.3628159	60.05751978938971	123.2606	0.07120956	0.8924438	0.6800090803492846	0.1624308775	15.3327015	8.663704	157	-29.0	8.49079470629641	19.0	19.0	755.3643188476562	9.090134620666504	12.570931434631348	10.949324607849121	8.014297485351562	4.054512977600098	1186.67431640625	28.886943817138672	9.414746284484863
2003-03-21	1017.192	0.9262862	80.16329280156577	95.52922	0.9880626	0.8645734	4.3920795312568055	0.16337966025	13.901393	7.668149	157	-28.0	1.2742015422097173	19.0	19.0	755.3906860351562	9.404783248901367	12.503421783447266	11.330638885498047	7.990955352783203	4.024466514587402	1189.24072265625	29.067630767822266	9.41385555267334
2003-03-22	1010.505	4.469311	76.76146345216615	139.8741	0.02457742	0.6661424	4.338801884987721	0.16430743775	14.5297325	6.776296	157	-27.0	0.9902955660087926	19.0	19.0	751.6299438476562	9.655925750732422	12.531539916992188	11.468632698059082	8.0282564163208	4.053225040435791	1188.55517578125	29.087505340576172	9.412931442260742
2003-03-23	1008.143	4.697385	69.9633049739821	149.9982	0.01701374	0.04304598	2.389408960056859	0.16564674625	15.291058500000002	5.911111	157	-26.0	1.1510982653747028	19.0	19.0	748.1259155273438	9.885891914367676	12.598362922668457	11.422497749328613	8.07670783996582	4.061636924743652	1180.849365234375	29.11609649658203	9.411894798278809
2003-03-24	1008.441	2.499203	77.94050223648034	169.0621	0.0	0.5288982	0.402566678679458	0.1672983125	14.5439865	5.136296	157	-25.0	104.4955578687056	19.0	19.0	712.8314819335938	8.951480865478516	12.640356063842773	11.209444999694824	8.123108863830566	4.0320892333984375	1143.180419921875	29.402132034301758	9.489375114440918
2003-03-25	1009.83	1.722638	86.15823224096839	151.0088	0.07950214	0.5160878	0.5892450101953598	0.16915008	13.8886685	4.525926	157	-24.0	933.857829894628	19.0	19.0	746.9273071289062	7.580275058746338	12.942740440368652	9.450494766235352	8.086787223815918	2.9552359580993652	1131.66943359375	28.631071090698242	9.791486740112305
2003-03-26	1010.555	2.525348	86.16238607283003	138.9083	0.01417301	0.4766614	2.8807152306022563	0.1712432075	13.245475	4.038518	157	-23.0	12.893865745462035	19.0	19.0	820.687255859375	7.65859842300415	12.268730163574219	9.002558708190918	7.818822383880615	3.6312386989593506	1106.16845703125	28.75709342956543	10.001216888427734
2003-03-27	1006.922	4.788348	76.39125374173913	85.56023	0.1279926	0.0506337399999999	2.1645788733998583	0.173558873	13.705614	3.580741	157	-22.0	2.053182495405926	19.0	19.0	797.9391479492188	8.669906616210938	12.179515838623047	10.118250846862793	7.736445426940918	3.875162124633789	1129.9415283203125	28.73863983154297	10.092646598815918
2003-03-28	1005.929	3.428862	65.64814085727657	31.43838	8.828609	0.02647608	0.4098599606422662	0.176211142	14.9485725	3.133333	157	-21.0	26.63815260743327	19.0	19.0	778.7355346679688	9.79052734375	12.345964431762695	11.370572090148926	7.725611686706543	3.909166097640991	1169.6199951171875	28.67089080810547	10.137557983398438
2003-03-29	997.8148	4.59466	81.18457354840562	38.81872	4.945038	0.653672	3.7707637514070007	0.178977519	14.071968	2.813333	157	-20.0	2.084914639098195	19.0	19.0	776.93603515625	10.772846221923828	12.70265007019043	12.238353729248047	7.753127098083496	3.888131618499756	1208.340576171875	28.530553817749023	10.163500785827637
2003-03-30	987.5382	5.056769	57.183270397546046	92.92387	0.2195779	0.4120159	3.760373935789457	0.18206644625	14.454798	2.591111	157	-19.0	0.3222948480084592	19.0	19.0	790.1345825195312	11.507572174072266	12.885909080505371	12.619144439697266	7.792766094207764	3.8907947540283203	1237.5477294921875	28.497400283813477	10.178153991699219
2003-03-31	1004.638	3.7326	52.63208788391855	146.1057	0.00854845	0.508698	0.922404939923718	0.1862547925	13.774996	2.282963	157	-18.0	5.083010550825034	19.0	19.0	810.62158203125	11.760214805603027	12.704523086547852	12.388044357299805	7.861172199249268	3.8414900302886963	1251.3792724609375	28.46807289123535	10.171786308288574
2003-04-01	989.54	3.763243	88.8694078670618	178.1192	0.0	1.000006	6.0248940213354745	0.189190905	19.133004	3.192593	157	-17.0	0.0	19.0	19.0	863.6857299804688	10.002248764038086	12.177992820739746	11.346319198608398	7.889589786529541	3.999830722808838	1265.5604248046875	28.422595977783203	10.038962364196777
2003-04-02	982.1212	4.723768	70.11995383886837	117.267	0.05070828	0.6999081	3.628243450268773	0.1922343975	39.04699	4.857778	157	-16.0	14.740868859983358	19.0	19.0	774.2720947265625	9.268482208251953	12.165295600891113	12.497171401977539	7.9868388175964355	4.030637264251709	1195.8768310546875	29.857419967651367	9.516082763671875
2003-04-03	1001.87	3.557853	45.78508075672254	177.7697	0.01674219	0.2280394	3.642143635027317	0.19911620925	25.5511645	5.165926	157	-15.0	4.674334212656217	19.0	19.0	775.8497314453125	10.014618873596191	12.069720268249512	12.428447723388672	8.064947128295898	4.122749328613281	1195.0345458984375	29.818525314331055	9.37661075592041
2003-04-04	1001.284	5.593661	49.09642565790912	193.4123	0.0	0.1934332	1.844427914890956	0.208633764	20.6696745	4.540741	157	-14.0	1.5514689983715415	19.0	19.0	772.124267578125	10.752542495727539	11.956782341003418	12.769530296325684	8.124103546142578	4.143948078155518	1183.330322265625	29.776456832885742	9.363805770874023
2003-04-05	1009.931	2.787017	40.90896610930579	175.88	0.0	0.2065672	5.20206931571293	0.22022376	18.326988	3.914074	157	-13.0	3.884056301489767	19.0	19.0	769.9442749023438	10.90540599822998	12.108111381530762	12.525876998901367	8.201218605041504	4.184914588928223	1169.009033203125	29.73569107055664	9.351546287536621
2003-04-06	1018.062	1.21192	42.05975500867255	198.0819	0.004374658	0.5320468	4.876656290387704	0.23373496375	15.952387000000002	3.42963	157	-12.0	22.9286231325882	19.0	19.0	762.0021362304688	10.71668815612793	12.157008171081543	12.558612823486328	8.261693954467773	4.2650837898254395	1133.5460205078125	29.6462459564209	9.402853965759277
2003-04-07	1018.392	-0.2008901	52.944529686425	101.7444	0.07402181	0.2808698	1.6014524844887656	0.24862693	13.6655365	3.097778	157	-11.0	143.91440795172852	19.0	19.0	705.119140625	8.462091445922852	11.857218742370605	12.299734115600586	8.28149127960205	4.236574649810791	1103.9736328125	29.86217498779297	9.477060317993164
2003-04-08	1014.517	0.3383697	49.411461376667845	178.3383	0.221393	0.04322651	2.0709998243263663	0.265387485	11.832654	2.854815	157	-10.0	7.372522629478039	19.0	19.0	718.5698852539062	8.159419059753418	11.75345516204834	11.521953582763672	8.27257251739502	4.352071762084961	1084.5015869140625	29.17042350769043	9.59306812286377
2003-04-09	1011.777	3.563311	42.60704932681113	209.0685	0.002586096	0.2792695	4.489005673531723	0.2849304824999999	10.658172	2.614815	157	-9.0	1.8207050514419407	19.0	19.0	723.8062133789062	8.099040031433105	11.85706901550293	10.6600980758667	8.278562545776367	4.329289436340332	1074.3468017578125	28.475309371948242	9.752217292785645
2003-04-10	999.4244	4.027676	54.363035377491634	9.105542	0.9712255	0.6676402	5.686860941839355	0.3048297224999999	10.18431	2.715556	157	-8.0	1.211020980884036	19.0	19.0	720.2601318359375	7.811484336853027	12.2711181640625	11.011240005493164	8.280518531799316	4.303560256958008	1111.6763916015625	27.866424560546875	9.843103408813477
2003-04-11	997.7824	1.334878	84.03911165448774	15.28736	0.0002818595	0.9611444	4.607758537066754	0.317287075	10.730208	3.962963	157	-7.0	0.4216099233448744	19.0	19.0	723.9451293945312	7.63284969329834	12.70905876159668	11.660787582397461	8.231382369995117	4.26671028137207	1148.5728759765625	27.66330909729004	9.876523971557617
2003-04-12	1003.321	2.445431	88.89541586247906	15.26531	0.0002235351	0.8402286	1.9455546913528288	0.3234633249999999	10.8098655	4.782222	157	-6.0	2.5025198645166262	19.0	19.0	731.7682495117188	8.044734954833984	13.015542984008789	11.642111778259277	8.164664268493652	4.1896257400512695	1175.766845703125	27.62331771850586	9.877903938293457
2003-04-13	1014.125	4.797513	75.24959915888459	10.78207	0.129535	0.3347378	1.176344408891907	0.0632601999999999	10.219251	4.299259	157	-5.0	4.419144696899014	19.0	19.0	738.6788330078125	8.363771438598633	13.08414363861084	11.417896270751953	8.115239143371582	4.133642673492432	1192.3939208984375	27.694242477416992	9.870091438293457
