Date	delT	U	CC	SWR	Hum	Prec	AirT	AirP	Ice_d	days from iceoff date	MLD	W	thermD	NO3	SRP	TotP	NH4	Chl
2012-04-30	0.6623001	3.1783125	0.7541666666666668	298.84947916666664	61.73430555555556	0.0	16.378993055555554	1015.9671875	14.0	69.0	-2.5219744391673355	0.4697396761819458	-2.5599	0.14248251914978027	-0.2065446674823761	43.94994354248047	0.007990359328687191	33.73015213012695
2012-05-01	0.81577015	3.2227200000000003	0.3104166666666667	301.1256597222222	63.93090972222223	0.0	16.47010416666667	1015.9410833333332	14.0	70.0	-3.178026765668649	0.3603813713535589	-3.0378	0.13522329926490784	0.7038801312446594	46.37933349609375	0.0056410497054457664	31.902692794799805
2012-05-02	0.7635832	3.773284090909091	0.3708333333333333	303.3260858585859	60.15266098484849	0.0	19.32993055555556	1013.5728503787878	14.0	71.0	-3.5823751787526503	0.3619804427012353	-3.5241	0.14848537743091583	0.6979758143424988	48.34196853637695	0.00813602190464735	31.214624404907227
2012-05-03	0.66403866	2.764575	0.8541666666666666	305.5828819444444	81.61805555555556	0.1791666666666666	16.895520833333332	1009.132673611111	14.0	72.0	-4.0886690995573645	0.7712407040999231	-4.0137	0.12924595177173615	0.8872771263122559	49.62513732910156	0.011448944918811321	28.61748504638672
2012-05-04	0.85343266	3.7971750000000006	0.6270833333333333	307.75972222222225	61.89447916666666	0.0	16.489097222222224	1004.3482291666666	14.0	73.0	-4.044473663035046	0.6911597075968723	-4.025	0.09091979265213013	0.5447532534599304	48.810394287109375	0.016628554090857506	25.5961856842041
2012-05-05	0.240901	2.522475	0.8854166666666666	309.90500000000003	79.73510416666666	0.1166666666666666	10.997291666666667	1005.1061111111112	14.0	74.0	-5.199696375611039	2.257170262021812	-5.0	0.07353536784648895	0.8785799145698547	46.889007568359375	0.01990894041955471	24.906301498413086
2012-05-06	0.06555271	1.9528875	0.94375	312.0127777777778	81.30576388888889	0.2416666666666666	7.528333333333333	1012.0613541666668	14.0	75.0	-5.25	0.8123692883979056	-5.0	0.0687674731016159	1.8726179599761963	43.80512619018555	0.024524612352252007	24.499507904052734
2012-05-07	0.0021104813	1.8147375000000003	0.8083333333333332	314.0836805555556	71.11638888888889	0.0083333333333333	10.427326388888888	1018.1594444444444	14.0	76.0	-5.25	0.0059794933274861	-0.25	0.07451315969228745	1.4408152103424072	36.870113372802734	0.033620744943618774	25.970218658447266
2012-05-08	0.009522438	3.4644	0.7291666666666666	316.1223958333333	66.00600694444445	0.0	14.143541666666666	1016.9860069444444	14.0	77.0	-5.25	0.0246518036006482	-0.25	0.08305303007364273	1.0792566537857056	32.804847717285156	0.04640495777130127	25.598800659179688
2012-05-09	0.0062828064	3.52335	0.7520833333333333	318.12065972222223	70.8571875	0.0083333333333333	16.43951388888889	1015.3158680555556	14.0	78.0	-5.25	0.0042610053435452	-0.25	0.09993325173854828	0.5631093978881836	29.735567092895508	0.05382994934916496	22.26369285583496
2012-05-10	0.014501572	3.720825	0.775	320.0808680555555	64.98180555555555	0.0	19.727638888888887	1019.1047222222222	14.0	79.0	-5.25	0.0150327196820306	-0.25	0.11314669996500015	-0.6677286028862	27.97970199584961	0.054479967802762985	18.318775177001953
2012-05-11	0.010204315	4.157325	0.8770833333333333	322.00319444444443	68.33020833333333	0.2416666666666666	20.75197916666667	1018.2882986111111	14.0	80.0	-5.25	0.0097438334241193	-0.25	0.11605675518512726	-1.0427392721176147	32.19915771484375	0.053173866122961044	18.0482234954834
2012-05-12	0.0009803772	5.3319	0.5645833333333333	323.88652777777776	53.13878472222223	0.0041666666666666	11.286666666666669	1026.6025347222223	14.0	81.0	-5.25	0.0001049776619895	-0.25	0.11212477833032608	-1.5061172246932983	34.910282135009766	0.05251410976052284	16.612024307250977
2012-05-13	-0.0029792786	2.8597875	0.6708333333333334	325.7310763888889	70.21086805555555	0.0	8.649166666666668	1028.8766319444444	14.0	82.0	-5.25	0.0014548690639166	-0.25	0.11393258720636368	0.4614352583885193	41.52264404296875	0.044841691851615906	19.997526168823242
2012-05-14	-0.002407074	3.420296590909091	0.3895833333333333	327.6665688131313	59.548532196969695	0.0	11.805195707070707	1020.9726799242424	14.0	83.0	-5.25	0.0056697359598439	-0.25	0.13322289288043976	3.670208215713501	48.337547302246094	0.03508484736084938	26.956554412841797
2012-05-15	-0.0030403137	4.350668571428572	0.65	330.90985912698414	65.23733531746032	0.0291666666666666	11.624977182539682	1009.786673611111	14.0	84.0	-5.25	0.0016630542239012	-0.25	0.1250874102115631	4.8973541259765625	48.3945426940918	0.031447991728782654	26.610876083374023
2012-05-16	-0.0025539398	4.738650000000001	0.6541666666666667	331.02180555555555	65.06652777777778	0.0041666666666666	9.702291666666666	1014.2523263888888	14.0	85.0	-5.25	0.0010870937972459	-0.25	0.12038116157054901	5.100247859954834	47.48456954956055	0.03126440942287445	25.149442672729492
2012-05-17	-0.003531456	4.4968125	0.3354166666666667	332.7028125	55.46125	0.0	8.831666666666667	1020.3156944444444	14.0	86.0	-5.25	0.001090445449598	-0.25	0.12709586322307587	4.865201950073242	46.99794006347656	0.029402660205960274	27.678050994873047
2012-05-18	-0.0033597946	4.7178	0.6520833333333333	334.34211805555555	52.83965277777778	0.0	11.310694444444444	1016.4917361111112	14.0	87.0	-5.25	0.0021423037890984	-0.25	0.12770266830921173	3.875196695327759	45.20842742919922	0.02890036068856716	28.88898277282715
2012-05-19	0.0185709	2.5293	0.50625	335.9350347222222	46.06034722222222	0.0	16.652465277777775	1013.7132291666668	14.0	88.0	-5.25	0.0097244174614163	-0.25	0.1399543434381485	1.6746234893798828	43.06064987182617	0.027571598067879677	28.20789909362793
2012-05-20	0.2535391	3.2926125	0.1916666666666666	337.4917708333333	45.61447916666666	0.0	19.38284722222222	1009.4031944444444	14.0	89.0	-2.3551098835530104	0.1720684577413787	-1.0538	0.11438427120447159	0.678633451461792	42.51213455200195	0.023521848022937775	29.49057960510254
2012-05-21	0.2855978	5.16885	0.7729166666666667	338.9973958333333	46.826875	0.0	21.36895833333333	1003.9630555555556	14.0	90.0	-5.04666559687312	0.178423539822232	-3.5913	0.0856064110994339	0.5496401190757751	43.31297302246094	0.017438014969229698	26.81101417541504
2012-05-22	0.043071747	3.01995	0.45625	340.45975694444445	50.786875	0.0	23.00135416666667	1008.5608333333332	14.0	91.0	-5.25	0.0245836524159598	-0.25	0.06643803417682648	-0.7823074460029602	41.736114501953125	0.01270454190671444	26.734169006347656
2012-05-23	0.40637016	3.058425	0.3208333333333333	341.8805208333333	56.042013888888896	0.0	22.030590277777776	1019.1696180555556	14.0	92.0	-1.6619769421392283	0.1825780849419793	-2.1104	0.06016317754983902	-1.8175804615020752	43.08110427856445	0.008852354250848293	29.857303619384766
2012-05-24	0.5876713	4.1950875000000005	0.1354166666666666	343.2527777777778	46.46354166666666	0.0	17.6925	1026.9914583333332	14.0	93.0	-3.693572657644821	0.2381153144045711	-2.839	0.05410287529230118	-1.553805947303772	46.46489334106445	0.005981821101158857	36.42152404785156
2012-05-25	0.042541504	3.4296375	0.0833333333333333	344.5795486111111	46.93215277777778	0.0	15.675138888888888	1026.8129166666668	14.0	94.0	-5.25	0.1360031863307615	-0.25	0.04900741204619408	-0.7511614561080933	48.3621826171875	0.00662363413721323	42.91387939453125
2012-05-26	0.011255264	2.4494625	0.5604166666666667	345.8606944444445	49.10239583333333	0.0	16.44666666666667	1023.5453472222222	14.0	95.0	-5.25	0.0252223357171109	-0.25	0.048844289034605026	-0.2960147559642792	48.259029388427734	0.011420107446610928	40.02136993408203
2012-05-27	0.039520264	1.6770375	0.6208333333333333	347.09840277777784	50.57135416666667	0.0	18.05180555555556	1019.4314236111112	14.0	96.0	-5.25	0.2240735073425876	-0.25	0.051403552293777466	-0.42923033237457275	44.95244216918945	0.01634213514626026	34.99223327636719
2012-05-28	0.26516342	1.6009125	0.5208333333333334	348.2859375	50.628819444444446	0.0	18.42385416666667	1012.9384375	14.0	97.0	-1.6863276121501685	0.3350590171782379	-1.7934	0.044636163860559464	-0.7836382985115051	42.414554595947266	0.019731629639863968	29.20183753967285
2012-05-29	0.39792633	4.109962500000001	0.5708333333333333	349.42645833333336	54.80878472222222	0.0	16.545833333333334	1010.4241666666668	14.0	98.0	-4.105869363020175	0.3444825189543097	-2.0048	0.053744010627269745	-1.1270352602005005	44.61832809448242	0.019713159650564194	23.172426223754883
2012-05-30	0.0021629333	3.1159125000000003	0.7291666666666666	351.65991319444447	62.53206597222223	0.0	13.239791666666669	1015.5065104166666	14.0	99.0	-5.25	0.0180918725617246	-0.25	0.05989290401339531	-2.2870941162109375	43.874507904052734	0.020500633865594864	21.74582862854004
2012-05-31	0.0049877167	2.7958125000000003	0.8666666666666667	351.5642361111111	70.04940972222222	0.5583333333333333	14.069131944444443	1014.5481597222224	14.0	100.0	-5.25	0.0143791060549124	-0.25	0.060650505125522614	-1.848595142364502	44.549312591552734	0.02828281559050083	18.844486236572266
2012-06-01	-0.00096702576	5.801025	0.7041666666666666	352.56086805555555	61.83930555555556	0.0333333333333333	12.8496875	1010.3028125	14.0	101.0	-5.25	0.0004312734285236	-0.25	0.058731190860271454	-0.40258392691612244	47.364017486572266	0.03909898176789284	21.989986419677734
2012-06-02	-0.0034675598	6.0845625000000005	0.4958333333333333	353.5052430555556	50.22888888888889	0.0	11.2571875	1013.0805902777778	14.0	102.0	-5.25	0.0007807476778316	-0.25	0.05892464518547058	0.8957610726356506	49.90940475463867	0.04701374098658562	31.554187774658203
2012-06-03	0.008144379	1.8984375	0.9270833333333334	354.40430555555554	72.77666666666666	0.2291666666666666	10.61902777777778	1009.0860416666666	14.0	103.0	-5.25	0.0061848895371366	-0.25	0.05953217297792435	2.4818193912506104	50.5311393737793	0.05617280304431915	32.629005432128906
2012-06-04	0.013292313	3.3042	0.84375	355.25371527777776	70.30378472222222	0.0458333333333333	11.85142361111111	1009.6142708333332	14.0	104.0	-5.25	0.0759191083227082	-0.25	0.05986856669187546	3.9097018241882324	49.18233871459961	0.05805748701095581	30.323448181152344
2012-06-05	-0.0018234253	3.8226	0.775	356.050625	67.20791666666666	0.3125	11.539826388888889	1013.8882291666667	14.0	105.0	-5.25	0.0012680904033281	-0.25	0.06128084659576416	5.466439723968506	47.81938552856445	0.04489407315850258	31.851215362548828
2012-06-06	-0.0022621155	3.3019875000000005	0.80625	356.8008333333334	67.3476736111111	0.0166666666666666	11.8271875	1011.7274652777778	14.0	106.0	-5.25	0.0021528781104713	-0.25	0.06378069519996643	6.110625267028809	46.737823486328125	0.040236182510852814	31.715343475341797
2012-06-07	0.02519226	2.8529250000000004	0.75625	357.49763888888884	69.60625	0.0	16.79690972222222	1007.2405555555556	14.0	107.0	-5.25	0.0227336826038784	-0.25	0.06199759244918823	5.90665340423584	44.856414794921875	0.033723942935466766	33.17319869995117
2012-06-08	0.12523079	4.405725	0.7208333333333333	358.14736111111114	66.29746527777777	0.2416666666666666	18.794791666666665	1005.8901041666668	14.0	108.0	-5.25	0.1493337591669247	-4.442	0.06046783924102783	5.443881988525391	47.25297164916992	0.03372721001505852	34.56528091430664
2012-06-09	-0.0010242462	4.4336625000000005	0.4916666666666667	358.74326388888886	53.763958333333335	0.0	17.191736111111112	1011.6774305555556	14.0	109.0	-5.25	0.0005538690765316	-0.25	0.05289115756750107	4.669166088104248	48.06818389892578	0.029914921149611473	36.46522903442383
2012-06-10	0.008403778	1.8825	0.74375	359.36418981481484	55.454988425925926	0.0	15.966805555555554	1010.6025	14.0	110.0	-5.25	0.0101690472258587	-0.25	0.04481587931513786	3.7006354331970215	46.354434967041016	0.028658002614974976	32.04262161254883
2012-06-11	0.03698349	1.5042	0.5833333333333334	359.78288194444445	50.02965277777778	0.0	18.00465277777778	1004.8065277777778	14.0	111.0	-5.25	0.3892331481319923	-0.25	0.038393791764974594	2.6186835765838623	44.9422492980957	0.025328122079372406	33.65697479248047
2012-06-12	0.27757072	2.0434875	0.7729166666666667	360.22548611111114	64.93371527777778	0.0249999999999999	17.8175	1002.4057638888888	14.0	112.0	-2.0002230126388976	0.2990938087658203	-0.5	0.030606240034103394	1.7136249542236328	43.77895736694336	0.022477533668279648	32.423744201660156
2012-06-13	0.42910767	3.076162500000001	0.8125	360.6145138888889	70.02947916666666	0.0	16.458993055555556	1009.2241666666667	14.0	113.0	-2.9616411780064333	0.5700076540043888	-2.6229	0.022729814052581787	1.5232133865356445	45.352054595947266	0.024301249533891678	27.982746124267578
2012-06-14	0.18195534	2.3439	0.7749999999999999	360.9549652777778	56.85798611111111	0.0	14.563541666666666	1018.6845138888888	14.0	114.0	-4.70126780287884	0.9673133537319344	-4.5111	0.013826710171997547	1.5045504570007324	46.389686584472656	0.022106556221842766	27.29403305053711
2012-06-15	0.09410286	3.9365625	0.69375	361.2476388888888	60.01864583333333	0.0	17.6875	1018.4264930555556	14.0	115.0	-5.25	0.389319643782906	-5.0	0.007594430353492498	1.2381701469421387	47.12833023071289	0.01862763613462448	30.800228118896484
2012-06-16	0.038166046	2.4703500000000003	0.8020833333333334	361.48145833333336	77.92222222222223	0.3125	18.71236111111111	1015.9669791666666	14.0	116.0	-5.25	0.0394899919878422	-0.25	0.015110594220459461	2.5358998775482178	51.52848815917969	0.020162466913461685	30.495885848999023
2012-06-17	0.17225838	3.9465375	0.6	361.664375	60.19059027777778	0.0	18.292604166666667	1020.5516319444444	14.0	117.0	-5.25	0.122837342549638	-3.2021	0.017533760517835617	3.2710044384002686	51.45316696166992	0.029058104380965233	32.09639358520508
2012-06-18	-0.001033783	4.675205357142858	0.3354166666666667	361.7987152777778	61.15572420634921	0.4375	20.658382936507937	1016.486498015873	14.0	118.0	-5.25	0.0012772048333609	-0.25	0.023813864216208458	4.5287251472473145	51.1951789855957	0.04254714772105217	31.09844398498535
2012-06-19	0.02459526	2.116751785714286	0.6333333333333333	361.8780902777778	55.80849702380953	0.1041666666666666	18.393472222222226	1020.5723511904762	14.0	119.0	-5.25	0.0230716391045748	-0.25	0.029770230874419212	4.358720302581787	47.339237213134766	0.0526837483048439	27.10536003112793
2012-06-20	0.13615227	3.813375	0.96875	361.9023611111111	95.09881944444444	0.5333333333333333	14.977395833333333	1016.0131597222222	14.0	120.0	-5.25	0.1429817670144614	-0.25	0.03467965126037598	4.807608127593994	46.867366790771484	0.06374147534370422	23.862424850463867
2012-06-21	0.016645432	2.1469875000000003	0.98125	361.88229166666673	95.63836805555556	0.3833333333333333	14.090069444444444	1013.0529861111112	14.0	121.0	-5.25	0.0223044612609369	-0.25	0.038933366537094116	6.354422092437744	48.82778549194336	0.07390601933002472	21.921939849853516
2012-06-22	0.12520409	3.8043291666666654	0.6583333333333333	361.8068402777778	61.38211805555556	0.0	18.213402777777777	1015.9034722222224	14.0	122.0	-5.124359753995299	0.3634006357453575	-0.25	0.04235554859042168	8.362469673156738	49.74555587768555	0.07127536833286285	24.037548065185547
2012-06-23	-0.0031852722	3.545833333333333	0.5625	243.0555555555556	62.083333333333336	0.0	17.212500000000002	1021.7916666666666	14.0	123.0	-5.25	0.0076433756398496	-0.25	0.048162080347537994	10.281330108642578	53.019622802734375	0.059256911277770996	30.115192413330078
2012-06-24	5.722046e-06	4.946254166666667	0.7666666666666666	300.09475694444444	68.09131944444444	0.4208333333333334	18.081875	1013.582361111111	14.0	124.0	-5.25	9.219189062063994e-05	-0.25	0.0507664680480957	10.741791725158691	56.21146774291992	0.056674618273973465	32.696388244628906
2012-06-25	-0.0015716553	8.1285375	0.7520833333333333	361.26909722222223	71.4342013888889	0.1541666666666666	15.0659375	1009.610625	14.0	125.0	-5.25	0.0003310300987157	-0.25	0.052705150097608566	13.673015594482422	60.008853912353516	0.05324966832995415	29.74016761779785
2012-06-26	-0.0018005371	6.9010875	0.8479166666666668	360.9883680555556	64.97604166666666	0.0	15.10170138888889	1016.5263541666668	14.0	126.0	-5.25	0.0003706246732792	-0.25	0.05434399098157883	14.166476249694824	62.34619140625	0.05846022441983223	24.990535736083984
2012-06-27	-0.0023117065	3.3019875000000005	0.8479166666666668	360.6533680555556	81.59496527777777	0.1166666666666666	14.679444444444444	1017.0617708333334	14.0	127.0	-5.25	0.0009687028434181	-0.25	0.053538788110017776	15.196172714233398	59.81476974487305	0.05666382238268852	19.012075424194336
2012-06-28	0.030735016	1.9194	0.7166666666666667	360.2712152777778	74.03760416666667	0.0041666666666666	19.031631944444445	1013.4473958333332	14.0	128.0	-5.25	0.1623068697785687	-0.25	0.056569863110780716	16.984268188476562	62.1040153503418	0.05726711452007294	24.617183685302734
2012-06-29	0.21432495	3.0189000000000004	0.69375	359.8347222222222	63.73298611111111	0.0	23.58045138888889	1010.3288888888889	14.0	129.0	-3.512353749263083	0.4819706486686138	-0.5	0.059463512152433395	17.8122501373291	62.19259262084961	0.04078816622495651	32.82518768310547
2012-06-30	0.42604446	2.143241666666667	0.5645833333333333	269.6759259259259	73.88729166666667	0.1208333333333333	23.30850694444445	1012.4468402777778	14.0	130.0	-1.2901128421898893	0.611731139135071	-1.5443	0.05295422673225403	16.923324584960938	57.90653991699219	0.02300482988357544	32.20686721801758
2012-07-01	0.4912548	3.8083333333333336	0.7979166666666666	199.1898148148148	76.41666666666667	0.4041666666666666	21.25	1014.2791666666668	14.0	131.0	-1.0296835395193338	2.691058166548161	-1.5662	0.03606390953063965	12.97131633758545	56.583370208740234	0.01719752512872219	27.597984313964844
2012-07-02	0.7823334	2.0747291666666667	0.6291666666666667	319.6664930555556	60.0646875	0.0583333333333333	18.6090625	1020.7209722222224	14.0	132.0	-0.9706114648328416	1.6918331773171889	-1.1041	0.028701405972242355	9.67361831665039	57.761348724365234	0.0211881585419178	22.399564743041992
2012-07-03	0.9360714	1.4463375	0.8666666666666667	357.5881597222222	92.71086805555557	0.0166666666666666	17.486909722222222	1017.7793402777778	14.0	133.0	-1.923174500910259	1.32781840453417	-1.8888	0.027030909433960915	8.873448371887207	60.1912956237793	0.02620108425617218	16.78696060180664
2012-07-04	1.0353374	1.9509750000000003	0.5375	356.9023958333333	75.130625	0.0	20.064340277777777	1016.2668402777778	14.0	134.0	-1.7766331704827238	2.1222194345087524	-2.0302	0.023565996438264847	9.012001037597656	62.21623992919922	0.03131921961903572	13.980565071105957
2012-07-05	1.1169949	2.9830125000000005	0.7645833333333334	356.1675694444445	84.16687499999999	0.6708333333333334	20.969270833333333	1012.9518402777776	14.0	135.0	-2.208310752791516	1.2071746611863554	-2.1138	0.02360520325601101	11.167497634887695	66.17806243896484	0.035258758813142776	13.256882667541504
2012-07-06	1.1575947	2.1750375	0.68125	355.3805555555556	79.89572916666667	0.0	22.587222222222223	1010.9195486111112	14.0	136.0	-3.176191387176706	0.820372621313959	-3.0778	0.021428784355521202	13.043542861938477	67.59852600097656	0.036535896360874176	14.52492904663086
2012-07-07	1.1609573	2.0284125	0.78125	354.54881944444446	89.4090625	0.875	20.500833333333333	1012.7752083333334	14.0	137.0	-1.5056412691734675	1.8202156719860716	-3.5012	0.01531421858817339	15.579991340637207	67.84044647216797	0.04108472540974617	14.453191757202148
2012-07-08	1.2655277	2.9097375000000003	0.4875	353.6655555555556	82.75479166666666	0.2875	20.082881944444445	1010.7229166666666	14.0	138.0	-2.8944957868680907	2.3331463252489084	-3.4798	0.010520759038627148	15.809898376464844	66.4486083984375	0.03637424111366272	16.81205940246582
2012-07-09	0.87950706	4.9611375	0.5708333333333333	352.7347916666667	61.48434027777778	0.0	20.28649305555556	1010.9120486111112	14.0	139.0	-4.679281964744564	0.8332823920218835	-3.5874	0.00977672915905714	12.656390190124512	67.41588592529297	0.03565942496061325	22.229568481445312
2012-07-10	0.0129470825	3.5426625000000005	0.5229166666666667	351.7597916666667	64.61201388888888	0.0	19.876284722222223	1012.3029861111112	14.0	140.0	-5.25	0.0755933308829464	-0.25	0.008342820219695568	10.651847839355469	58.386592864990234	0.03802761062979698	24.130207061767578
2012-07-11	0.006416321	3.381	0.7458333333333332	350.7348263888889	72.36402777777778	0.0458333333333333	18.40659722222222	1011.2863888888888	14.0	141.0	-5.25	0.0193550569812499	-0.25	0.015088575892150402	10.253942489624023	56.00896072387695	0.036845363676548004	26.447696685791016
2012-07-12	-0.0014076233	5.2576125000000005	0.5791666666666667	349.6633680555556	80.12715277777778	0.2958333333333333	15.261527777777776	1011.7484027777778	14.0	142.0	-5.25	0.0009319850567243	-0.25	0.02131212316453457	10.611395835876465	52.96802520751953	0.04196101054549217	24.681549072265625
2012-07-13	-0.0031814575	4.28175	0.7479166666666667	348.54576388888887	91.2303125	0.075	15.296631944444444	1009.1661805555556	14.0	143.0	-5.25	0.002120435555752	-0.25	0.03339080139994621	11.928449630737305	58.504756927490234	0.06506811082363129	23.47744369506836
2012-07-14	-0.00074386597	5.511525	0.7312500000000001	347.3826736111111	82.04131944444444	0.5583333333333332	16.734479166666667	1003.4421875	14.0	144.0	-5.25	0.0004851485668562	-0.25	0.04061717540025711	14.833456993103027	61.90547180175781	0.0742192193865776	21.908105850219727
2012-07-15	-0.0021400452	4.15095	0.725	346.1742361111112	72.79065972222223	0.0041666666666666	16.556284722222223	1011.1268402777778	14.0	145.0	-5.25	0.0009862671236771	-0.25	0.050918251276016235	17.344327926635742	69.24980163574219	0.08360673487186432	26.680479049682617
2012-07-16	-0.0028419495	4.796625	0.84375	344.9210763888889	73.26163194444445	0.1791666666666666	15.575486111111111	1019.0958680555556	14.0	146.0	-5.25	0.0019056168716343	-0.25	0.05520894005894661	20.798194885253906	70.38459014892578	0.08085570484399796	28.213321685791016
2012-07-17	-0.0017757416	4.6366125	0.6791666666666667	343.62440972222225	79.25937499999999	0.2374999999999999	16.354340277777776	1016.1112847222222	14.0	147.0	-5.25	0.0009698468717909	-0.25	0.06011258810758591	23.960996627807617	69.04499816894531	0.08005213737487793	25.445987701416016
2012-07-18	-6.2942505e-05	3.4290750000000005	0.93125	342.27965277777776	95.17569444444445	0.5	16.9865625	1013.1976736111112	14.0	148.0	-5.25	0.0001422605932487	-0.25	0.06034063175320625	24.638103485107422	66.00604248046875	0.07525625824928284	20.795652389526367
2012-07-19	0.00053215027	5.996025	0.7541666666666668	340.8957291666666	80.78663194444444	0.2375	17.196631944444444	1005.7514583333332	14.0	149.0	-5.25	0.0003935367860138	-0.25	0.05992785096168518	24.641536712646484	64.11848449707031	0.07284175604581833	18.40900230407715
2012-07-20	-0.002122879	5.76672	0.5979166666666667	339.40018055555555	56.916152777777775	0.0	16.170430555555555	1012.6053402777778	14.0	150.0	-5.25	0.0004549199496284	-0.25	0.05743891000747681	24.804304122924805	66.07868957519531	0.07152575254440308	20.436885833740234
2012-07-21	-0.002708435	2.8456875000000004	0.5229166666666667	337.9999652777778	59.13704861111111	0.0	15.184166666666668	1018.7487847222222	14.0	151.0	-5.25	0.0032161646779156	-0.25	0.05483567714691162	24.93594741821289	67.2687759399414	0.05495787039399147	27.651216506958008
2012-07-22	-0.0005130768	2.1838875000000004	0.5208333333333334	336.48576388888887	65.15923611111111	0.0	15.838923611111111	1025.9851041666668	14.0	152.0	-5.25	0.0017132332519125	-0.25	0.054727502167224884	23.138774871826172	69.27478790283203	0.04732118174433708	31.934913635253906
2012-07-23	0.026908875	1.3110000000000002	0.4333333333333333	334.93364583333334	59.78368055555556	0.0	18.3971875	1028.1476388888889	14.0	153.0	-5.25	0.2296505853534439	-0.25	0.052913080900907516	21.770591735839844	66.97949981689453	0.032033391296863556	33.57785415649414
2012-07-24	0.22833443	3.0055875000000003	0.1854166666666666	333.3378125	52.63131944444444	0.0	21.0015625	1021.8803125	14.0	154.0	-2.69243989972612	0.3788835464727118	-1.3636	0.0479855053126812	20.599220275878906	66.0167465209961	0.027424566447734833	32.09959411621094
2012-07-25	0.07030296	1.2613125	0.2666666666666666	331.7017013888889	56.40270833333333	0.0	24.01888888888889	1014.7153125	14.0	155.0	-5.246857462667895	0.6064910181909023	-5.0	0.03870423138141632	18.641082763671875	65.79460906982422	0.02396443299949169	31.101726531982422
2012-07-26	0.31441307	1.7800534090909093	0.2541666666666667	330.0292708333333	61.24201388888889	0.0	24.93990845959596	1014.8158680555556	14.0	156.0	-5.25	4.053724469426258	-0.5	0.03428078815340996	16.19417381286621	66.89350891113281	0.022943874821066856	27.058080673217773
2012-07-27	0.53847504	0.99483	0.0854166666666666	328.31159722222225	55.58188888888889	0.0	24.28997222222222	1013.7536597222224	14.0	157.0	-1.1325614769730978	0.6814129098933387	-1.0508	0.030930379405617714	12.941961288452148	67.15554809570312	0.02383529208600521	23.86782455444336
2012-07-28	0.7369518	3.2660625000000003	0.6791666666666667	326.5617361111111	74.11600694444445	0.0708333333333333	23.280104166666664	1007.931875	14.0	158.0	-2.167133241013179	0.6465266991519799	-1.3223	0.028251122683286667	10.61832046508789	66.94023895263672	0.03155720233917236	20.43869972229004
2012-07-29	0.8343296	2.6010000000000004	0.7062499999999999	324.7710069444444	88.21527777777777	0.3625	18.715381944444445	1009.9990277777778	14.0	159.0	-2.7221765303789778	1.5503306347312544	-3.1656	0.026649674400687218	10.77285099029541	69.62638854980469	0.04012032225728035	16.787275314331055
2012-07-30	0.72000504	4.08495	0.55625	322.94277777777774	58.42065972222222	0.0	18.39642361111111	1016.2478472222224	14.0	160.0	-3.7422665287787975	0.6599390429170747	-3.4612	0.02489028498530388	12.47983169555664	73.78032684326172	0.04628532752394676	19.032060623168945
2012-07-31	0.038963318	1.7331375	0.6875	321.0777430555556	57.82024305555555	0.0	17.516909722222223	1018.4536458333332	14.0	161.0	-5.25	0.2443608231288103	-0.25	0.02539367415010929	13.87279987335205	73.99441528320312	0.055072881281375885	22.633590698242188
2012-08-01	0.025203705	1.6956375	0.5020833333333333	319.17663194444447	52.11326388888889	0.0	20.63583333333333	1017.5073263888888	14.0	162.0	-5.25	0.2525895374717559	-0.25	0.025418952107429504	14.362242698669434	69.3350601196289	0.058866675943136215	26.4312801361084
2012-08-02	0.10353279	3.4225875	0.5833333333333334	317.2403125	61.21826388888889	0.0	22.81809027777778	1012.6579861111112	14.0	163.0	-5.25	0.1238997863170222	-0.5	0.033434897661209106	15.380203247070312	71.1175765991211	0.052016016095876694	29.90166473388672
2012-08-03	0.0254879	1.3889250000000002	0.7875	315.2651388888889	87.66225694444444	0.5708333333333333	19.035972222222224	1015.6265972222222	14.0	164.0	-5.25	0.1177936032079982	-0.25	0.03503897041082382	17.979469299316406	73.05433654785156	0.06797492504119873	24.55585289001465
2012-08-04	0.19722748	1.562835	0.4270833333333333	313.2628819444445	69.27775347222222	0.0	21.199940972222223	1014.5031597222222	14.0	165.0	-2.409891917831778	0.826249365989543	-2.0155	0.030109098181128502	19.937458038330078	69.8757095336914	0.04707087576389313	23.869888305664062
2012-08-05	0.29195595	1.5068009415584418	0.7291666666666666	311.22020833333335	82.35878535353535	0.0	19.91015863997114	1011.1108762626264	14.0	166.0	-2.0915044809818046	0.5968917958664012	-1.5068	0.029848143458366394	20.516080856323242	70.25164031982422	0.037801485508680344	24.83902359008789
2012-08-06	0.34698296	4.3434	0.8104166666666667	309.1474305555556	70.76326388888889	0.0	20.511875	1009.9166319444444	14.0	167.0	-4.6592450639912	0.4487168492560413	-2.5302	0.030330289155244827	21.877290725708008	74.42279052734375	0.032432302832603455	28.160076141357422
2012-08-07	-0.0021762848	6.1327875	0.5770833333333333	307.0391319444445	56.41468750000001	0.0	18.805104166666663	1016.8537152777776	14.0	168.0	-5.25	0.0010461987233048	-0.25	0.030233364552259445	23.470632553100586	75.21973419189453	0.03807113319635391	26.689786911010742
2012-08-08	-0.0030670166	4.5580875	0.6854166666666667	304.9057638888889	65.44152777777778	0.0	17.376284722222223	1021.1585763888888	14.0	169.0	-5.25	0.0014028740596279	-0.25	0.032131873071193695	23.713428497314453	75.35340118408203	0.048193808645009995	26.79018211364746
