Date,U,CC,delT,AirT,Prec,SWR,Humidity,inflow,outflow,Ice_d,days from iceoff,thermD,MLD,W,NOX,O2,PO4,TotP,NH4,Si,Chl
2019-05-07,4.463958333333333,0.6833333333333332,1.2005605697631836,5.452916666666667,0.0,605.6,75.98333333333333,1.03,-1.208,78.0,37.0,-15.4512,-14.57347229393536,0.6003099835192774,0.3759469425754475,385.3419920717755,0.07270549793659806,0.529750697439964,0.4853642470128511,37.699771318850246,3.7836895902085272
2019-05-08,4.5925,0.6375000000000001,0.8613996505737305,7.105833333333333,0.0,840.0,61.84583333333333,1.018,-1.191,78.0,38.0,-16.0384,-18.01829141687656,0.97972909275845,0.38315258709191957,385.0194935436676,0.0778391574871364,0.5261158888695858,0.4845466402491002,37.21884636142694,3.8049147162583394
2019-05-09,4.6595,0.7041666666666666,0.3936729431152344,8.4175,0.0,590.5,62.34166666666667,1.006,-1.174,78.0,39.0,-19.0304,-19.0182171070802,1.1400852695198274,0.33674148394011544,386.9613263666408,0.0650608953339308,0.5296694405230767,0.4842700197267638,36.85254001522487,3.8099766294335033
2019-05-10,2.949,0.7833333333333333,0.1642179489135742,8.947916666666666,0.0,516.6,76.47083333333333,0.994,-1.157,78.0,40.0,-19.6014,-21.0,0.7839182525825297,0.33082862467303736,381.2131250989755,0.07431689024270256,0.5313142430238634,0.484919021734754,36.46940544169756,3.791057055481678
2019-05-11,1.451375,0.875,0.257331111111112,8.834583333333333,4.1,744.8,94.87916666666666,0.97,-1.139,78.0,41.0,-20.75,-21.0,0.3434041456853423,0.3206772570842554,377.07122482123384,0.08106842314349702,0.5290177400961538,0.4828399895415872,36.49766537695875,3.8200498239770573
2019-05-12,2.3512083333333336,1.0,0.6169677777777771,7.550416666666667,7.5,257.5,94.15416666666664,0.949,-1.122,78.0,42.0,-1.1603,-5.059911260408217,0.7281159955410661,0.3524009852645826,376.5493819756002,0.08656571103398022,0.5330386820907136,0.48318876570272623,36.968583791492755,3.8436541744049797
2019-05-13,3.5405833333333336,0.5916666666666667,1.0650522222222223,7.105416666666667,0.0,752.3,64.68333333333334,0.933,-1.106,78.0,43.0,-1.6066,-5.041778617245271,0.382403490668745,0.3522682944427717,377.54143911514757,0.08919648921769152,0.5367687534378726,0.4808136237059279,37.16886426877502,3.78768301155917
2019-05-14,2.408041666666666,0.1458333333333333,0.9342433333333346,7.9875,0.0,798.8,54.77916666666667,0.923,-1.091,78.0,44.0,-7.27,-9.410552928251397,0.4462873937223977,0.3784852082433273,374.07589418010235,0.08918256097789724,0.546037017242823,0.4792860273999559,37.2687235370851,3.8309392875115074
2019-05-15,1.7082499999999998,0.0,0.8951977777777778,9.705833333333333,0.0,771.8,57.225,0.935,-1.075,78.0,45.0,-1.1974,-9.233216367575292,1.30623679862201,0.38738157629083897,369.2236252868432,0.0887746716189787,0.5549148526089926,0.4832633958599947,37.62421568200336,3.7957028924273883
2019-05-16,1.5684166666666668,0.0,1.244745555555555,10.113333333333332,0.0,782.0,61.85416666666666,0.943,-1.059,78.0,46.0,-1.2372,-3.19468784862902,0.7636839773850271,0.39065098599473336,363.17284191676174,0.09212668829055312,0.5506797950112703,0.49288899436561107,37.94674809677606,3.729902091248369
2019-05-17,3.10675,0.0124999999999999,2.6913280487060547,11.245416666666666,0.0,787.8,63.0,0.935,-1.042,78.0,47.0,-2.9921,-2.558038536778457,0.8913819156428269,0.39555768203648795,362.70056796411893,0.08188861503314515,0.5415469012230634,0.5005070485422126,38.22491967827545,3.6656764062089664
2019-05-18,3.670916666666667,0.6749999999999999,1.558247777777776,13.96875,1.6000000000000003,716.5,56.375,0.927,-1.026,78.0,48.0,-3.8708,-3.377077801176113,0.4422295934747399,0.38997697913724766,360.8481992579458,0.07642800543172658,0.5463704618774784,0.5203445809383874,38.26786805990691,3.5616074219886436
2019-05-19,1.7590833333333336,0.975,1.782514444444443,12.064166666666669,2.2,287.4,89.31666666666666,0.919,-1.01,78.0,49.0,-4.4401,-3.749884557447302,0.5254152927769906,0.35862329250292174,356.8414304436228,0.0781946878339733,0.5453515082270244,0.5411542266756557,38.11482533089819,3.471036365353316
2019-05-20,2.202375,0.4583333333333333,2.1261055555555544,15.18875,0.0,762.9,76.90833333333333,0.913,-0.994,78.0,50.0,-4.4393,-3.58722937935409,2.473795329533979,0.3584311414658248,350.96526556904547,0.0756499612242186,0.5464468371227253,0.5677506450892917,38.27349593214,3.4095819452253333
2019-05-21,2.418041666666667,0.5333333333333333,3.3691466666666674,16.15458333333333,0.0,727.7,76.14583333333333,0.905,-0.978,78.0,51.0,-4.4334,-1.957099204934898,0.5703774487385889,0.31216139006790844,346.6178912503469,0.07237303739621385,0.5327512701229695,0.6053994121346821,38.970521707976545,3.293476306466251
2019-05-22,3.2430833333333333,0.6,3.638968888888888,15.507083333333334,0.0,792.2,77.55416666666666,0.898,-0.962,78.0,52.0,-1.6393,-1.633670021713544,0.4600491284121908,0.3031006378838152,345.20649893604974,0.06621080671391255,0.5228744416817054,0.6321992113626368,39.27899250021631,3.2167803660091168
2019-05-23,2.531625,0.9291666666666668,5.140906666666666,11.290833333333332,2.1,331.8,97.33333333333331,0.89,-0.945,78.0,53.0,-2.0922,-2.286424657638157,0.5640972412804284,0.3095493612266051,346.1971312067769,0.06513043595896406,0.5221923630398843,0.6642206050859407,39.40012992588072,3.1969666624095123
2019-05-24,3.0849166666666665,0.6749999999999999,5.84433111111111,13.08875,1.8,789.3,79.70416666666667,0.886,-0.93,78.0,54.0,-3.6454,-3.20915595334448,1.7868642050706876,0.3065369441332971,342.54968478752335,0.0674914941559246,0.5224485538929567,0.694314897327506,39.402155413142616,3.1904605750555466
2019-05-25,4.135541666666667,1.0,6.381816864013672,10.570833333333333,1.9,442.7,87.97916666666667,0.882,-0.915,78.0,55.0,-3.9092,-3.692627081522687,1.4463302383722498,0.32256979514627027,340.9118438434067,0.06222346554521918,0.5193379163677613,0.7210944183891036,39.5406351731424,3.1770089934466625
2019-05-26,4.849875,0.9958333333333332,5.612648888888888,9.73375,10.3,356.8,95.74583333333334,0.878,-0.901,78.0,56.0,-4.6292,-5.146259950828096,0.8891959236233623,0.3319711959830792,337.7350386396857,0.05450226097336697,0.5146166879837556,0.7392474875774052,39.6777601784616,3.164926334111627
2019-05-27,3.134625,0.8666666666666667,5.15992111111111,10.20625,0.1,478.2,81.925,0.878,-0.889,78.0,57.0,-6.0921,-6.704516462116758,0.8594765878405632,0.3377925677388128,332.80454930167434,0.05011146611058131,0.5138986627459078,0.7580674590106236,39.767229078941675,3.1723385620984996
2019-05-28,3.421,0.9041666666666668,4.851147777777777,12.434583333333334,0.6,578.6,80.95833333333333,0.894,-0.877,78.0,58.0,-7.526,-6.721079782972836,2.96322093679348,0.3412923671043448,326.15007949532816,0.04921449881145688,0.5203482768302361,0.7674816885598829,39.41373850605381,3.165912351997307
2019-05-29,6.4707083333333335,0.2916666666666667,4.603913307189941,11.164583333333333,0.0,853.0,63.57916666666667,0.927,-0.865,78.0,59.0,-7.4753,-5.997867980580612,2.1864682498332177,0.3410319342251289,321.9073784731367,0.05428426572854099,0.518385756773962,0.7650276370639653,38.96307276410932,3.203539043471306
2019-05-30,5.623291666666667,0.525,3.023059999999999,11.158333333333331,0.6999999999999998,751.0,60.395833333333336,0.941,-0.853,78.0,60.0,-7.6738,-9.84844181078254,0.8309702625816302,0.32858505653647613,316.7760888833412,0.05623595802236947,0.5158989243917181,0.7539205872248695,38.94463412423389,3.188717388593079
2019-05-31,6.439291666666667,0.2916666666666667,1.0534999999999997,13.074583333333337,0.0,832.0,59.75833333333333,0.949,-0.841,78.0,61.0,-11.127,-11.06967585377484,1.3148196358532624,0.33177321224849216,315.4714234523507,0.05600699755490775,0.5166304099598935,0.7455169379787331,38.782372463512615,3.2016594940643364
2019-06-01,3.703875,0.7625000000000001,2.355077777777778,12.179166666666667,5.1,361.4,77.08333333333333,0.963,-0.829,78.0,62.0,-12.1492,-12.02209524780054,1.3204769665761629,0.3207412963684,312.4998376906216,0.055802807782906236,0.5166683764017336,0.7400933343654492,38.73311013237715,3.203327347352375
2019-06-02,3.6476666666666655,0.6083333333333333,2.5718999999999994,13.235833333333332,0.0,809.0,75.82083333333334,0.951,-0.817,78.0,63.0,-12.4413,-11.58167350342452,3.5227605015434578,0.3146240830763643,309.5158261673251,0.05444246741470785,0.5144412693401531,0.7298375780830207,38.755864295750676,3.2085423957634194
2019-06-03,4.6273333333333335,0.75,2.921677777777777,14.7175,0.1,689.9,71.48333333333333,0.95,-0.805,78.0,64.0,-12.4887,-11.69675845974251,6.95379625800634,0.32216494430747594,309.7009820658748,0.05581977390507198,0.5112227830642387,0.7164984658711989,38.951838463343776,3.2507213807622484
2019-06-04,4.287458333333333,0.4624999999999999,4.739392280578613,16.76125,0.0,806.0,71.69166666666666,0.937,-0.792,78.0,65.0,-12.5053,-8.077693271488922,1.5111221598175422,0.32280825956181863,311.794367183144,0.0548906853074924,0.5052631510217458,0.7020893252302783,39.63504944394866,3.2614442580174
2019-06-05,2.216458333333333,0.1583333333333333,2.948033333333335,18.015,0.0,756.9,75.8625,0.923,-0.78,78.0,66.0,-12.5133,-8.278369563725933,2.07786319297772,0.32712398477430404,311.5564017561893,0.054026422962411814,0.5075475136639765,0.7071436284247478,40.6304643827041,3.2263618174384208
2019-06-06,2.8680416666666666,0.0291666666666666,3.74171111111111,20.204166666666666,0.0,780.9,71.57083333333334,0.908,-0.767,78.0,67.0,-0.93275,-3.125577716234088,2.054417439850691,0.3343314306499969,314.20185628330097,0.04765777169097564,0.5016264148231118,0.7092144213017761,41.21222312428192,3.2244623860194417
2019-06-07,3.22325,0.3916666666666666,3.91712222222222,19.871666666666663,0.0,766.2,78.02499999999999,0.893,-0.754,78.0,68.0,-1.6819,-1.224268973374907,0.3142789157798523,0.3292776977640943,317.07101779029784,0.0434687549036158,0.4976914313746047,0.7119758409581188,42.24783703935676,3.1790213129968596
2019-06-08,3.5435,0.125,8.315093994140625,19.864166666666662,0.0,776.7,73.49583333333334,0.868,-0.74,78.0,69.0,-2.1508,-2.135068760509975,0.8374285533387837,0.32257587847279445,321.14355203774403,0.037014717762916365,0.48755377910515546,0.7024697242665193,43.17807712064157,3.152876239555428
2019-06-09,6.478583333333333,0.5583333333333333,5.364366666666665,16.92625,0.5,746.0,69.50416666666666,0.844,-0.726,78.0,70.0,-2.9168,-2.464473366441625,0.6088224098812816,0.3094690873282352,325.3117751173325,0.03748597520891201,0.4805094242512436,0.7049817036235263,43.96288988440085,3.126811429361038
2019-06-10,5.695916666666666,0.1625,6.095477777777779,16.2425,0.0,796.4,64.5125,0.8220000000000001,-0.712,78.0,71.0,-3.7179,-5.633660067002798,0.8251199390430567,0.2977845722223163,327.44240395466153,0.035784869036740656,0.4765646070859952,0.6946256482974705,44.61589204887333,3.1285941768487766
2019-06-11,4.434666666666667,0.6958333333333333,6.102111111111109,14.13375,0.1,564.4,71.19166666666666,0.801,-0.698,78.0,72.0,-7.3365,-6.97077142914177,1.580883590742294,0.2956569901585005,325.6636793088143,0.039140837064265285,0.48143395856935417,0.6945210715672694,44.1575142199117,3.1119969903076217
2019-06-12,6.605708333333333,0.9666666666666668,7.422738075256348,12.2275,1.1,560.7,74.2375,0.783,-0.685,78.0,73.0,-7.663,-7.889203274191522,2.671715321183849,0.3007744602006404,323.33264890032063,0.03534896805325034,0.49220643122691776,0.6910583508032292,43.652278787156966,3.110708109561742
2019-06-13,4.562958333333333,1.0,6.521548271179199,13.244583333333331,10.1,219.5,93.88333333333333,0.766,-0.672,78.0,74.0,-10.0333,-9.93026314842722,1.8924976704588128,0.3278593539954719,319.1858200712316,0.038071211811290966,0.507216020831797,0.6975457686748416,43.22605702580728,3.1251855857988207
2019-06-14,4.551375,0.6291666666666667,3.726900000000001,14.215833333333334,0.0,654.5,93.15833333333336,0.754,-0.66,78.0,75.0,-10.5695,-10.3549453618402,4.100978061456038,0.33831129699127255,312.2794732099782,0.04665558297192706,0.5154940204462226,0.6969998143776557,42.80695960668144,3.157346159032335
2019-06-15,3.305625,0.0583333333333333,5.940019607543945,18.06958333333333,0.0,797.8,69.32916666666667,0.74,-0.649,78.0,76.0,-11.0193,-10.91084728692735,4.692854560502542,0.34653112707891587,307.60691321307,0.05647415066533846,0.527653330195146,0.6983130932518441,42.99225044464334,3.205407537125851
2019-06-16,1.6216666666666668,0.2833333333333333,6.416142463684082,19.232916666666664,0.0,748.5,66.32083333333334,0.726,-0.637,78.0,77.0,-11.0932,-6.762862717939032,5.205640356737486,0.35243435725119926,303.2980267163869,0.061467235537214046,0.5435782465993177,0.6991238888802153,42.98355014470907,3.2133309936160397
2019-06-17,6.70825,0.3791666666666666,5.041766666666668,19.0875,0.0,838.0,62.43333333333334,0.712,-0.626,78.0,78.0,-11.1193,-2.697638066108421,3.9485999937250136,0.3592302411716238,300.0779840139484,0.06772892910228355,0.55323260574095,0.7087686234775366,42.88671904703284,3.2026065331485496
2019-06-18,5.975416666666667,0.4208333333333333,5.382800000000003,18.38208333333333,0.8000000000000002,805.0,70.70416666666667,0.6859999999999999,-0.614,78.0,79.0,-11.1518,-8.495597454452811,1.4990282748720098,0.3620135152881438,300.00886215009,0.0717089274469298,0.5561892452727145,0.7109072548224654,43.44773649970872,3.2580807104802956
2019-06-19,3.0856666666666666,0.7291666666666666,5.7148333333333365,19.867083333333333,0.2,712.9,72.0,0.651,-0.602,78.0,80.0,-10.5207,-9.931856228025875,2.9498127658392663,0.3587813241111272,299.40563994910696,0.0814703192001081,0.5550705581204226,0.7273114976490882,44.10399073995966,3.277586401415342
2019-06-20,3.744,0.2666666666666666,5.837077777777779,20.508333333333333,0.0,774.7,72.55,0.619,-0.59,78.0,81.0,-10.5543,-8.175429278665241,11.389958797830404,0.32898121771772953,298.00405518933184,0.08505339058423957,0.5594737992374497,0.7278633625342872,44.87445612576066,3.3732186215134234
2019-06-21,6.1321666666666665,0.45,8.398238182067871,18.91208333333333,0.0,816.0,69.72916666666667,0.591,-0.578,78.0,82.0,-10.593,-3.242351969307105,1.0005742291725623,0.32245930749167095,298.4500592609267,0.08132037079430628,0.5583865692907122,0.7339493518087149,45.32950881264433,3.42013357514534
2019-06-22,6.790166666666667,0.3208333333333333,8.544596672058105,16.959166666666665,0.0,706.6,61.895833333333336,0.556,-0.566,78.0,83.0,-10.6434,-7.716791276366131,1.9052215283693048,0.31939066035655833,296.82468823931606,0.0716495324724584,0.5594449986325973,0.7347534115904205,45.282779772840286,3.422357213795182
2019-06-23,3.7042916666666663,0.2083333333333333,6.241877777777779,17.37875,0.0,768.3,61.4875,0.523,-0.554,78.0,84.0,-10.5848,-10.18394840960942,2.8344397960094545,0.31806067373251673,296.1509589803687,0.06819798768347299,0.5635623390967285,0.7333535161529551,45.39569746866319,3.4653300019939977
2019-06-24,3.268458333333333,0.1666666666666666,5.955444444444444,16.1675,0.0,751.0,61.43333333333334,0.492,-0.542,78.0,85.0,-10.6497,-10.13589069878951,8.483418138530961,0.3156828468040345,296.71149469513165,0.06938350762557517,0.5717435301407738,0.7310637036921442,45.483220080318155,3.536308042120498
2019-06-25,2.441291666666667,0.5541666666666667,5.909533333333334,16.566666666666666,4.0,604.5,69.79583333333333,0.4629999999999999,-0.53,78.0,86.0,-10.6711,-9.186232498895787,15.173468542748129,0.3161276119757872,296.3904516990001,0.0681351267956121,0.5772377405088598,0.7318973431625089,45.4315865165805,3.6589794391636397
2019-06-26,1.5885,0.9916666666666668,5.728222222222222,15.496250000000002,2.0,184.8,95.8625,0.438,-0.518,78.0,87.0,-10.6973,-5.642945852156752,9.984120903623928,0.32423322088376,297.2935013554778,0.06200508588534095,0.5876445679114067,0.7255335901559629,45.03879208844249,3.735760858259531
2019-06-27,6.694083333333334,0.3374999999999999,5.7990555555555545,15.718333333333334,0.0,816.0,67.22500000000001,0.414,-0.535,78.0,88.0,-10.7569,-6.137264991860358,24.80248655974463,0.3278718299046988,297.66390202151877,0.0528228403938452,0.5845687974838504,0.7084773479257347,44.600662601320614,3.8210588048265746
2019-06-28,4.37875,0.0,7.556330680847168,14.71375,0.0,822.0,62.45416666666667,0.392,-0.548,78.0,89.0,-11.0855,-10.95796857935929,3.079569078237605,0.3407185826084495,298.7232181350991,0.04904337515701572,0.5938067133651472,0.6995973818998186,44.0840097566574,3.8485264798771928
2019-06-29,2.20475,0.7458333333333332,5.084144444444446,17.805416666666666,0.0,763.0,72.27916666666667,0.371,-0.534,78.0,90.0,-11.5099,-11.17261510938154,7.626287929394424,0.34322573442670906,297.0396802951217,0.06412155349248765,0.6010492162302539,0.7040281253298258,44.1216012677413,4.01432851060322
2019-06-30,3.7630416666666666,0.5083333333333333,5.145166666666666,18.517916666666668,0.0,787.0,73.75,0.349,-0.52,78.0,91.0,-11.526,-10.15426908648101,37.76772998589984,0.3480779235369696,295.45985157004424,0.05822781526986055,0.6017316196875495,0.70692141213438,44.082459714157054,4.1889455894552485
2019-07-01,8.336291666666666,0.3708333333333333,5.525444444444444,18.030833333333334,0.5,764.0,74.49166666666666,0.33,-0.526,78.0,92.0,-11.5301,-4.718248495198319,1.7270723580983411,0.35682798776228636,293.88911078240625,0.05706374824318337,0.6003438026356805,0.7267479559419664,44.155596643676645,4.1661902340230705
2019-07-02,5.409416666666666,0.975,2.906400000000001,13.929583333333332,0.2,457.4,71.59166666666667,0.312,-0.541,78.0,93.0,-11.6631,-11.49760933251832,2.4079765265543616,0.37018009741663616,291.88489263274437,0.05586540701368591,0.605434794095741,0.7420743062307898,43.6842227429561,4.049412413970677
2019-07-03,2.882,0.5583333333333333,3.686511111111111,12.84875,5.0,700.6,69.36666666666666,0.295,-0.563,78.0,94.0,-12.1249,-12.17215216624291,6.158169732189127,0.3653084046351883,289.57528223972116,0.06805477453904013,0.5945548345953027,0.7469355695101205,43.25466827890081,3.9836535617756863
2019-07-04,3.82025,0.5041666666666667,3.637088888888888,12.411666666666669,27.5,636.4,75.3125,0.282,-0.579,78.0,95.0,-12.4738,-12.15719768170653,29.42704776336144,0.3698265059369366,287.3911670459151,0.07255226657965473,0.59413972685754,0.7645091001067913,42.85577529829665,3.9406354202232587
2019-07-05,7.683375000000001,1.0,6.7583417892456055,11.581666666666663,14.0,305.0,88.65833333333335,0.369,-0.592,78.0,96.0,-12.4768,-11.73960500305852,9.057199392788586,0.3998225165231597,284.12679612575795,0.07883634493309434,0.5975741769941137,0.7857803260124034,42.51445276410396,3.9976615924328556
2019-07-06,3.426333333333333,0.2041666666666667,5.948542594909668,13.889583333333334,0.5,717.7,84.77499999999999,0.367,-0.618,78.0,97.0,-13.8507,-13.71649135814588,3.1227789129567034,0.40503873787189176,284.7613473567322,0.07636928776296656,0.6032749749014013,0.8006999093907041,41.60505229778278,3.8518660628709287
2019-07-07,5.261208333333333,0.6541666666666667,0.9320777777777778,13.159583333333332,0.5,440.3,90.29166666666669,0.359,-0.634,78.0,98.0,-14.0212,-14.02486476078947,24.66232910994404,0.42879497761031676,283.00192594416455,0.09343579045512043,0.6069270938372577,0.8204071911161216,40.67533397090488,3.784816913543449
2019-07-08,5.504083333333334,0.9666666666666668,1.6239888888888867,14.267916666666666,0.5,247.1,89.7,0.4639999999999999,-0.618,78.0,99.0,-14.0534,-14.14302440464808,6.280534113158788,0.4423595502366848,281.153077297748,0.1084008096568924,0.616527822166148,0.830023664941938,39.821973953635464,3.7391509609699347
2019-07-09,5.995166666666667,1.0,1.0467444444444425,12.246250000000002,0.1,329.1,86.76666666666667,0.484,-0.603,78.0,100.0,-14.4754,-14.24530823100585,5.580095059563917,0.4889902806648325,282.9041919503192,0.1166983407843106,0.6172672197032135,0.8377263944576141,39.472558489654276,3.7214768478187685
2019-07-10,5.461875,0.5416666666666666,0.4952444444444417,15.280416666666667,0.0,834.0,70.40833333333333,0.4649999999999999,-0.588,78.0,101.0,-14.9256,-15.14731071244716,5.074689277606686,0.498810488553604,284.5459317500355,0.12079845058365153,0.6253250903497495,0.8527471112560238,39.980100315058,3.793218945756568
2019-07-11,4.9424166666666665,0.6958333333333333,0.3684666666666665,14.07375,0.0,835.0,81.47916666666667,0.447,-0.573,78.0,102.0,-15.283,-15.1476631187982,6.072374112726094,0.5122988567385147,286.57907656660365,0.1373781093815379,0.6326530716052557,0.8740041412138018,40.00384690442178,3.737582999583462
2019-07-12,1.4997083333333334,0.4333333333333333,0.4095000000000013,13.253749999999998,0.5,669.9,81.22083333333333,0.432,-0.558,78.0,103.0,-15.4413,-15.1864668720238,7.08258960622446,0.4899287731209524,288.01106855918397,0.14895903613743836,0.6367223993226132,0.878995679806067,40.24546088244858,3.8010486266572037
2019-07-13,1.83225,0.2875,3.681698799133301,16.399166666666666,0.0,631.8,72.77916666666667,0.41,-0.545,78.0,104.0,-15.4729,-15.14511868458455,146.40666536353888,0.4891571950204257,287.47469441597826,0.14376068047413232,0.6539433331970682,0.8781391876330807,41.16662595517583,4.068884007638578
2019-07-14,2.255791666666666,0.325,4.028789520263672,16.71875,0.2,768.2,67.41250000000001,0.388,-0.535,78.0,105.0,-15.487,-5.864873066551564,11.594304849156677,0.460827885358379,290.6755907021835,0.14123096968477009,0.6651077185424239,0.8822521800444635,42.14612462182703,4.407827951637072
2019-07-15,3.26125,0.8833333333333333,0.9725222222222208,13.435833333333331,14.0,286.8,91.61666666666667,0.369,-0.543,78.0,106.0,-15.496,-3.150021535931975,2.86774215708968,0.4630021889587602,291.6239153109776,0.14105439739471853,0.6662121048799472,0.8814384586975378,42.06102216250487,4.734087124508781
2019-07-16,3.3085416666666667,0.6208333333333333,1.0282555555555568,12.956666666666663,0.5,528.9,86.8,0.394,-0.559,78.0,107.0,-15.5049,-5.586460155015311,3.673521856349142,0.4226244315970377,290.6325164130886,0.14688793663101093,0.6796359561372165,0.8833128088514179,42.10444866623177,4.957697257933104
2019-07-17,2.226125,0.2958333333333333,0.4679333333333311,15.413333333333334,0.0,667.1,86.02499999999999,0.385,-0.585,78.0,108.0,-15.5133,-8.443253189351609,8.208851739559226,0.42505859476489893,289.86952593655144,0.14060808553743956,0.6920456230256659,0.879283344681285,42.001129244115255,5.2190252779869954
2019-07-18,1.5461666666666665,0.5333333333333333,0.8579333333333352,16.521666666666665,0.0,803.0,76.34583333333333,0.369,-0.574,78.0,109.0,-15.5201,-7.719945601584646,15.29083133205347,0.41631516034965294,290.05758290304055,0.14348454331343902,0.7013154622148351,0.8699010245988502,42.592126934200905,5.663726094540721
2019-07-19,1.13925,0.0,1.1776444444444465,17.7,0.0,809.0,79.10833333333333,0.353,-0.558,78.0,110.0,-15.5242,-3.695703068400594,7.85447292910396,0.41541807647200374,291.9354632358126,0.1407345745446373,0.7051773896328631,0.8629778191565755,43.150354045027875,6.115736159739016
2019-07-20,2.21075,0.0,4.881661415100098,19.774583333333336,0.0,754.2,65.77916666666667,0.336,-0.543,78.0,111.0,-15.5248,-2.13751157780247,6.359524127509679,0.40824421286680806,294.4815105640651,0.15045147504825246,0.6956324776473871,0.8587088704694089,43.00361493466609,6.367638437213212
2019-07-21,2.9840416666666667,0.0249999999999999,5.537167549133301,18.80375,17.5,741.7,77.93333333333334,0.32,-0.536,78.0,112.0,-2.1878,-1.853533215351047,1.3386631380964802,0.40792873605642166,296.7520377477945,0.1452833253227245,0.6856613509762436,0.8492991679032634,42.98380868789091,6.367516191476357
2019-07-22,3.235583333333333,0.9791666666666666,2.0026777777777767,17.539583333333333,2.5,590.6,92.36666666666667,0.3389999999999999,-0.543,78.0,113.0,-3.0772,-2.991109540268586,1.939384654429481,0.39748500201301434,301.59174832037723,0.13410129977619403,0.6843084117359105,0.8391546826510786,43.75556733799192,6.527985586709965
2019-07-23,2.206125,0.2291666666666666,2.64501111111111,19.25166666666667,0.0,705.8,79.07083333333334,0.333,-0.563,78.0,114.0,-3.6865,-3.731315230519974,2.5591816438200934,0.3839973987259335,303.82552741772133,0.12020356731504363,0.6746779075871202,0.8219861541859,44.656776966450686,6.53649004236267
2019-07-24,1.5353333333333332,0.0,3.436566666666664,21.457916666666662,0.0,752.5,74.7625,0.322,-0.592,78.0,115.0,-4.5421,-3.700900154565938,5.628527620088548,0.3756660554609956,308.4305100995119,0.1111517908196897,0.6713837232257267,0.8048387355556451,45.023778428878316,6.441291923603229
2019-07-25,1.280375,0.0208333333333333,3.9088111111111097,23.320833333333336,0.0,700.2,73.59166666666667,0.326,-0.575,78.0,116.0,-4.5512,-2.192711040133265,4.952429303708246,0.3773191005933279,309.9719335224569,0.09434941863351763,0.6731062446220767,0.7902144585681361,45.252924110581766,6.2332935091015145
2019-07-26,2.160791666666667,0.0,4.341144444444442,22.10458333333333,0.0,722.5,76.86666666666666,0.317,-0.559,78.0,117.0,-1.5338,-1.608616672314778,4.47885846323403,0.3593988437231312,310.80400969879975,0.07933201462865058,0.6653697633900658,0.7710655218865823,45.39669192308363,5.9604028934060045
2019-07-27,2.911,0.0249999999999999,7.803153991699219,22.411666666666665,0.0,715.5,78.16666666666667,0.302,-0.543,78.0,118.0,-2.0651,-2.061408296826463,2.621322379765569,0.3558248177474982,311.8482626484046,0.0678722952517171,0.6586604485105524,0.7551554459873052,45.4160132881396,5.699022424349869
2019-07-28,3.3565416666666668,0.1416666666666666,4.253177777777779,23.50583333333333,0.0,712.8,78.21666666666667,0.288,-0.561,78.0,119.0,-2.6734,-2.550837347305426,2.208536375822407,0.3535683860621754,311.69792054471264,0.06501872813204666,0.6592550992367343,0.7359185547335027,45.28666388608523,5.432270856611113
2019-07-29,4.415541666666667,0.6124999999999999,5.571522222222221,19.726666666666667,3.5,681.4,80.15833333333333,0.274,-0.601,78.0,120.0,-3.0588,-3.083434495158928,2.497276964974392,0.3376890479850779,309.0613730694473,0.05915230159123792,0.6541197634931563,0.730839942414378,45.35340948137449,5.145163927571811
2019-07-30,7.1148750000000005,0.775,5.424777777777777,14.025416666666668,0.0,746.7,75.60000000000001,0.264,-0.656,78.0,121.0,-3.6614,-3.870353380676215,1.3373300965465298,0.33178587625241285,308.94284595561874,0.054575834126364076,0.6478685432600061,0.7231620241735274,44.92020077749192,4.94940252190336
2019-07-31,5.4550833333333335,0.9375,3.459055555555558,13.936666666666667,0.0,280.1,76.2,0.254,-0.702,78.0,122.0,-4.9824,-7.125999504070199,1.2012587670012125,0.32120182666956126,306.9305190211444,0.04573863333487166,0.6546872399050702,0.7228621237989475,44.231493171934765,4.765843138761704
2019-08-01,4.592291666666667,0.5125000000000001,2.5813000000000024,13.87,0.0,743.4,78.33333333333333,0.244,-0.727,78.0,123.0,-8.0836,-8.46529093856537,2.268074071509678,0.3122143646573486,304.7189165970996,0.045973432374822897,0.653757902024754,0.7242003217009657,43.53567738427275,4.552455548291553
2019-08-02,1.90725,0.7541666666666668,2.5546333333333315,16.535416666666666,0.2,672.9,73.1875,0.235,-0.722,78.0,124.0,-9.3327,-9.23995731631597,3.3152994345721702,0.32048229205119244,301.0968992595568,0.0506782652732196,0.6713191467342722,0.7313940539173832,43.50526516202149,4.711021476762989
2019-08-03,4.636625,0.3291666666666666,3.696367263793945,14.35875,0.1,734.6,76.22916666666667,0.225,-0.715,78.0,125.0,-9.667,-9.227721363074492,25.30768745186503,0.3202933086926973,296.9734153638942,0.045449348053808805,0.6775076499347866,0.7269792100167162,43.25630086052512,4.951993217455091
2019-08-04,3.427458333333333,0.5166666666666667,2.4681999999999995,13.594166666666666,0.0,743.8,76.35416666666667,0.217,-0.729,78.0,126.0,-9.8987,-9.362305698317403,3.0137474584165247,0.33011796304747737,293.25345274264816,0.05050407876848956,0.6942194598253113,0.7468946456945896,42.708626185625754,5.298100389933215
