Date	thermD	U	AirT	Prec	RelHum	swr	CC	MLD	W	delT	Ice_d	day_from_iceoff	NOX-N	PO4-P	Tot-P	NH4-N	Si	Chl
1994-11-14	-10.9689	7.476170476921991	1.69	9.81	90.875	17.242	0.9675	-18.0	0.0900614052177126	-0.4208894968032837	103.0	253.0	240.20518493652344	15.913805961608887	64.42407989501953	56.417911529541016	1.1951580047607422	3.7573721408843994
1994-11-15	-17.8	7.297794106997333	6.1025	2.57	85.75	36.354	0.63375	-18.0	0.0003676363526934	0.0017271041870117	103.0	254.0	233.3736572265625	16.364503860473633	65.24568939208984	56.31852722167969	1.2229655981063843	3.735062599182129
1994-11-16	-17.8	4.622082060946668	0.69	0.26	87.25	32.333	0.47875	-18.0	0.0005733334058211	-0.0003516674041748	103.0	255.0	239.45492553710938	17.14208984375	65.00365447998047	57.12172317504883	1.2463535070419312	3.770198106765747
1994-11-17	-17.8	0.5834263690689683	-0.8225	0.23	90.5	20.604	0.805	-18.0	0.025662963426555	-0.0151981115341186	103.0	256.0	248.35330200195312	17.940244674682617	63.61073684692383	56.6726188659668	1.2151122093200684	3.798126220703125
1994-11-18	-17.8	3.065787266347749	-2.4725	0.0	87.125	35.083	0.315	-18.0	0.2214477341591461	-0.0692161321640014	103.0	257.0	251.2181396484375	18.320175170898438	63.4805908203125	57.0372314453125	1.2040390968322754	3.887666702270508
1994-11-19	-9.022	2.958159399229528	-4.4975	0.0	91.0	26.542	0.52375	-18.0	0.3386165192748507	-0.255203366279602	103.0	258.0	256.49871826171875	16.18867301940918	61.99291229248047	56.638187408447266	1.1817138195037842	3.973257541656494
1994-11-20	-10.9442	5.509966538010916	3.59	1.69	94.375	11.604	0.92	-18.0	0.2097342699446931	-0.4447155594825744	103.0	259.0	252.0325469970703	16.2911376953125	61.43355941772461	55.50920104980469	1.1620720624923706	3.890547275543213
1994-11-21	-17.8	6.064076631328549	2.3525	0.02	86.0	32.208	0.2825	-18.0	0.0632305258546006	-0.2366005778312683	103.0	260.0	261.6048278808594	16.109668731689453	61.60411834716797	54.91753005981445	1.1479233503341675	3.902221918106079
1994-11-22	-17.8	7.280005258411562	4.1775	0.02	87.625	15.021	0.825	-18.0	0.0002228097668127	0.0009288787841796	103.0	261.0	245.7512664794922	16.602720260620117	61.035118103027344	53.91337966918945	1.1655110120773315	3.730445384979248
1994-11-23	-17.8	10.654033420493857	9.0275	0.06	86.125	15.188	0.89125	-18.0	0.0004958240136003	0.0052948594093322	103.0	262.0	239.54698181152344	17.276752471923828	59.60136032104492	52.41202926635742	1.1974880695343018	3.6053709983825684
1994-11-24	-17.8	9.36186982608843	6.4025	0.05	59.0	29.292	0.22875	-18.0	0.0003058067760803	0.0039836168289184	103.0	263.0	257.0415954589844	17.194080352783203	55.821292877197266	52.97154235839844	1.2137327194213867	3.4051828384399414
1994-11-25	-17.8	7.840232826979694	1.465	0.03	62.0	28.104	0.05375	-18.0	0.0001362569327214	-0.0019912719726562	103.0	264.0	276.4946594238281	17.112585067749023	54.8839111328125	53.868350982666016	1.1908375024795532	3.316664695739746
1994-11-26	-17.8	3.1128871496168955	1.0525	0.05	84.25	13.854	0.79875	-18.0	0.0017136551368268	-0.0055357217788696	103.0	265.0	284.68414306640625	17.41168785095215	57.50358200073242	54.165069580078125	1.1488447189331055	3.7264833450317383
1994-11-27	-17.8	5.388151968961622	2.1275	0.01	92.875	14.354	0.59125	-18.0	0.0021503946311466	-0.0038641691207885	103.0	266.0	284.2922668457031	18.933250427246094	61.11952209472656	54.14922332763672	1.112687349319458	4.159930229187012
1994-11-28	-17.8	9.589500769070307	4.4275	0.0	65.125	25.062	0.205	-18.0	0.0001740786404938	-0.0006532669067382	103.0	267.0	285.2405700683594	22.02593421936035	60.046669006347656	53.76384353637695	1.120455026626587	4.145582675933838
1994-11-29	-17.8	9.163641001602477	2.54	0.02	52.5	24.083	0.29125	-18.0	0.000227705864819	-0.0016371011734008	103.0	268.0	295.55908203125	22.98594856262207	57.296443939208984	53.5697135925293	1.1195026636123657	3.803191900253296
1994-11-30	-17.8	2.149833659989768	-2.285	0.02	85.25	22.042	0.29	-18.0	0.0035738125347345	-0.0103130340576171	103.0	269.0	294.4056396484375	25.456918716430664	58.20851516723633	54.00914764404297	1.1327698230743408	4.060523986816406
1995-03-01	-17.8	6.890518508247402	3.6025	0.84	84.125	42.171	0.80875	-18.0	0.0005369695787231	0.0026287734508514	72.0	15.0	346.6974792480469	25.135534286499023	55.948726654052734	54.307220458984375	1.562703251838684	3.813688039779663
1995-03-02	-17.8	4.812865651693386	0.7775	0.7	87.0	75.955	0.68125	-18.0	0.0002949023354876	0.001228392124176	72.0	16.0	376.94189453125	22.36726951599121	57.82386779785156	50.440589904785156	1.8716734647750854	4.398224353790283
1995-03-03	-17.8	3.245526007059565	0.7775	1.15	87.0	73.046	0.84625	-18.0	0.0006197359056382	9.518861770629884e-05	72.0	17.0	387.76934814453125	19.54950714111328	60.826717376708984	47.19487762451172	2.1413774490356445	5.805730819702148
1995-03-04	-17.8	2.6583413090920063	0.79	1.35	93.5	47.973	0.94	-18.0	0.0	0.0007502436637878	72.0	18.0	420.70489501953125	17.72324562072754	61.62779235839844	46.10320281982422	2.4732930660247803	8.890885353088379
1995-03-05	-17.8	3.949692679896121	0.49	2.13	84.625	80.608	0.805	-18.0	0.0040127510390884	0.0003467202186584	72.0	19.0	515.5593872070312	16.46855354309082	64.29876708984375	43.55937194824219	2.911893606185913	15.313822746276855
1995-03-06	-17.8	5.067291097075438	0.2275	2.07	91.875	31.422	0.975	-18.0	0.0014436880534682	-0.0004238784313201	72.0	20.0	541.9774169921875	16.036170959472656	69.09614562988281	39.541236877441406	3.14020037651062	19.120389938354492
1995-03-07	-17.8	5.561385632758261	1.6775	2.77	88.75	64.12	0.73	-18.0	0.000698875683944	4.434585571289063e-05	72.0	21.0	520.810791015625	15.378422737121582	70.19466400146484	32.86417007446289	3.3662335872650146	19.926231384277344
1995-03-08	-17.8	3.155868169973201	0.14	0.0	82.25	116.718	0.35875	-18.0	0.0010668348138824	-0.0005629956722259	72.0	22.0	547.3329467773438	15.291464805603027	70.08660888671875	28.215633392333984	3.51822829246521	20.674158096313477
1995-03-09	-17.8	2.273242624809327	-0.16	0.0	88.625	40.786	0.96125	-18.0	0.0081452793620474	-0.0028931200504302	72.0	23.0	557.2742309570312	15.493043899536133	68.99455261230469	28.996307373046875	3.5776660442352295	20.492918014526367
1995-03-10	-17.8	1.0147482754358343	0.165	0.01	80.75	119.994	0.4075	-18.0	0.0226252822519877	-0.0032078921794891	72.0	24.0	592.6317749023438	15.686798095703125	69.84032440185547	29.744247436523438	3.7149364948272705	21.820240020751953
1995-03-11	-17.8	1.3538176633598042	-0.235	0.0	82.125	36.719	0.87875	-18.0	0.1042741946737476	-0.0101401805877685	72.0	25.0	564.5429077148438	15.796239852905273	70.1287612915039	31.168371200561523	3.768240451812744	21.931013107299805
1995-03-12	-17.8	2.6523240104199184	1.6275	0.0	86.75	54.083	0.9525	-18.0	0.0324165815640835	-0.0113530457019805	72.0	26.0	576.9452514648438	15.768617630004883	67.68846893310547	30.90821647644043	3.8639097213745117	21.355722427368164
1995-03-13	-17.8	7.094152631745387	3.5525	0.01	82.5	61.739	0.94625	-18.0	0.0004042305394205	0.0027358531951904	72.0	27.0	520.8294067382812	15.3848876953125	66.63959503173828	31.252450942993164	3.94400954246521	21.23394775390625
1995-03-14	-17.8	6.42437648968754	-0.835	0.0	69.75	77.626	0.87125	-18.0	0.0004357969330661	0.0002498626708984	72.0	28.0	563.5977172851562	15.051946640014648	68.02783966064453	30.023317337036133	4.042387962341309	21.67237091064453
1995-03-15	-17.8	6.0160281358426175	-1.4725	0.32	78.875	38.833	0.98125	-18.0	0.0002545782950093	-0.0031193196773529	72.0	29.0	560.1021728515625	15.331079483032227	68.33721923828125	30.80104637145996	4.032645225524902	21.362525939941406
1995-03-16	-17.8	4.9001915220861525	0.115	3.13	93.5	45.578	0.95875	-18.0	0.0006666071079699	-0.0018231868743896	72.0	30.0	494.6435241699219	15.205617904663086	67.6336441040039	31.472824096679688	4.006156921386719	21.325328826904297
1995-03-17	-17.8	9.990975185448615	1.615	0.48	85.75	83.358	0.8625	-18.0	0.000173665844456	0.0007249116897583	72.0	31.0	529.9771728515625	14.877422332763672	68.53533935546875	29.718717575073242	4.014930248260498	21.012075424194336
1995-03-18	-17.8	5.959593008597567	1.89	12.82	93.25	66.286	0.90875	-18.0	0.0004786864908801	0.0018776655197143	72.0	32.0	469.37078857421875	14.220090866088867	70.1695327758789	30.553403854370117	3.921166181564331	21.304319381713867
1995-03-19	-17.8	6.671735215163293	2.2025	0.39	78.875	97.135	0.76625	-18.0	0.0	0.0020880103111267	72.0	33.0	528.3569946289062	14.231781005859375	72.69905853271484	28.991239547729492	3.9254682064056396	21.449813842773438
1995-03-20	-17.8	3.668073670623997	0.64	0.52	84.125	87.948	0.7375	-18.0	0.0011409261804999	0.0009794831275939	72.0	34.0	572.214111328125	14.20744800567627	72.47271728515625	29.257997512817383	3.9865052700042725	21.744487762451172
1995-03-21	-17.8	7.020768437509173	1.6025	0.19	61.5	132.104	0.55875	-18.0	0.0	-8.07642936706543e-05	72.0	35.0	635.4842529296875	14.74072551727295	73.83010864257812	30.281681060791016	4.037903785705566	22.677640914916992
1995-03-22	-17.8	5.415288326234347	2.2275	0.05	58.75	86.475	0.86375	-18.0	0.0002597415094146	0.0002213716506958	72.0	36.0	691.15673828125	15.376447677612305	74.39972686767578	30.397907257080078	4.134603500366211	24.263267517089844
1995-03-23	-17.8	5.924099779977122	5.6025	0.05	74.625	89.51	0.785	-18.0	0.0006207125318267	0.0030973553657531	72.0	37.0	791.6475219726562	16.23549461364746	72.13346862792969	29.32464027404785	4.225462436676025	24.94619369506836
1995-03-24	-17.8	8.163891654910971	5.29	0.1	77.75	86.834	0.81875	-18.0	0.0006009771391999	0.0048288106918334	72.0	38.0	810.21337890625	16.945077896118164	68.66822052001953	28.596532821655273	4.297706604003906	25.24679946899414
1995-03-25	-17.8	3.8913717154912097	2.965	1.34	81.0	114.769	0.82375	-18.0	0.0017049101616319	0.0041034221649169	72.0	39.0	800.8170166015625	16.964195251464844	66.08050537109375	28.827211380004883	4.322330951690674	25.971181869506836
1995-03-26	-17.8	4.029169521284753	2.09	0.91	71.0	163.945	0.41125	-18.0	0.0031709617950954	0.0027951002120971	72.0	40.0	777.22802734375	16.91953468322754	65.65375518798828	29.51506233215332	4.33413028717041	26.019670486450195
1995-03-27	-17.8	9.72309446707297	-2.21	4.78	70.75	71.5	0.755	-18.0	0.0002015250369968	-0.0024398565292358	72.0	41.0	785.5888061523438	17.237293243408203	65.90646362304688	29.885746002197266	4.335582733154297	25.595703125
1995-03-28	-17.8	7.694547201793293	-2.6225	0.0	55.25	145.902	0.445	-18.0	0.0006506447198639	-0.0053385496139526	72.0	42.0	792.3607788085938	18.44704818725586	67.79393768310547	30.178207397460938	4.333427429199219	25.600831985473633
1995-03-29	-17.8	6.282351893399477	-0.135	0.01	60.25	143.875	0.51125	-18.0	0.0004052809858434	-0.0037017464637756	72.0	43.0	759.7130126953125	18.0323543548584	69.12188720703125	30.686683654785156	4.3278398513793945	25.783485412597656
1995-03-30	-17.8	1.8620495470381555	0.44	0.01	49.5	179.816	0.11875	-18.0	0.0012458594278928	-0.0018808841705322	72.0	44.0	772.2691040039062	18.271814346313477	69.52224731445312	30.80084991455078	4.315898895263672	25.855287551879883
1995-03-31	-17.8	8.12971394503675	0.94	2.87	83.375	63.363	0.81875	-18.0	0.0026345120010568	-0.0064595341682434	72.0	45.0	792.6519775390625	19.092571258544922	68.37114715576172	30.752439498901367	4.307560920715332	25.212804794311523
1995-04-01	-17.8	4.758107431334963	4.7275	0.57	68.375	185.005	0.4925	-18.0	0.0007367028431435	0.0031026601791381	72.0	46.0	835.8756103515625	19.677074432373047	68.62945556640625	30.44698715209961	4.301417827606201	25.349123001098633
1995-04-02	-17.8	5.87320654141543	2.915	0.69	60.625	160.27	0.35375	-18.0	0.0	0.0044108033180236	72.0	47.0	860.2676391601562	19.568941116333008	69.92679595947266	30.603221893310547	4.31223726272583	25.77219581604004
1995-04-03	-17.8	6.217619243930912	1.9525	0.02	45.875	188.935	0.20875	-18.0	0.0005432694594609	0.0008682012557983	72.0	48.0	821.6683349609375	19.230695724487305	70.13773345947266	30.684232711791992	4.3029093742370605	26.001510620117188
1995-04-04	-17.8	5.546929225087066	1.59	0.02	44.75	187.115	0.315	-18.0	0.0008646108899225	-0.0001740455627441	72.0	49.0	795.6007080078125	20.386808395385742	70.39861297607422	30.491636276245117	4.2982611656188965	25.67212677001953
1995-04-05	-17.8	3.8228920866603073	1.59	0.01	46.75	174.17	0.4925	-18.0	0.0009178279837673	0.0002068281173706	72.0	50.0	774.5250244140625	19.891172409057617	69.19505310058594	30.72209358215332	4.29883337020874	25.80874252319336
1995-04-06	-17.8	1.1550135280593037	1.5025	0.85	82.75	73.36	0.88	-18.0	0.0050269294245622	0.0018465518951416	72.0	51.0	775.4824829101562	19.566375732421875	67.91935729980469	30.859264373779297	4.296751022338867	25.388103485107422
1995-04-07	-17.8	3.2326992639665693	-0.26	5.04	93.25	58.254	0.87875	-18.0	0.0029646384845752	-7.295608520507812e-05	72.0	52.0	792.8270874023438	20.08110237121582	67.05814361572266	30.796707153320312	4.281880855560303	24.803743362426758
1995-04-08	-17.8	8.316694078215514	0.8025	1.95	76.5	150.005	0.66	-18.0	0.0002856951867601	-0.0007790327072143	72.0	53.0	791.4803466796875	21.54644775390625	70.7810287475586	30.332181930541992	4.297270774841309	24.555208206176758
1995-04-09	-17.8	4.538218477896916	0.815	0.14	61.125	204.968	0.33125	-18.0	0.0	0.0004215240478515	72.0	54.0	781.5363159179688	20.585371017456055	67.6928482055664	28.98914337158203	4.255086421966553	25.376192092895508
1995-04-10	-17.8	2.7955724620594258	1.04	0.02	55.75	214.217	0.2225	-18.0	0.0007508710274329	0.0018548965454101	72.0	55.0	741.5888671875	18.353965759277344	63.808650970458984	27.283302307128906	4.185776233673096	25.962039947509766
1995-04-11	-17.8	1.6934898324170713	2.69	0.01	63.25	191.678	0.6375	-18.0	0.0120765119322089	0.0046087503433227	72.0	56.0	765.1027221679688	18.33750343322754	62.71035385131836	27.13638687133789	4.187280654907227	26.329341888427734
1995-04-12	-17.8	1.1378028443012436	4.04	0.0	64.75	212.451	0.46625	-18.0	0.0076017012850756	0.006689429283142	72.0	57.0	793.6611938476562	19.43667221069336	61.79719924926758	27.146320343017578	4.185918807983398	26.48696517944336
1995-04-13	-17.8	2.893220861449226	5.215	0.0	59.25	212.605	0.36375	-18.0	0.0107259986698203	0.0071780681610107	72.0	58.0	779.2676391601562	20.258943557739258	62.099971771240234	27.358537673950195	4.174413204193115	26.44708251953125
1995-04-14	-17.8	4.457891747017305	7.44	0.0	62.875	151.67	0.82875	-18.0	0.0007346532698811	0.0089876651763916	72.0	59.0	807.6766357421875	22.233610153198242	65.22723388671875	29.928255081176758	4.225719928741455	26.063486099243164
1995-04-15	-17.8	4.80774135672095	6.24	2.74	84.875	68.83	0.97375	-18.0	0.0018807548644143	0.0079343318939208	72.0	60.0	790.2161865234375	23.73326873779297	73.23096466064453	30.823957443237305	4.241030693054199	24.176830291748047
1995-04-16	-17.8	1.1799748408334814	3.3775	7.1	88.0	98.89	0.92375	-18.0	0.0070797661078651	0.0065650939941406	72.0	61.0	726.5613403320312	21.391279220581055	74.60517120361328	30.467498779296875	4.257368087768555	24.20869255065918
1995-04-17	-17.8	2.848725112330953	2.3275	1.95	81.875	153.634	0.73375	-18.0	0.0	0.0058772563934326	72.0	62.0	732.8883666992188	20.804397583007812	74.59423065185547	30.225133895874023	4.273519515991211	24.63217544555664
1995-04-18	-17.8	4.933131928602762	1.915	2.04	81.125	135.074	0.86125	-18.0	0.0006426420680981	0.0021586418151855	72.0	63.0	702.6016845703125	19.58216094970703	76.82185363769531	30.303951263427734	4.28508996963501	24.93166160583496
1995-04-19	-17.8	11.121127169997202	3.7775	8.65	77.375	147.041	0.70375	-18.0	0.0	0.0004544258117675	72.0	64.0	617.6533203125	19.346620559692383	77.37800598144531	29.96050262451172	4.208334922790527	25.104047775268555
1995-04-20	-17.8	0.9205305874874556	0.9525	10.04	90.125	73.171	0.79	-18.0	0.0	-0.000925064086914	72.0	65.0	591.5115356445312	18.490732192993164	73.91666412353516	30.436983108520508	4.184747219085693	24.340167999267578
1995-04-21	-17.8	4.656168623449972	4.015	1.56	81.0	184.157	0.63375	-18.0	0.0018195344556355	0.0004844665527343	72.0	66.0	542.1761474609375	18.1706485748291	70.66736602783203	27.838808059692383	3.8496060371398926	22.917585372924805
1995-04-22	-17.8	3.093436915976306	5.09	0.81	73.5	155.296	0.6975	-18.0	0.0	0.0066974163055419	72.0	67.0	529.8215942382812	17.715560913085938	71.32500457763672	26.426250457763672	3.630410671234131	22.185251235961914
1995-04-23	-17.8	3.97097049102924	11.44	0.02	63.0	250.183	0.21	-18.0	0.0024228713718484	0.0221788883209228	72.0	68.0	549.981689453125	19.413362503051758	68.9415283203125	23.78064727783203	3.3462576866149902	20.098466873168945
1995-04-24	-17.8	4.017409477044878	10.19	0.0	69.125	255.437	0.1375	-18.0	0.0038613155848145	0.0966682434082031	72.0	69.0	541.2015380859375	21.19692611694336	67.8078842163086	23.225753784179688	3.1384973526000977	19.26140785217285
1995-04-25	-17.8	6.058224813476716	6.2775	0.02	69.75	201.03	0.6825	-18.0	0.0110356318169728	0.1568984985351562	72.0	70.0	525.870361328125	24.047025680541992	67.65420532226562	24.66818618774414	3.0361697673797607	19.030784606933594
1995-04-26	-17.8	7.295812074616848	2.965	0.75	71.625	85.152	0.97125	-18.0	0.0	0.0005202293395996	72.0	71.0	591.6975708007812	24.893890380859375	71.08799743652344	28.964693069458008	3.3000009059906006	20.116039276123047
1995-04-27	-17.8	7.026221924423537	1.74	1.92	75.25	80.447	0.98375	-18.0	0.0005832110464236	-0.0034990310668945	72.0	72.0	596.9334716796875	24.08096694946289	74.11717224121094	32.56166458129883	3.4675607681274414	21.142305374145508
1995-04-28	-17.8	6.2962012977072135	0.29	18.89	94.25	80.2	0.93	-18.0	0.0008970871486189	-0.0041770935058593	72.0	73.0	607.2540893554688	22.816661834716797	76.12723541259766	33.878231048583984	3.4136600494384766	21.475507736206055
1995-04-29	-17.8	5.245517319876563	0.8525	0.63	78.375	216.055	0.56125	-18.0	0.0	-0.0028777122497558	72.0	74.0	518.6572265625	23.92926025390625	73.79093170166016	30.903175354003906	3.3572676181793213	20.556840896606445
1995-04-30	-17.8	1.5919997742619187	2.0775	0.01	66.625	252.846	0.36625	-18.0	0.0017759693136815	0.0041661262512207	72.0	75.0	404.0630798339844	19.752328872680664	61.9566650390625	23.690670013427734	3.1033854484558105	17.710065841674805
1995-05-01	-17.8	1.8473203777701908	4.4275	0.04	60.75	270.274	0.3575	-18.0	0.06041481859715	0.069559097290039	72.0	76.0	447.61651611328125	17.10673713684082	55.18668746948242	18.98073959350586	2.9825997352600098	16.379194259643555
1995-05-02	-17.8	4.947427085427839	8.3025	0.06	63.625	166.682	0.7025	-18.0	0.0311950783799269	0.1599292755126953	72.0	77.0	449.4742736816406	19.15366554260254	55.74931335449219	21.688095092773438	3.000276803970337	16.47353172302246
1995-05-03	-17.8	5.651817323879108	11.3025	0.04	62.875	200.613	0.6275	-18.0	0.001449633802059	0.0129604339599609	72.0	78.0	459.45770263671875	22.231830596923828	56.20831298828125	25.265661239624023	2.990997314453125	17.150699615478516
1995-05-04	-17.8	3.8732985175751686	12.1525	0.03	59.125	240.399	0.475	-18.0	0.0179991614114321	0.0775308609008789	72.0	79.0	436.26776123046875	22.735952377319336	58.13153839111328	25.18837547302246	2.9283952713012695	17.839805603027344
1995-05-05	-0.90739	1.7550633223975138	11.4275	0.03	66.625	220.88	0.7325	-18.0	0.2075542973479186	0.1852641105651855	72.0	80.0	384.4870300292969	21.354522705078125	59.44794464111328	23.896011352539062	2.8098857402801514	17.147075653076172
1995-05-06	-0.94117	2.271056764619722	10.015	3.33	78.25	208.991	0.745	-18.0	0.6921443922150886	0.2912049293518066	72.0	81.0	153.8610382080078	13.876984596252441	54.56538009643555	17.993009567260742	2.219923496246338	16.848928451538086
1995-05-07	-2.9561	4.957364352972757	6.4275	1.48	80.25	148.966	0.75125	-18.0	0.2213498201910985	0.4279313087463379	72.0	82.0	163.2295379638672	10.565247535705566	47.32514572143555	17.421545028686523	2.047193765640259	17.336671829223633
1995-05-08	-8.9883	2.458250537094419	4.3525	0.09	72.375	213.14	0.5425	-9.26694018919106	0.1517490486736388	1.051494598388672	72.0	83.0	164.36175537109375	6.798178672790527	40.532135009765625	18.760547637939453	1.9350112676620483	17.608989715576172
1995-05-09	-9.9729	2.5021838118181883	5.79	0.11	61.75	277.468	0.4425	-9.645973508557796	0.5509287419962714	1.0337557792663574	72.0	84.0	147.9637451171875	5.549658298492432	43.7906608581543	17.28544044494629	1.8305776119232178	18.383663177490234
1995-05-10	-9.9876	0.9553437290446828	5.94	0.03	53.125	277.059	0.51	-9.70889703281623	1.268626787640124	1.022761344909668	72.0	85.0	171.6824493408203	4.468142032623291	40.55595779418945	17.2706298828125	1.718100666999817	19.630069732666016
1995-05-11	-9.9954	3.456373302502205	2.6025	4.59	78.625	146.147	0.85	-10.071653436078757	0.7661368461970812	0.9620580673217772	72.0	86.0	281.70928955078125	6.251574993133545	41.79487609863281	23.187103271484375	1.963425636291504	18.621747970581055
1995-05-12	-9.9978	2.916976843625948	3.4025	4.16	68.5	244.912	0.62375	-10.547190610633177	0.3598348656104559	0.791834831237793	72.0	87.0	292.14141845703125	5.801167011260986	42.637210845947266	16.79273223876953	2.072927951812744	16.672527313232422
1995-05-13	-12.9467	6.851223687460876	4.89	0.04	56.375	266.904	0.53375	-18.0	0.1515377669302138	0.4084467887878418	72.0	88.0	298.2770690917969	4.71917200088501	38.756526947021484	14.130508422851562	1.9875586032867432	13.984869003295898
1995-05-14	-17.8	11.173403024873398	1.9025	9.13	85.625	85.114	0.99625	-18.0	0.0006029088785339	-0.0037522315979003	72.0	89.0	394.1539306640625	6.7934136390686035	49.40407943725586	18.54163360595703	2.296771764755249	12.402725219726562
1995-05-15	-17.8	4.793027854668175	2.815	4.27	84.75	199.933	0.84375	-18.0	0.0001615938943043	-0.004218578338623	72.0	90.0	376.4547119140625	10.293036460876465	56.570465087890625	22.387723922729492	2.4253926277160645	10.91667366027832
1995-05-16	-17.8	5.102211568587195	5.0275	3.41	76.375	232.103	0.6075	-18.0	0.0004081569372892	0.0014138221740722	72.0	91.0	358.62298583984375	11.998812675476074	53.98752212524414	20.210773468017578	2.4081177711486816	9.065668106079102
1995-05-17	-17.8	3.107837873828041	6.84	0.08	63.375	271.54	0.47125	-18.0	0.0067215869044583	0.0137190818786621	72.0	92.0	327.30419921875	10.592622756958008	48.47373580932617	12.025912284851074	2.380129098892212	8.27847671508789
1995-05-18	-17.8	3.2603686764306268	7.0775	14.5	94.0	100.388	0.98	-18.0	0.0957383618119803	0.0712385177612304	72.0	93.0	405.09771728515625	12.07436466217041	54.07147979736328	20.856489181518555	2.527488946914673	8.558387756347656
1995-05-19	-17.8	4.037312931037796	7.5025	0.37	71.25	241.646	0.525	-18.0	0.088365324407352	0.1241416931152343	72.0	94.0	383.0948791503906	13.040748596191406	51.937767028808594	17.994503021240234	2.520237684249878	8.031631469726562
1995-05-20	-17.8	2.738358384255976	8.6275	0.04	64.875	280.857	0.34875	-18.0	0.0810322794082725	0.0886759757995605	72.0	95.0	310.8193359375	10.869561195373535	46.8404541015625	13.661798477172852	2.3153340816497803	7.831779956817627
1995-05-21	-2.0265	0.884328178972603	7.5525	3.39	78.375	198.753	0.74375	-18.0	1.077686496383279	0.2102394104003906	72.0	96.0	272.349609375	10.777325630187988	43.50982666015625	15.578579902648926	2.1068484783172607	8.403698921203613
1995-05-22	-3.0014	3.705492966529555	5.7275	9.57	89.125	164.887	0.85875	-18.0	0.8164671882389196	0.2754135131835937	72.0	97.0	238.2827606201172	10.35621166229248	44.25680160522461	19.615331649780273	2.145261526107788	9.333839416503906
1995-05-23	-6.935	0.9840640381855238	7.065	0.2	77.375	254.381	0.70375	-6.726574719027816	0.3345821567177224	0.7336025238037109	72.0	98.0	240.59959411621094	8.155553817749023	41.83823776245117	18.123552322387695	2.078082323074341	11.07088565826416
1995-05-24	-1.4072	1.6049421961943051	9.3275	0.05	68.125	283.12	0.4875	-10.158459180738022	2.497245071739691	0.7493009567260742	72.0	99.0	253.03131103515625	5.719844341278076	38.119346618652344	16.115034103393555	2.0328073501586914	13.048481941223145
1995-05-25	-1.0445	1.2546803004152094	12.415	0.0	58.75	325.83	0.24375	-1.3871483773186046	0.1284075949493336	2.119226455688477	72.0	100.0	236.4672088623047	4.072933197021484	34.885406494140625	14.755393028259277	1.889260172843933	15.753511428833008
1995-05-26	-1.1384	2.84187286947358	12.5275	0.0	64.25	323.699	0.375	-1.4735712384453	0.1071932472421125	3.044858932495117	72.0	101.0	123.22654724121094	4.300079345703125	40.97251510620117	13.679998397827148	1.927099585533142	15.904010772705078
1995-05-27	-1.9794	2.694079156223885	15.365	0.06	64.25	323.056	0.36875	-1.7708344812085302	0.1083029104623121	3.5465879440307617	72.0	102.0	156.57254028320312	6.331191539764404	41.64524459838867	8.558363914489746	1.8732526302337646	15.6274995803833
1995-05-28	-1.9558	4.377036847286072	17.5025	0.62	71.25	314.25	0.47375	-1.9470771645561027	0.0709912124819075	4.41502571105957	72.0	103.0	181.08181762695312	6.535041332244873	41.35555648803711	8.812627792358398	1.8539754152297974	16.490699768066406
1995-05-29	-2.1942	2.558327395487137	18.64	0.05	65.125	333.387	0.2475	-2.031557980394404	0.1075412687069175	5.2681884765625	72.0	104.0	239.2954864501953	5.508435249328613	34.77605056762695	11.119322776794434	1.7913622856140137	18.605052947998047
1995-05-30	-0.95796	1.892171578174136	18.79	0.24	65.5	325.043	0.34	-18.0	8.044792335551168	1.4586658477783203	72.0	105.0	222.71694946289062	4.941099643707275	33.147972106933594	8.652704238891602	1.626267671585083	21.322534561157227
1995-05-31	-1.0155	2.969980008350225	18.7775	0.69	71.5	319.63	0.41375	-1.0778873652518204	0.1642710687800885	8.149433135986328	72.0	106.0	253.7637481689453	3.7946016788482666	33.94289016723633	13.836783409118652	1.4810221195220947	22.609949111938477
1995-06-01	-1.9302	3.938497889424343	16.665	0.0	74.25	322.348	0.4375	-2.0430353943028	0.1857288724456438	7.759395599365234	72.0	107.0	264.1961669921875	2.5994155406951904	36.46530532836914	18.555410385131836	1.411466121673584	22.663484573364258
1995-06-02	-2.6429	1.5490614598039678	16.8025	0.74	79.125	254.205	0.6175	-2.147720339614263	0.5159956009986912	7.750033378601074	72.0	108.0	259.8292541503906	2.457993745803833	38.48013687133789	18.973346710205078	1.3486912250518799	20.135095596313477
1995-06-03	-2.9006	2.360533076711699	16.465	0.2	79.25	198.064	0.86625	-1.5840631603054698	0.5691409441210454	8.14771556854248	72.0	109.0	284.3919982910156	4.3637566566467285	41.87346267700195	20.819007873535156	1.7076157331466675	18.293907165527344
1995-06-04	-2.0325	2.860637289683017	16.39	0.08	63.125	232.329	0.68625	-2.10726875888868	0.5569226678260085	7.927229881286621	72.0	110.0	263.2585144042969	4.908353805541992	43.1309814453125	20.60760498046875	1.8309248685836792	17.22628402709961
1995-06-05	-2.8717	2.297566647564332	17.1275	0.16	56.625	321.122	0.47	-2.173651589898295	0.6017546316172131	7.680391311645508	72.0	111.0	224.58578491210938	4.403380870819092	40.6356201171875	16.346986770629883	1.8732473850250244	17.42139434814453
