Date,thermD,U,AirT,Prec,RelHum,swr,CC,MLD,W,delT,Ice_d,day_from_iceoff,NOX-N,PO4-P,Tot-N,Tot-P,NH4-N,Si,Chl
2000-11-27,-17.8,3.673914912086288,5.2775,8.9,94.75,8.184,0.98875,-18.0,0.0006214829144824,-0.0015439987182617,98.0,259.0,174.6361116887883,11.950757918493549,912.7142857142857,47.76671328246896,34.64969260929111,1.0332779722534204,17.499968536521312
2000-11-28,-17.8,2.041568024827975,4.6025,4.78,95.25,15.062,0.88125,-18.0,0.0037845316006471,-0.0032501220703125,98.0,260.0,174.7289248553714,12.108722408034273,912.7142857142857,47.92732792527896,35.41050397643413,1.052054622935673,17.478400564657722
2000-11-29,-17.8,1.7601298336344398,5.29,0.84,95.0,9.336,0.905,-18.0,0.0210110161528462,-0.0038986206054687,98.0,261.0,194.57044845442076,12.272461224688229,930.5714285714286,49.53428427816736,37.09972597181259,1.0784542580298884,17.384120944182808
2000-11-30,-17.8,4.4173932676692935,7.89,2.85,94.875,9.146,0.92375,-18.0,0.0015363039438369,-0.0008230209350585,98.0,262.0,206.7257642327942,12.160858923853835,948.4285714285714,50.05643532161883,38.35690978895759,1.0544582713518775,17.352752979767008
2001-03-01,-17.8,7.7435695600446435,-9.3725,0.37,84.875,56.48,0.89,-18.0,0.000223080233444,-7.703900337219238e-05,92.0,-28.0,234.02549892393122,12.353409067393518,912.5714285714286,50.40425388767049,38.2569899728889,1.1339998370922282,17.449413819648033
2001-03-02,-17.8,6.419661266862139,-7.5975,1.86,85.25,74.49,0.7925,-18.0,0.0,0.0006932318210601,92.0,-27.0,266.2800273579142,12.653292460590935,876.7142857142857,50.29196327353787,38.155454629780834,1.2126178579979847,17.496703007529828
2001-03-03,-17.8,2.0271132877197564,-11.9475,0.25,81.75,104.082,0.37625,-18.0,0.0,0.0002249777317047,92.0,-26.0,314.60978633112126,12.871856938112234,838.5714285714286,50.0553164656401,36.59573536015427,1.4506338627242263,17.607039599385136
2001-03-04,-17.8,5.96370742491615,-4.0725,0.05,80.0,104.063,0.4575,-18.0,0.0028799018707583,0.0010748207569122,92.0,-25.0,359.864911470017,13.23367278980332,800.4285714285714,50.1467964598183,35.301102224609814,1.5889950504463835,17.53721275789311
2001-03-05,-17.8,6.638035789344992,-2.2225,0.01,73.5,104.995,0.5175,-18.0,0.0004890428918144,0.0008935928344726,92.0,-24.0,400.0000851367451,13.393918620713647,762.2857142857143,50.8947663670079,32.97527540085324,1.7249228410614605,17.365045202557358
2001-03-06,-17.8,9.650448338030726,2.7275,0.04,77.75,96.833,0.57625,-18.0,0.0,0.0012992285192012,92.0,-23.0,425.4389316278574,13.776717213827242,706.2857142857143,49.970596759238866,30.582857863909393,1.8630391237162482,17.41654243824915
2001-03-07,-17.8,0.3549405760123798,-0.0225,0.0,71.625,77.063,0.655,-18.0,0.0004287206756021,-0.0004190690815448,92.0,-22.0,450.4333549303397,14.284861272249483,659.2857142857143,50.46366693949382,30.711145244178763,2.139769864222429,17.18711897507779
2001-03-08,-17.8,4.105570957933257,0.4525,0.0,86.625,58.21,0.90875,-18.0,0.0166804138050269,-0.0051590390503406,92.0,-21.0,446.0486113940269,14.746116788482366,659.2857142857143,51.72364380714038,32.17051720156647,2.2883125575901686,16.856478580150018
2001-03-09,-17.8,3.8174345627168256,1.0275,0.31,93.0,32.583,0.96,-18.0,0.0,0.0008010268211364,92.0,-20.0,444.63653332357546,14.965225842178006,695.1428571428571,53.135493719909846,32.88209130941721,2.4198132551119422,16.818821764540598
2001-03-10,-17.8,2.821152593023816,2.3025,2.03,97.125,38.135,0.9925,-18.0,0.001369706489674,0.002078354358673,92.0,-19.0,432.76846443459823,15.111210049472012,751.1428571428571,54.80223665008953,35.58672326427024,2.4147742900169815,16.817144692369233
2001-03-11,-17.8,3.1988128901594104,4.54,0.78,96.375,54.16,0.965,-18.0,0.0098853108881692,0.0031684041023254,92.0,-18.0,425.26775595378643,14.794770528904305,771.2857142857143,56.14358933054891,38.25949462958174,2.5124898123047323,16.858926974465426
2001-03-12,-17.8,3.184271220094953,4.79,6.27,97.75,37.063,0.9925,-18.0,0.0014801880601655,0.0027622282505035,92.0,-17.0,417.41036627971704,14.567929512866893,809.4285714285714,56.85676728811079,39.85442635627425,2.594609444964679,17.154279050295926
2001-03-13,-17.8,4.465823342341253,2.69,2.36,84.875,106.523,0.735,-18.0,0.0020242073337693,0.0040508806705474,92.0,-16.0,421.1386044784593,14.318610982273771,818.4285714285714,56.71955780067184,39.645018584476375,2.5994384756526165,17.216935770305646
2001-03-14,-17.8,1.617386612138545,1.14,0.7,93.5,70.227,0.86,-18.0,0.0033531805692953,0.0029235482215881,92.0,-15.0,421.54767871715615,14.163520167383664,829.5714285714286,56.16135339901262,39.727095821075785,2.573162995296138,17.456589796938864
2001-03-15,-17.8,1.877500936251431,0.815,0.95,96.25,51.84,0.9475,-18.0,0.0048370053131699,0.0015808939933776,92.0,-14.0,421.54511865187425,13.788137623311584,829.5714285714286,54.9745798501117,38.98842407994041,2.5824389379089787,17.689048568834593
2001-03-16,-17.8,4.414630859426414,0.015,3.27,95.75,51.808,0.9425,-18.0,0.0028983867128526,0.0003654360771179,92.0,-13.0,422.07902595775664,13.644069140919129,793.7142857142857,53.92225452709191,38.83131897933346,2.508738665124196,17.691739880559798
2001-03-17,-17.8,6.6927958295188565,-3.9725,0.95,86.25,119.776,0.67,-18.0,0.0009364146766299,-0.0030573010444641,92.0,-12.0,426.11854014044866,13.591742492176495,746.7142857142857,52.13007199652187,36.44104834215451,2.411019364128245,17.575668627775595
2001-03-18,-17.8,3.9755204553146246,-7.6225,0.19,78.25,142.227,0.3025,-18.0,0.0041573573717153,-0.0115398466587066,92.0,-11.0,438.6484266115904,13.808218093210558,726.5714285714286,50.95964693155774,33.719530923637656,2.4390509950217214,17.605434537396544
2001-03-19,-17.8,3.705794554646817,-8.1725,0.0,71.875,148.973,0.22875,-18.0,0.0117165528212631,-0.0146619379520416,92.0,-10.0,457.57724280874015,14.267334560509502,688.4285714285714,50.37359076486067,32.18040252324993,2.484920560422352,17.322662628545043
2001-03-20,-17.8,3.122582377316089,-6.36,0.0,65.875,148.537,0.3125,-18.0,0.0008292509097207,-0.000308021903038,92.0,-9.0,475.56066625280863,14.47096485172562,679.4285714285714,50.81236258455651,31.53034773552099,2.5982367139045026,17.205419973472768
2001-03-21,-17.8,3.722820776138706,-3.01,0.01,60.75,154.995,0.165,-18.0,0.0024641821108233,0.0005305856466293,92.0,-8.0,491.78878826669643,14.651259408926231,659.2857142857143,52.187971732601916,28.612209177765088,2.6226101578037917,17.14132738299057
2001-03-22,-17.8,3.834395374843993,-3.8725,0.04,63.0,156.055,0.2975,-18.0,0.0006810220399187,-0.0005044788122177,92.0,-7.0,516.0748614715035,15.213095406828907,639.1428571428571,54.1700488267232,25.669233892295317,2.6605313525450645,17.307825882482174
2001-03-23,-17.8,0.5643819213307599,-4.335,0.0,65.5,160.027,0.2175,-18.0,0.0096213793658332,-0.0004323087632656,92.0,-6.0,519.0785950120963,15.59314321083141,619.0,55.706088987955944,22.92379304585463,2.7773519795514767,17.163248792162467
2001-03-24,-17.8,1.3471098983100822,-3.7225,0.0,74.625,163.45,0.20375,-18.0,0.0771234325062575,-0.0033256458118557,92.0,-5.0,521.8100497384428,16.102568524487754,610.0,58.485770434990236,22.63606427469465,2.9375483853215347,17.571990365634413
2001-03-25,-17.8,1.6346866337696042,-3.185,0.08,77.125,158.217,0.37,-18.0,0.0651941438679836,-0.0092735812067985,92.0,-4.0,520.9325074514746,16.598929736073984,610.0,61.24898766970971,22.54042445446874,2.9675759175830563,18.105178772309312
2001-03-26,-17.8,0.6784002897441893,-3.51,0.54,78.125,163.576,0.37125,-18.0,0.1470482031296529,-0.0104952976107597,92.0,-3.0,514.6631287274062,16.674382105706798,610.0,63.64354535419236,22.51242946470037,3.0179724122222837,18.824510032522507
2001-03-27,-17.8,3.8734437399102624,-1.4225,0.0,62.375,171.294,0.27,-18.0,0.016033096143472,-0.0068953111767768,92.0,-2.0,514.4500663539699,17.00341522726726,610.0,65.11754009581333,23.02434963050697,3.03572392004325,19.296851171049695
2001-03-28,-17.8,3.5663743187234287,-0.86,0.0,61.75,164.744,0.36625,-18.0,0.0014244516980976,-0.002528179436922,92.0,-1.0,520.8266249951746,17.32842816419796,610.0,65.05121537083642,23.040008197442923,3.066111140341173,19.839051448912016
2001-03-29,-17.8,5.874909640262563,0.815,0.0,61.875,175.322,0.3825,-18.0,0.0008675150919378,-0.0003349594771862,92.0,0.0,519.969309771671,17.25228452707553,610.0,64.72913908565158,23.095994655677288,2.9699568833344183,20.167654189725138
2001-03-30,-17.8,5.272366789450445,1.165,3.45,89.625,51.808,0.9525,-18.0,0.0006405218705735,0.0014329999685287,92.0,1.0,520.3336666604916,17.379700187665303,630.1428571428571,64.51295326615454,25.761875264600917,2.832342537050234,20.52766365004145
2001-03-31,-17.8,4.950717474833825,3.265,0.82,91.5,86.826,0.915,-18.0,0.0007640643339889,0.0035963952541351,92.0,2.0,518.1369257039499,17.380999487842935,650.2857142857143,63.56666738996215,28.547415309303695,2.698495514882956,20.349141065407554
2001-04-01,-17.8,6.4579322590516535,6.515,1.47,77.875,173.074,0.6025,-18.0,0.002445372794881,0.0070527791976928,92.0,3.0,508.88540224145487,17.078887485745973,650.2857142857143,62.449925969170906,27.930608536747563,2.5529295977539954,20.10135935491334
2001-04-02,-17.8,5.574306641300781,5.815,0.01,74.625,155.759,0.4975,-18.0,0.0025266463700278,0.0079841613769531,92.0,4.0,502.5746626862287,16.830546735829703,650.2857142857143,60.83318028455979,27.023430171187336,2.3961164352545397,19.635890773696776
2001-04-03,-17.8,4.195611593155997,5.29,1.41,84.875,98.095,0.78,-18.0,0.00128189837248,0.0067782402038574,92.0,5.0,483.9479938907299,16.183243103284337,670.4285714285714,60.45291774333341,27.268263398770376,2.295751366493431,19.483808525586785
2001-04-04,-17.8,4.529725476298205,5.59,0.1,72.375,127.495,0.6225,-18.0,0.0015826464157075,0.0058914422988891,92.0,6.0,466.51056401940656,15.446500179220237,679.4285714285714,60.98958342372298,26.572494180981177,2.1650023847721074,19.245697959269386
2001-04-05,-17.8,7.132150167770236,5.29,2.91,83.5,96.063,0.82875,-18.0,0.00029081208893,0.0050734281539916,92.0,7.0,447.91105043508895,15.066845124180176,699.5714285714286,60.68405125136688,27.23840929872418,2.1258172577518772,19.040645926180257
2001-04-06,-17.8,5.381625640199252,5.1775,0.24,77.75,144.808,0.6725,-18.0,0.0007803930008854,0.0049355030059814,92.0,8.0,442.7789259053339,14.176706135267276,688.4285714285714,59.21518166680636,24.482224080464565,2.1513409806331305,18.99887659840172
2001-04-07,-17.8,3.037855560465309,4.9025,2.7,94.875,67.772,0.97,-18.0,0.0029052908347025,0.0061926841735839,92.0,9.0,439.2421719125632,13.49128857837236,688.4285714285714,57.7539988557538,24.43920113658006,2.234929073681207,18.95642093178605
2001-04-08,-17.8,1.927054909700292,4.89,4.17,96.375,73.259,0.975,-18.0,0.0099775021684559,0.0061376094818115,92.0,10.0,434.4377244145607,13.10297358028097,702.0,56.16517166352046,27.595770612929105,2.31428665030488,18.644923033264327
2001-04-09,-17.8,5.825034099953837,5.89,0.26,71.5,199.332,0.60375,-18.0,0.0032162488692773,0.0069825649261474,92.0,11.0,427.5352364663853,12.453451639561148,702.0,54.75969816323316,27.489840848509726,2.3110199554597877,18.51798865768106
2001-04-10,-17.8,0.7411140263144397,4.79,0.0,68.375,194.748,0.5725,-18.0,0.0059825681799974,0.0104835033416748,92.0,12.0,421.58369117973064,12.31631234311023,681.8571428571429,53.87500899209446,26.735953659347793,2.4041268810175422,18.047702159046175
2001-04-11,-17.8,1.2354756169184402,2.8525,0.0,70.125,135.965,0.7625,-18.0,0.0,0.0098381042480468,92.0,13.0,417.7790133295239,12.404151874799876,681.8571428571429,52.43157307374268,27.10915567758122,2.5019315991460003,17.635324957674896
2001-04-12,-17.8,6.844751924376076,0.54,4.52,88.0,135.098,0.765,-18.0,0.0011492075085076,-0.0002236366271972,92.0,14.0,421.2865687342537,12.40028607257882,670.7142857142857,51.0031642548671,27.005420893425697,2.494341359471624,17.33007734096515
2001-04-13,-17.8,9.621741676569007,-0.0225,0.02,53.125,220.722,0.3425,-18.0,0.0001436474458171,-0.0030622482299804,92.0,15.0,434.9858781516154,12.779824113242539,661.7142857142857,50.572733507781315,27.128618549249442,2.4655985470631054,17.185324195525332
2001-04-14,-17.8,3.464896395456869,-0.2975,0.0,54.25,224.424,0.28125,-18.0,0.0009579476938189,-0.0037879943847656,92.0,16.0,450.1997211113963,13.17128753242359,641.5714285714286,50.31324980810537,24.4953007255974,2.4657051927235663,16.89017676149904
2001-04-15,-17.8,2.511466282995852,0.1525,0.01,54.125,208.57,0.52,-18.0,0.0016785123909019,-0.0012171268463134,92.0,17.0,456.0187129725511,13.447134496909053,628.0,50.2419886317108,21.709593606549923,2.470912352725988,16.693254746707694
2001-04-16,-17.8,3.851244167879388,4.09,0.02,66.0,171.774,0.7625,-18.0,0.0014484061872045,0.0023446083068847,92.0,18.0,465.64363176227386,13.992020136474228,637.0,50.95753064838692,22.38114843256212,2.56166623427637,16.57453071007341
2001-04-17,-17.8,1.878982541330547,3.3525,1.64,81.25,127.915,0.8475,-18.0,0.0056456298963932,0.0064470767974853,92.0,19.0,468.2723774881896,14.254914765416157,657.1428571428571,50.535211338145075,22.658241720284376,2.534445206429557,16.672382509105695
2001-04-18,-17.8,2.5851458191463785,2.0775,2.74,92.0,83.142,0.93375,-18.0,0.0,0.0042669773101806,92.0,20.0,470.8111131486479,14.640928350561477,668.2857142857143,51.20427839953489,25.55527160283825,2.514409513067119,16.845235180131457
2001-04-19,-17.8,6.244266432596387,2.4275,4.45,94.0,111.757,0.905,-18.0,0.0004936534050621,0.0007379055023193,92.0,21.0,467.8093218973763,14.993227766960624,672.8571428571429,52.39233186210631,26.23720585679511,2.528176064068127,16.932602878774436
2001-04-20,-17.8,3.1126608894159995,1.815,2.85,91.75,196.044,0.665,-18.0,0.0014026704328268,0.0022947788238525,92.0,22.0,459.3648738541245,15.485587495054903,681.8571428571429,54.12101687650027,27.019640692977767,2.635304863142288,16.861486411266206
2001-04-21,-17.8,0.146748615836743,3.94,0.0,75.875,210.454,0.58875,-18.0,0.0182657110351916,0.0143043994903564,92.0,23.0,439.7581597835257,15.077580816713702,681.8571428571429,56.599730848971674,26.580718402173286,2.6800876799394335,16.844484195538307
2001-04-22,-17.8,3.189970856058093,3.9275,0.01,67.875,197.401,0.645,-18.0,0.0050083681331637,0.0286893844604492,92.0,24.0,440.9948846792003,14.945610464554198,690.8571428571429,57.66595663406708,26.51657406018274,2.7189877759155885,17.025844538329757
2001-04-23,-17.8,7.266651405995062,4.4525,5.26,84.875,128.798,0.82875,-18.0,0.0007102279858431,0.0029997825622558,92.0,25.0,436.54013495654806,14.782995555683213,695.4285714285714,58.09088667544312,26.620010805615717,2.593426514239679,17.412242091525126
2001-04-24,-17.8,1.9739287047028824,6.34,2.55,96.25,97.117,0.95125,-18.0,0.0,0.0061845779418945,92.0,26.0,438.00884163356824,14.575033241525064,695.4285714285714,58.81278706065685,27.6174496611497,2.5838379461478307,17.808377206782694
2001-04-25,-17.8,2.081332674784356,8.365,0.0,76.5,202.302,0.7625,-18.0,0.0295609174112164,0.0511951446533203,92.0,27.0,439.58523472727995,13.924991815152877,684.2857142857143,59.456389635414375,24.042449449359225,2.6345641235806174,17.95510649711809
2001-04-26,-0.97469,2.864280082433455,7.3025,0.85,93.25,119.413,0.90625,-18.0,0.0984484738260782,0.1524300575256347,92.0,28.0,443.45646832868454,13.215972592608159,690.8571428571429,58.604632364830806,22.923822734534156,2.7673805875813637,18.308485601439962
2001-04-27,-0.97402,1.4827261895323087,8.2525,0.23,80.75,210.715,0.72625,-18.0,0.2386897250145623,0.2419838905334472,92.0,29.0,438.9566110034042,12.171752986114198,690.8571428571429,57.60133289039931,21.08720555315063,2.782206662514671,18.801358116169983
2001-04-28,-0.9489,0.9860442196600516,8.0525,0.22,75.5,220.161,0.63875,-1.162718226723241,0.0238468189660049,1.274679183959961,92.0,30.0,428.490428892888,11.779085553337804,699.8571428571429,55.59193963457758,20.64389856151104,2.730147134789342,18.908774421046793
2001-04-29,-1.93,2.635500797405495,7.7275,0.87,80.375,177.597,0.7425,-2.5223807002366745,0.0583987437256624,1.3470640182495115,92.0,31.0,420.84219580840636,11.221680493780038,699.8571428571429,54.34029558840035,20.4085723154797,2.6638072178090626,18.878047471527907
2001-04-30,-2.9726,2.2792999370694944,9.5525,0.46,66.75,214.873,0.6975,-3.077004844411205,0.0602968504341419,1.470686435699463,92.0,32.0,416.7875832852752,10.663424206027935,695.2857142857143,53.51842698712428,19.66899295593701,2.783272212109999,18.569610329532818
2001-05-01,-1.0675,2.429500093254783,9.965,1.98,76.5,209.371,0.71,-1.2384157152557538,0.0178994520878526,2.0499463081359863,92.0,33.0,415.61131612011746,10.224754109810112,684.1428571428571,51.92183586284735,18.37639228944024,2.7704513659292296,18.294515546035807
2001-05-02,-2.9686,4.390172352112158,11.0275,0.01,54.875,263.844,0.35625,-3.7783768022917488,0.0503447676509727,1.893948554992676,92.0,34.0,419.0709817054213,10.004382221365928,679.1428571428571,49.55520055287313,18.61077080501952,2.631837466012301,18.031828746834673
2001-05-03,-5.152,4.018911398391983,11.74,0.01,55.75,262.405,0.51125,-5.416879741300368,0.082263022694238,2.0466694831848145,92.0,35.0,412.6632355491126,9.827222183489143,663.0,49.24518541380816,17.71898787284105,2.6021330361092976,17.576813465849163
2001-05-04,-6.9429,5.237455921652229,4.8025,10.22,91.625,133.412,0.8625,-8.18612165758577,0.1555350406313398,1.982800006866455,92.0,36.0,409.0558452210914,10.226482089230682,667.5714285714286,48.461923618256314,19.171305142897975,2.468648223156763,17.000560836962446
2001-05-05,-10.0486,4.063809452425765,7.0525,0.01,71.625,238.249,0.6925,-10.602183020678725,0.2450922204063058,1.8053092956542969,92.0,37.0,414.96354296159797,10.440013211501768,667.5714285714286,48.614058952538294,19.04132544365597,2.4703796028598966,16.81559980891777
2001-05-06,-11.902,6.026537180722027,7.29,0.15,51.875,272.588,0.4725,-12.662862904068248,0.277563223285161,1.6416449546813965,92.0,38.0,430.1599597287856,10.453965098366874,658.5714285714286,48.51828862062466,18.634389864989366,2.4089660296235964,16.720821139024785
2001-05-07,-13.9187,3.0404831672984147,10.5275,0.0,47.125,290.597,0.2475,-13.659742085301678,0.3949508238427933,1.4387407302856443,92.0,39.0,456.04811680021345,10.785287351537436,653.5714285714286,49.10423497147456,19.617988730925074,2.408330421834217,16.87296671243651
2001-05-08,-0.92208,1.2680898836931869,14.3525,0.0,51.25,291.846,0.10875,-12.442714433656016,1.8692081375874865,1.088911056518555,92.0,40.0,453.8816322641182,11.113286858357608,672.8571428571429,50.34594009371316,19.019918993518985,2.384652095753924,17.084567839476275
2001-05-09,-0.92352,0.5974280814457921,15.39,0.0,50.25,293.174,0.295,-18.0,13.84944239068725,0.6468706130981445,92.0,41.0,456.8936385460561,11.618048246096164,697.1428571428571,51.77993756791296,18.852450919424836,2.465849816186355,17.383342123457453
2001-05-10,-0.96234,1.7250250224634425,12.815,0.0,52.875,225.021,0.55625,-18.0,9.059197820376957,0.641505241394043,92.0,42.0,465.44541024128586,12.145883246502866,697.1428571428571,52.544516329925514,18.553410913483816,2.465221600986283,17.657691384602334
2001-05-11,-1.0393,1.447670137885354,11.9275,0.0,61.875,291.61,0.40875,-1.0882985895521626,0.1171988551057128,3.443245887756348,92.0,43.0,464.0069927163634,11.73638804788134,687.5714285714286,53.4547045403569,17.545902089366788,2.5912794613477423,17.80982135912435
2001-05-12,-1.0391,1.3842227625097052,13.59,0.0,60.125,267.31,0.49625,-1.045796422781897,0.1591039516401555,3.856744766235352,92.0,44.0,459.3121218086032,11.568199059704629,682.5714285714286,53.3914129730037,17.721401314994008,2.561380890749386,18.17494471037434
2001-05-13,-1.0248,1.215898908729669,13.665,0.8,63.0,286.585,0.485,-9.562935333531064,6.533879118283649,1.693683624267578,92.0,45.0,447.6823935817937,11.806977083450828,686.5714285714286,53.955181018908306,17.807229795966023,2.6236725023458205,18.701241696270678
2001-05-14,-1.1491,2.122944686190622,9.3025,3.82,79.75,242.443,0.68125,-1.2675219852874728,0.2069753423132105,4.528363227844238,92.0,46.0,416.37843990252685,11.45678323410053,691.5714285714286,53.02112810229804,17.18061663431921,2.6064216352891134,18.615391179776854
2001-05-15,-2.0775,2.653773845865544,8.7275,1.15,79.375,268.01,0.58375,-2.29962935921874,0.2925953432933783,4.018977165222168,92.0,47.0,411.1453970176087,11.097116219596668,667.2857142857143,52.54637659956136,17.618380567852313,2.63170123771254,18.363520164574425
2001-05-16,-3.057,3.053182829544441,8.2775,1.36,70.625,145.052,0.86125,-3.4610814613135426,0.4011619714688202,3.514590263366699,92.0,48.0,397.4838937511705,10.567115284228596,659.1428571428571,51.66319555577074,17.902084280101395,2.625104672519229,18.110923693678497
2001-05-17,-4.0166,2.046581849236673,8.8525,6.86,94.125,145.961,0.88875,-4.015050685913242,0.5934717171005359,3.0499629974365234,92.0,49.0,378.7167274843031,10.104315569091929,668.7142857142857,50.058109729252614,18.842246159696476,2.606986787811661,17.923784454182904
2001-05-18,-4.9219,3.270047782525509,10.415,6.36,85.75,197.304,0.81375,-4.214434891787415,0.5546562867191158,2.8737659454345703,92.0,50.0,374.4896130694251,9.99043504176917,678.2857142857143,48.74320348808403,18.91295525087914,2.57002329631305,17.946447474355402
2001-05-19,-5.9351,4.637073430516278,10.7025,4.35,75.25,227.649,0.73375,-6.117883484312338,0.336161124674786,2.694042205810547,92.0,51.0,379.1810667499429,9.936748402213007,683.2857142857143,48.38853710136323,19.08035206949993,2.523105139345957,17.8472201043956
2001-05-20,-7.9387,6.321597435824667,9.8525,0.76,52.25,287.49,0.5075,-8.645495721745238,0.3140041354618572,2.4059762954711914,92.0,52.0,381.7141745803752,9.589732497907415,683.2857142857143,47.696003078384045,19.249348121935686,2.4483672345278746,17.65763084013225
2001-05-21,-10.8702,5.274391922890258,8.115,0.27,51.0,281.793,0.43625,-11.01043980067494,0.3947047376739065,2.0563316345214844,92.0,53.0,382.60242216607105,9.603074683599816,678.2857142857143,47.343194576482155,18.653257330923534,2.356050006851327,17.95281935268074
2001-05-22,-11.7037,2.551483407377951,10.74,0.02,52.5,311.024,0.4325,-11.280907979087472,0.8281780114659197,1.819570541381836,92.0,54.0,385.77529915191707,9.832507863157435,678.2857142857143,46.86151562149785,18.001861084139268,2.3304631279151584,18.25719937831238
2001-05-23,-11.9488,4.636006203147813,14.09,0.02,57.25,276.576,0.5825,-10.122279658245729,0.7792459426186636,1.8151731491088867,92.0,55.0,374.9986554549132,10.184623470904436,662.1428571428571,47.5827575378383,17.745433005371904,2.214370281389072,18.626946343178012
2001-05-24,-9.0193,3.673391069995815,11.1025,0.42,49.125,311.484,0.41,-9.11246224717286,0.5356485469542976,1.914523124694824,92.0,56.0,382.43784183663183,9.86872055260699,652.5714285714286,47.832243638074104,18.30996311883976,2.1985953375055947,18.871853590152785
2001-05-25,-9.981,3.1887258059646646,8.99,0.0,49.0,312.892,0.38375,-9.614536846865605,0.8318543898714059,1.7994766235351562,92.0,57.0,382.6304822020166,9.957651715693856,643.0,48.07965337819763,18.919679982830132,2.2102647670546953,19.0154645847731
2001-05-26,-10.0082,4.069664067831643,11.9525,0.02,52.375,208.562,0.74875,-10.12485123529491,0.7307135797310725,1.589259147644043,92.0,58.0,385.5138429327335,10.02205129588796,641.4285714285714,48.22865166242126,18.56990663585223,2.2437138662416065,18.870679116100188
2001-05-27,-10.9123,4.179732534804111,14.3525,0.07,56.5,286.425,0.6425,-10.56842394909985,0.5820909468197742,1.4459590911865234,92.0,59.0,375.0347590352407,10.490906621125836,687.1428571428571,48.74717431381498,18.195574168626518,2.269884618665865,19.020674611173202
2001-05-28,-10.9305,1.802240359247345,8.5025,6.1,88.625,178.058,0.80875,-10.17932436515554,1.6498752679801516,1.467402458190918,92.0,60.0,367.4252938220595,10.759238770757204,696.7142857142857,49.309657102631164,18.618218728457027,2.3226333312785217,18.721478702581084
2001-05-29,-10.9611,1.8220898243843524,5.765,0.11,70.875,209.671,0.75,-8.32076351625017,2.6931409531934616,1.3586559295654297,92.0,61.0,354.44579322664583,10.7434230440746,700.1428571428571,50.07959806349862,18.62668414590392,2.348647970132595,18.315911472863032
2001-05-30,-10.9548,1.204375648676525,6.965,0.02,59.375,293.727,0.56125,-8.977142474913864,3.817568200344269,1.1261730194091797,92.0,62.0,352.5006507627767,10.631024505091341,696.1428571428571,50.636899915536794,18.285227810814362,2.45842463694198,17.963901543434428
2001-05-31,-1.7945,1.3593041648211042,10.3525,0.06,63.125,305.699,0.42625,-9.187857467235723,5.191876716565246,1.0430412292480469,92.0,63.0,346.7149590483504,11.158920971162201,696.1428571428571,51.627114492824525,16.647302987315193,2.4506203024963673,17.902103444392534
2001-06-01,-2.9595,3.9833185854416655,12.365,0.03,64.375,303.334,0.51875,-3.6359617482372895,0.2633850198643344,1.450613021850586,92.0,64.0,352.6843594061223,11.105837350985837,696.1428571428571,52.20531778175879,15.699132007163312,2.419170516659137,17.761056478072202
2001-06-02,-4.9596,2.159531922662872,11.915,0.87,69.0,230.071,0.76375,-4.72981939568123,0.3724710323958459,1.4737482070922852,92.0,65.0,340.4774172334589,10.956370061924348,697.7142857142857,52.010541100801966,15.834961233807814,2.4600770572359556,17.84064712854979
2001-06-03,-5.9285,2.558433129500359,10.765,0.06,71.375,248.908,0.73125,-4.362420081204036,0.5571112438158509,1.5561456680297852,92.0,66.0,330.2203259623827,10.941466225308004,655.4285714285714,51.729909913155375,15.69792575920724,2.5182447227890448,17.491430024854004
2001-06-04,-5.9418,1.179335916151543,12.215,0.03,56.25,337.494,0.37,-4.202210588881396,0.9433700561328524,1.6843833923339844,92.0,67.0,315.9247310146253,10.83890988826639,645.8571428571429,51.15328664434982,15.676025394881218,2.4756941074646077,17.664404502675065
2001-06-05,-3.0033,4.801808334497536,13.74,0.0,62.875,295.012,0.5475,-3.90713886793476,0.351277074431273,1.9580116271972656,92.0,68.0,326.08485965466286,10.833974706349428,642.4285714285714,50.912915056371034,16.042064147377864,2.3497207255323462,18.09203583080354
2001-06-06,-6.0243,4.527607156379625,13.3525,0.0,68.125,238.796,0.6675,-6.601573807115959,0.2727275548355563,1.8312759399414065,92.0,69.0,329.0769092611289,10.738784170379011,651.4285714285714,50.3923264345918,16.45238019336936,2.2607347270758464,18.390473541413023
2001-06-07,-7.9563,5.588929661896364,12.8275,2.2,77.75,171.009,0.86625,-8.662171218884467,0.3589725291664381,1.6616230010986328,92.0,70.0,327.41482142191825,10.313418397479596,669.2857142857143,49.8554820673005,17.140167967409663,2.170021067524515,18.5274819341439
2001-06-08,-10.0075,8.349167178714593,10.8525,1.04,63.75,281.095,0.6825,-12.610185953048225,0.3034037700438471,1.2776002883911133,92.0,71.0,352.9695431718375,10.305351660244781,674.2857142857143,50.09538230349538,17.475473443742995,2.119704836488974,18.427209632355666
2001-06-09,-14.9699,4.07305019495525,9.865,1.05,71.875,296.944,0.5625,-15.501899594460289,0.4192449161627062,0.8954486846923828,92.0,72.0,391.1633795645715,10.402092961897027,669.2857142857143,50.83704847320722,17.670852656391936,2.124491166989005,18.603904308727245
2001-06-10,-17.8,3.7526357924297686,11.415,0.69,69.125,264.477,0.64875,-15.787724060289811,0.435948902618696,0.3585081100463867,92.0,73.0,431.0136074231174,10.103064598056317,669.2857142857143,51.3564468932837,18.28416094766728,2.1630797640223007,18.604742744010185
